strategy,entry_time,side,entry_px,sl,tp,exit_px,exit_time,outcome,pnl_pts,reason
OB_MIT,2025-01-30 14:59:00+00:00,SELL,2787.75,2788.56,2786.12,2788.56,2025-01-30T15:00:00.000000000,SL,-0.81,OB_BEAR
OB_MIT,2025-01-30 15:05:00+00:00,SELL,2789.02,2789.41,2788.24,2789.41,2025-01-30T15:06:00.000000000,SL,-0.39,OB_BEAR
OB_MIT,2025-01-30 15:10:00+00:00,BUY,2787.88,2786.53,2790.56,2790.56,2025-01-30T15:25:00.000000000,TP,2.68,OB_BULL
OB_MIT,2025-01-30 15:17:00+00:00,BUY,2789.55,2786.53,2795.59,2795.59,2025-01-30T15:55:00.000000000,TP,6.04,OB_BULL
OB_MIT,2025-01-30 15:26:00+00:00,BUY,2789.61,2786.53,2795.77,2795.77,2025-01-30T15:56:00.000000000,TP,6.16,OB_BULL
OB_MIT,2025-01-30 15:31:00+00:00,BUY,2789.29,2786.53,2794.81,2794.81,2025-01-30T15:52:00.000000000,TP,5.52,OB_BULL
OB_MIT,2025-01-30 15:36:00+00:00,BUY,2789.51,2787.07,2794.39,2794.39,2025-01-30T15:51:00.000000000,TP,4.88,OB_BULL
OB_MIT,2025-01-31 07:05:00+00:00,SELL,2794.7,2796.02,2792.05,2796.02,2025-01-31T07:14:00.000000000,SL,-1.32,OB_BEAR
OB_MIT,2025-01-31 07:11:00+00:00,SELL,2795.36,2796.02,2794.04,2796.02,2025-01-31T07:14:00.000000000,SL,-0.66,OB_BEAR
OB_MIT,2025-01-31 07:16:00+00:00,SELL,2797.09,2798.06,2795.15,2798.06,2025-01-31T07:23:00.000000000,SL,-0.97,OB_BEAR
OB_MIT,2025-01-31 07:21:00+00:00,SELL,2797.56,2798.06,2796.57,2798.06,2025-01-31T07:23:00.000000000,SL,-0.5,OB_BEAR
OB_MIT,2025-01-31 07:45:00+00:00,BUY,2797.84,2797.07,2799.39,2799.39,2025-01-31T07:50:00.000000000,TP,1.55,OB_BULL
OB_MIT,2025-01-31 07:50:00+00:00,BUY,2799.57,2797.07,2804.57,2797.07,2025-01-31T08:06:00.000000000,SL,-2.5,OB_BULL
OB_MIT,2025-01-31 07:55:00+00:00,BUY,2798.16,2797.07,2800.33,2797.07,2025-01-31T08:06:00.000000000,SL,-1.09,OB_BULL
OB_MIT,2025-01-31 08:00:00+00:00,BUY,2798.21,2797.07,2800.49,2797.07,2025-01-31T08:06:00.000000000,SL,-1.14,OB_BULL
OB_MIT,2025-01-31 08:05:00+00:00,BUY,2797.93,2797.07,2799.64,2797.07,2025-01-31T08:06:00.000000000,SL,-0.86,OB_BULL
OB_MIT,2025-01-31 08:10:00+00:00,BUY,2798.02,2797.07,2799.93,2797.07,2025-01-31T08:15:00.000000000,SL,-0.95,OB_BULL
OB_MIT,2025-01-31 08:22:00+00:00,SELL,2794.72,2796.02,2792.11,2792.11,2025-01-31T08:58:00.000000000,TP,2.61,OB_BEAR
OB_MIT,2025-01-31 08:27:00+00:00,SELL,2794.28,2796.02,2790.81,2796.02,2025-01-31T09:34:00.000000000,SL,-1.74,OB_BEAR
OB_MIT,2025-01-31 08:41:00+00:00,SELL,2794.45,2796.02,2791.3,2796.02,2025-01-31T09:34:00.000000000,SL,-1.57,OB_BEAR
OB_MIT,2025-01-31 08:46:00+00:00,SELL,2794.23,2796.02,2790.65,2796.02,2025-01-31T09:34:00.000000000,SL,-1.79,OB_BEAR
OB_MIT,2025-01-31 09:00:00+00:00,SELL,2794.23,2796.02,2790.64,2796.02,2025-01-31T09:34:00.000000000,SL,-1.79,OB_BEAR
OB_MIT,2025-01-31 09:06:00+00:00,SELL,2794.7,2796.02,2792.06,2796.02,2025-01-31T09:34:00.000000000,SL,-1.32,OB_BEAR
OB_MIT,2025-01-31 09:11:00+00:00,SELL,2794.66,2796.02,2791.93,2796.02,2025-01-31T09:34:00.000000000,SL,-1.36,OB_BEAR
OB_MIT,2025-01-31 09:16:00+00:00,SELL,2794.64,2796.02,2791.88,2796.02,2025-01-31T09:34:00.000000000,SL,-1.38,OB_BEAR
OB_MIT,2025-01-31 09:21:00+00:00,SELL,2794.39,2796.02,2791.13,2796.02,2025-01-31T09:34:00.000000000,SL,-1.63,OB_BEAR
OB_MIT,2025-01-31 09:26:00+00:00,SELL,2795.22,2796.02,2793.62,2796.02,2025-01-31T09:34:00.000000000,SL,-0.8,OB_BEAR
OB_MIT,2025-01-31 09:31:00+00:00,BUY,2794.93,2793.92,2796.94,2793.92,2025-01-31T09:47:00.000000000,SL,-1.01,OB_BULL
OB_MIT,2025-01-31 09:40:00+00:00,SELL,2796.14,2796.91,2794.6,2794.6,2025-01-31T09:43:00.000000000,TP,1.54,OB_BEAR
