strategy,entry_time,direction,entry_price,stop_loss,take_profit,exit_price,exit_time,outcome,pnl_pts,reason
VBO_ALL,2025-02-28 16:45:00,BUY,84682.5,83782.3,86524.92,83782.3,2025-02-28 17:30:00,SL,-930.2,VBO_UP
VBO_ALL,2025-03-03 06:45:00,SELL,91950.5,92446.42,90918.56,92446.42,2025-03-03 07:45:00,SL,-525.92,VBO_DN
VBO_ALL,2025-03-03 14:45:00,SELL,91309.4,91979.67,89908.69,89908.69,2025-03-03 14:45:00,TP,1370.71,VBO_DN
VBO_ALL,2025-03-03 18:30:00,SELL,87613.8,88912.19,85030.31,85978.1,2025-03-04 00:30:00,TIME,1605.7,VBO_DN
VBO_ALL,2025-03-04 01:45:00,SELL,83463.1,84340.55,81598.7,84340.55,2025-03-04 02:45:00,SL,-907.45,VBO_DN
VBO_ALL,2025-03-04 13:30:00,SELL,82469.3,83005.78,81373.21,83005.78,2025-03-04 13:30:00,SL,-566.48,VBO_DN
VBO_ALL,2025-03-05 09:15:00,BUY,88212.9,87892.72,88907.08,88907.08,2025-03-05 10:15:00,TP,664.18,VBO_UP
VBO_ALL,2025-03-05 10:45:00,BUY,89961.2,89489.18,90949.82,89489.18,2025-03-05 13:15:00,SL,-502.02,VBO_UP
VBO_ALL,2025-03-06 02:00:00,BUY,91047.0,90535.5,92112.92,92112.92,2025-03-06 04:30:00,TP,1035.93,VBO_UP
VBO_ALL,2025-03-06 12:45:00,SELL,90365.1,90833.01,89398.0,89398.0,2025-03-06 14:00:00,TP,937.1,VBO_DN
VBO_ALL,2025-03-06 14:45:00,SELL,89272.0,89868.22,88034.81,89868.22,2025-03-06 14:45:00,SL,-626.22,VBO_DN
VBO_ALL,2025-03-07 00:30:00,SELL,86985.8,87996.06,84877.7,84877.7,2025-03-07 00:45:00,TP,2078.1,VBO_DN
VBO_ALL,2025-03-07 09:30:00,BUY,89275.4,88828.06,90194.71,88828.06,2025-03-07 10:00:00,SL,-477.34,VBO_UP
VBO_ALL,2025-03-07 13:45:00,BUY,90096.0,89512.62,91360.1,89512.62,2025-03-07 13:45:00,SL,-613.38,VBO_UP
