strategy,entry_time,direction,entry_price,stop_loss,take_profit,exit_price,exit_time,outcome,pnl_pts,reason
ZREV,2025-11-13 20:00:00,BUY,98636.0,95153.64,103447.04,95153.64,2025-11-14 12:00:00,SL,-3512.36,ZREV_L
ZREV,2025-11-17 20:00:00,BUY,91566.5,87239.5,99888.94,91478.5,2025-11-19 20:00:00,TIME,-118.0,ZREV_L
ZREV,2025-11-20 20:00:00,BUY,86796.5,83034.21,92923.05,83034.21,2025-11-21 04:00:00,SL,-3792.29,ZREV_L
ZREV,2025-11-27 08:00:00,SELL,91421.0,94263.64,87112.78,87112.78,2025-12-01 00:00:00,TP,4278.22,ZREV_S
ZREV,2025-12-15 00:00:00,BUY,88173.0,84891.5,91302.3,87203.0,2025-12-17 00:00:00,TIME,-1000.0,ZREV_L
ZREV,2025-12-22 12:00:00,SELL,89910.0,93118.07,87247.72,87247.72,2025-12-23 04:00:00,TP,2632.28,ZREV_S
ZREV,2025-12-29 04:00:00,SELL,90034.0,92221.29,88012.13,88012.13,2025-12-29 08:00:00,TP,1991.87,ZREV_S
ZREV,2026-01-05 00:00:00,SELL,91488.0,93426.43,88395.85,93426.43,2026-01-05 12:00:00,SL,-1968.43,ZREV_S
ZREV,2026-01-13 16:00:00,SELL,93439.5,95890.43,91340.95,95890.43,2026-01-13 20:00:00,SL,-2480.93,ZREV_S
ZREV,2026-01-14 16:00:00,SELL,96784.5,99322.29,91952.17,94967.5,2026-01-16 16:00:00,TIME,1787.0,ZREV_S
ZREV,2026-01-20 08:00:00,BUY,91075.5,89064.36,94747.7,89064.36,2026-01-20 20:00:00,SL,-2041.14,ZREV_L
ZREV,2026-01-26 00:00:00,BUY,86576.0,84281.13,90199.6,89014.0,2026-01-28 00:00:00,TIME,2408.0,ZREV_L
ZREV,2026-01-29 16:00:00,BUY,84794.5,82261.14,88482.8,82261.14,2026-01-30 00:00:00,SL,-2563.36,ZREV_L
ZREV,2026-02-02 00:00:00,BUY,76902.5,72500.29,86621.55,76610.5,2026-02-04 00:00:00,TIME,-322.0,ZREV_L
ZREV,2026-02-05 16:00:00,BUY,67392.5,63067.64,77331.2,63067.64,2026-02-05 20:00:00,SL,-4354.86,ZREV_L
ZREV,2026-02-23 04:00:00,BUY,64927.0,62890.43,67419.5,62890.43,2026-02-24 04:00:00,SL,-2066.57,ZREV_L
ZREV,2026-03-04 12:00:00,SELL,71132.0,74562.0,67690.8,68512.0,2026-03-06 12:00:00,TIME,2590.0,ZREV_S
ZREV,2026-03-16 00:00:00,SELL,72834.5,75103.79,70230.12,75103.79,2026-03-17 00:00:00,SL,-2299.29,ZREV_S
ZREV,2026-03-23 00:00:00,BUY,67844.5,65541.93,72016.05,70696.5,2026-03-25 00:00:00,TIME,2822.0,ZREV_L
ZREV,2026-03-27 12:00:00,BUY,66673.5,64515.93,69850.67,66623.5,2026-03-31 08:00:00,TIME,-80.0,ZREV_L
ZREV,2026-04-06 00:00:00,SELL,69009.5,70817.21,67385.72,70817.21,2026-04-07 20:00:00,SL,-1837.71,ZREV_S
ZREV,2026-04-14 00:00:00,SELL,74464.5,76841.43,71390.82,74918.5,2026-04-16 00:00:00,TIME,-484.0,ZREV_S
ZREV,2026-04-17 16:00:00,SELL,77839.5,79985.14,74098.93,74098.93,2026-04-19 20:00:00,TP,3710.57,ZREV_S
ZREV,2026-04-22 08:00:00,SELL,78028.5,80249.93,75630.45,78255.2,2026-04-24 08:00:00,TIME,-256.7,ZREV_S
ZREV,2026-04-28 16:00:00,BUY,76063.5,74270.93,77736.72,77736.72,2026-04-29 08:00:00,TP,1643.22,ZREV_L
ZREV,2026-04-29 20:00:00,BUY,75530.5,73699.29,77369.06,77369.06,2026-05-01 00:00:00,TP,1808.56,ZREV_L
ZREV,2026-05-04 00:00:00,SELL,78569.5,80113.43,76866.27,80113.43,2026-05-04 00:00:00,SL,-1573.93,ZREV_S
ZREV,2026-05-04 16:00:00,SELL,80034.5,82155.36,77188.7,82155.36,2026-05-06 08:00:00,SL,-2150.86,ZREV_S
ZREV,2026-05-13 16:00:00,BUY,78796.5,77175.5,80677.02,80677.02,2026-05-14 12:00:00,TP,1850.52,ZREV_L
ZREV,2026-05-18 00:00:00,BUY,77402.5,75378.5,80356.43,76659.5,2026-05-20 00:00:00,TIME,-773.0,ZREV_L
ZREV,2026-05-22 20:00:00,BUY,75774.5,74235.93,77101.9,77101.9,2026-05-24 20:00:00,TP,1297.4,ZREV_L
ZREV,2026-05-26 20:00:00,BUY,75931.0,74292.36,77104.03,74292.36,2026-05-27 20:00:00,SL,-1668.64,ZREV_L
ZREV_guard,2025-01-15 16:00:00,SELL,98992.8,102700.17,94637.24,102700.17,2025-01-17 12:00:00,SL,-3737.37,ZREV_S
ZREV_guard,2025-01-20 08:00:00,SELL,107007.3,111726.26,99100.59,105094.5,2025-01-22 08:00:00,TIME,1882.8,ZREV_S
ZREV_guard,2025-01-27 08:00:00,BUY,99040.8,94355.69,103952.16,102591.2,2025-01-29 08:00:00,TIME,3520.4,ZREV_L
ZREV_guard,2025-02-03 00:00:00,BUY,97663.2,94114.57,102813.09,94114.57,2025-02-03 00:00:00,SL,-3578.63,ZREV_L
ZREV_guard,2025-02-11 20:00:00,BUY,95020.8,92564.07,97373.23,97373.23,2025-02-12 16:00:00,TP,2322.43,ZREV_L
ZREV_guard,2025-02-18 20:00:00,BUY,94043.1,91614.76,96272.86,96272.86,2025-02-19 08:00:00,TP,2199.76,ZREV_L
ZREV_guard,2025-02-20 20:00:00,SELL,98482.0,100885.26,96355.01,96355.01,2025-02-21 16:00:00,TP,2096.99,ZREV_S
ZREV_guard,2025-02-25 00:00:00,BUY,91541.0,88604.61,96157.57,88604.61,2025-02-25 04:00:00,SL,-2966.39,ZREV_L
ZREV_guard,2025-02-26 20:00:00,BUY,83723.4,78761.29,93443.69,78761.29,2025-02-28 04:00:00,SL,-4992.11,ZREV_L
ZREV_guard,2025-03-10 00:00:00,BUY,80732.1,75139.09,87992.6,82112.9,2025-03-12 00:00:00,TIME,1350.8,ZREV_L
ZREV_guard,2025-03-20 00:00:00,SELL,86900.5,89383.43,83242.03,83242.03,2025-03-21 12:00:00,TP,3628.47,ZREV_S
ZREV_guard,2025-03-24 12:00:00,SELL,87703.4,89926.2,84422.34,86758.3,2025-03-26 12:00:00,TIME,915.1,ZREV_S
ZREV_guard,2025-03-28 16:00:00,BUY,84014.8,81936.67,86920.54,81936.67,2025-03-30 20:00:00,SL,-2108.13,ZREV_L
ZREV_guard,2025-04-07 00:00:00,BUY,78321.9,73854.43,83473.29,74962.9,2025-04-09 00:00:00,TIME,-3389.0,ZREV_L
ZREV_guard,2025-04-21 04:00:00,SELL,87205.7,88710.49,84654.52,88710.49,2025-04-22 00:00:00,SL,-1534.79,ZREV_S
ZREV_guard,2025-04-22 16:00:00,SELL,91070.3,93446.01,85650.4,93446.01,2025-04-22 20:00:00,SL,-2405.71,ZREV_S
ZREV_guard,2025-05-01 12:00:00,SELL,96241.2,98279.01,94646.66,94646.66,2025-05-04 20:00:00,TP,1564.54,ZREV_S
ZREV_guard,2025-05-08 04:00:00,SELL,99181.8,101535.04,95910.7,101535.04,2025-05-08 12:00:00,SL,-2383.24,ZREV_S
ZREV_guard,2025-05-19 00:00:00,SELL,106565.0,108905.44,103505.84,103505.84,2025-05-19 04:00:00,TP,3029.16,ZREV_S
ZREV_guard,2025-05-20 20:00:00,SELL,107091.6,110272.8,104115.65,110272.8,2025-05-21 20:00:00,SL,-3211.2,ZREV_S
ZREV_guard,2025-05-28 16:00:00,BUY,107147.8,104763.31,109787.61,104763.31,2025-05-30 00:00:00,SL,-2414.49,ZREV_L
ZREV_guard,2025-05-30 08:00:00,BUY,105107.2,102431.06,108460.32,105241.5,2025-06-03 04:00:00,TIME,104.3,ZREV_L
ZREV_guard,2025-06-05 20:00:00,BUY,101917.2,99683.73,105123.21,105123.21,2025-06-06 12:00:00,TP,3176.01,ZREV_L
ZREV_guard,2025-06-09 12:00:00,SELL,107838.6,110630.77,104924.43,110630.77,2025-06-09 20:00:00,SL,-2822.17,ZREV_S
ZREV_guard,2025-06-23 00:00:00,BUY,100993.4,98376.26,105192.06,105192.06,2025-06-23 20:00:00,TP,4168.66,ZREV_L
ZREV_guard,2025-07-01 16:00:00,BUY,105984.7,104192.97,107297.42,107297.42,2025-07-02 08:00:00,TP,1282.72,ZREV_L
ZREV_guard,2025-07-02 16:00:00,SELL,108811.6,110704.84,107277.8,107506.3,2025-07-04 16:00:00,TIME,1275.3,ZREV_S
ZREV_guard,2025-07-09 20:00:00,SELL,111801.0,113756.2,108858.45,113756.2,2025-07-10 16:00:00,SL,-1985.2,ZREV_S
ZREV_guard,2025-07-11 20:00:00,SELL,118172.7,121450.33,111089.54,121450.33,2025-07-14 00:00:00,SL,-3307.63,ZREV_S
ZREV_guard,2025-07-25 04:00:00,BUY,115383.6,112759.46,118342.8,118342.8,2025-07-27 20:00:00,TP,2929.2,ZREV_L
ZREV_guard,2025-08-01 04:00:00,BUY,115645.6,113217.37,117819.5,113217.37,2025-08-01 16:00:00,SL,-2458.23,ZREV_L
ZREV_guard,2025-08-07 12:00:00,SELL,116550.6,118774.11,114696.65,118774.11,2025-08-10 20:00:00,SL,-2253.51,ZREV_S
ZREV_guard,2025-08-13 20:00:00,SELL,122817.8,125392.73,118619.63,118619.63,2025-08-14 12:00:00,TP,4168.17,ZREV_S
ZREV_guard,2025-08-18 04:00:00,BUY,115387.0,112474.5,119476.94,113496.9,2025-08-20 04:00:00,TIME,-1920.1,ZREV_L
ZREV_guard,2025-08-26 00:00:00,BUY,110139.3,106380.46,113387.36,112019.0,2025-08-28 00:00:00,TIME,1849.7,ZREV_L
ZREV_guard,2025-08-29 20:00:00,BUY,108231.6,105512.84,111252.98,111252.98,2025-09-02 12:00:00,TP,2991.38,ZREV_L
ZREV_guard,2025-09-10 16:00:00,SELL,113897.5,116049.04,111620.6,116049.04,2025-09-12 00:00:00,SL,-2181.54,ZREV_S
ZREV_guard,2025-09-12 20:00:00,SELL,116770.5,118662.67,113181.92,116868.5,2025-09-16 16:00:00,TIME,-128.0,ZREV_S
ZREV_guard,2025-09-17 08:00:00,SELL,117229.5,119015.17,115304.69,115304.69,2025-09-17 16:00:00,TP,1894.81,ZREV_S
ZREV_guard,2025-09-18 04:00:00,SELL,117642.5,119733.79,115702.66,115702.66,2025-09-19 12:00:00,TP,1909.84,ZREV_S
ZREV_guard,2025-09-22 08:00:00,BUY,112585.5,110745.21,116117.04,113052.5,2025-09-24 08:00:00,TIME,437.0,ZREV_L
ZREV_guard,2025-09-25 20:00:00,BUY,109421.5,107030.5,113337.2,113337.2,2025-09-29 12:00:00,TP,3885.7,ZREV_L
ZREV_guard,2025-10-01 12:00:00,SELL,116847.0,118919.0,112264.18,118919.0,2025-10-02 00:00:00,SL,-2102.0,ZREV_S
ZREV_guard,2025-10-10 16:00:00,BUY,119071.3,115742.17,122645.0,115742.17,2025-10-10 20:00:00,SL,-3359.13,ZREV_L
ZREV_guard,2025-10-13 12:00:00,BUY,114280.8,110278.44,120916.09,110278.44,2025-10-14 08:00:00,SL,-4032.36,ZREV_L
ZREV_guard,2025-10-17 08:00:00,BUY,105599.7,101983.86,112470.22,108108.5,2025-10-21 04:00:00,TIME,2478.8,ZREV_L
ZREV_guard,2025-10-27 00:00:00,SELL,114579.8,117590.61,109960.2,112534.8,2025-10-29 00:00:00,TIME,2015.0,ZREV_S
ZREV_guard,2025-10-30 16:00:00,BUY,107670.9,104064.61,112454.01,105711.2,2025-11-03 12:00:00,TIME,-1989.7,ZREV_L
ZREV_guard,2025-11-04 08:00:00,BUY,104430.1,101017.79,109664.33,101017.79,2025-11-04 16:00:00,SL,-3442.31,ZREV_L
ZREV_guard,2025-11-13 20:00:00,BUY,98636.0,95153.64,103447.04,95153.64,2025-11-14 12:00:00,SL,-3512.36,ZREV_L
ZREV_guard,2025-11-17 20:00:00,BUY,91566.5,87239.5,99888.94,91478.5,2025-11-19 20:00:00,TIME,-118.0,ZREV_L
ZREV_guard,2025-11-27 08:00:00,SELL,91421.0,94263.64,87112.78,87112.78,2025-12-01 00:00:00,TP,4278.22,ZREV_S
ZREV_guard,2025-12-15 00:00:00,BUY,88173.0,84891.5,91302.3,87203.0,2025-12-17 00:00:00,TIME,-1000.0,ZREV_L
ZREV_guard,2025-12-22 12:00:00,SELL,89910.0,93118.07,87247.72,87247.72,2025-12-23 04:00:00,TP,2632.28,ZREV_S
ZREV_guard,2025-12-29 04:00:00,SELL,90034.0,92221.29,88012.13,88012.13,2025-12-29 08:00:00,TP,1991.87,ZREV_S
ZREV_guard,2026-01-05 00:00:00,SELL,91488.0,93426.43,88395.85,93426.43,2026-01-05 12:00:00,SL,-1968.43,ZREV_S
ZREV_guard,2026-01-13 16:00:00,SELL,93439.5,95890.43,91340.95,95890.43,2026-01-13 20:00:00,SL,-2480.93,ZREV_S
ZREV_guard,2026-01-14 16:00:00,SELL,96784.5,99322.29,91952.17,94967.5,2026-01-16 16:00:00,TIME,1787.0,ZREV_S
ZREV_guard,2026-01-20 08:00:00,BUY,91075.5,89064.36,94747.7,89064.36,2026-01-20 20:00:00,SL,-2041.14,ZREV_L
ZREV_guard,2026-01-26 00:00:00,BUY,86576.0,84281.13,90199.6,89014.0,2026-01-28 00:00:00,TIME,2408.0,ZREV_L
ZREV_guard,2026-01-29 16:00:00,BUY,84794.5,82261.14,88482.8,82261.14,2026-01-30 00:00:00,SL,-2563.36,ZREV_L
ZREV_guard,2026-02-02 00:00:00,BUY,76902.5,72500.29,86621.55,76610.5,2026-02-04 00:00:00,TIME,-322.0,ZREV_L
ZREV_guard,2026-02-23 04:00:00,BUY,64927.0,62890.43,67419.5,62890.43,2026-02-24 04:00:00,SL,-2066.57,ZREV_L
ZREV_guard,2026-03-04 12:00:00,SELL,71132.0,74562.0,67690.8,68512.0,2026-03-06 12:00:00,TIME,2590.0,ZREV_S
ZREV_guard,2026-03-16 00:00:00,SELL,72834.5,75103.79,70230.12,75103.79,2026-03-17 00:00:00,SL,-2299.29,ZREV_S
ZREV_guard,2026-03-23 00:00:00,BUY,67844.5,65541.93,72016.05,70696.5,2026-03-25 00:00:00,TIME,2822.0,ZREV_L
ZREV_guard,2026-03-27 12:00:00,BUY,66673.5,64515.93,69850.67,66623.5,2026-03-31 08:00:00,TIME,-80.0,ZREV_L
ZREV_guard,2026-04-06 00:00:00,SELL,69009.5,70817.21,67385.72,70817.21,2026-04-07 20:00:00,SL,-1837.71,ZREV_S
ZREV_guard,2026-04-14 00:00:00,SELL,74464.5,76841.43,71390.82,74918.5,2026-04-16 00:00:00,TIME,-484.0,ZREV_S
ZREV_guard,2026-04-17 16:00:00,SELL,77839.5,79985.14,74098.93,74098.93,2026-04-19 20:00:00,TP,3710.57,ZREV_S
ZREV_guard,2026-04-22 08:00:00,SELL,78028.5,80249.93,75630.45,78255.2,2026-04-24 08:00:00,TIME,-256.7,ZREV_S
ZREV_guard,2026-04-28 16:00:00,BUY,76063.5,74270.93,77736.72,77736.72,2026-04-29 08:00:00,TP,1643.22,ZREV_L
ZREV_guard,2026-04-29 20:00:00,BUY,75530.5,73699.29,77369.06,77369.06,2026-05-01 00:00:00,TP,1808.56,ZREV_L
ZREV_guard,2026-05-04 00:00:00,SELL,78569.5,80113.43,76866.27,80113.43,2026-05-04 00:00:00,SL,-1573.93,ZREV_S
ZREV_guard,2026-05-04 16:00:00,SELL,80034.5,82155.36,77188.7,82155.36,2026-05-06 08:00:00,SL,-2150.86,ZREV_S
ZREV_guard,2026-05-13 16:00:00,BUY,78796.5,77175.5,80677.02,80677.02,2026-05-14 12:00:00,TP,1850.52,ZREV_L
ZREV_guard,2026-05-18 00:00:00,BUY,77402.5,75378.5,80356.43,76659.5,2026-05-20 00:00:00,TIME,-773.0,ZREV_L
ZREV_guard,2026-05-22 20:00:00,BUY,75774.5,74235.93,77101.9,77101.9,2026-05-24 20:00:00,TP,1297.4,ZREV_L
ZREV_guard,2026-05-26 20:00:00,BUY,75931.0,74292.36,77104.03,74292.36,2026-05-27 20:00:00,SL,-1668.64,ZREV_L
