time,d1_bias,h4_bias,vol_regime,trend_regime,session,market_closed,atr_h1,atr_pct,er_h1,er_m15,m15_structure,m5_structure,m1_structure,swings_d1,swings_h4,hour_utc
2026-05-04T08:10:00+00:00,ranging,long,LOW,RANGING,LONDON,False,16.736428571428664,16.39892904953146,0.0742900488313661,0.17109999681437085,ranging,ranging,bearish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",8
2026-05-04T08:15:00+00:00,ranging,long,LOW,RANGING,LONDON,False,16.736428571428664,16.39892904953146,0.0742900488313661,0.16145585859545522,ranging,bearish,bearish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",8
2026-05-04T08:20:00+00:00,ranging,long,LOW,RANGING,LONDON,False,16.736428571428664,16.39892904953146,0.0742900488313661,0.16145585859545522,ranging,bearish,bearish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",8
2026-05-04T08:25:00+00:00,ranging,long,LOW,RANGING,LONDON,False,16.736428571428664,16.39892904953146,0.0742900488313661,0.16145585859545522,ranging,bearish,bearish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",8
2026-05-04T08:30:00+00:00,ranging,long,LOW,MIXED,LONDON,False,16.736428571428664,16.39892904953146,0.0742900488313661,0.24466822744620298,ranging,bearish,ranging,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",8
2026-05-04T08:35:00+00:00,ranging,long,LOW,MIXED,LONDON,False,16.736428571428664,16.39892904953146,0.0742900488313661,0.24466822744620298,ranging,bearish,ranging,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",8
2026-05-04T08:40:00+00:00,ranging,long,LOW,MIXED,LONDON,False,16.736428571428664,16.39892904953146,0.0742900488313661,0.24466822744620298,ranging,bearish,ranging,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",8
2026-05-04T08:45:00+00:00,ranging,long,LOW,RANGING,LONDON,False,16.736428571428664,16.39892904953146,0.0742900488313661,0.1532637609985678,ranging,bearish,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",8
2026-05-04T08:50:00+00:00,ranging,long,LOW,RANGING,LONDON,False,16.736428571428664,16.39892904953146,0.0742900488313661,0.1532637609985678,ranging,bearish,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",8
2026-05-04T08:55:00+00:00,ranging,long,LOW,RANGING,LONDON,False,16.736428571428664,16.39892904953146,0.0742900488313661,0.1532637609985678,ranging,bearish,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",8
2026-05-04T09:00:00+00:00,ranging,long,LOW,RANGING,LONDON,False,16.148928571428637,13.58768406961178,0.004993885038725869,0.12441811256876384,ranging,ranging,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",9
2026-05-04T09:05:00+00:00,ranging,long,LOW,RANGING,LONDON,False,16.148928571428637,13.58768406961178,0.004993885038725869,0.12441811256876384,ranging,ranging,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",9
2026-05-04T09:10:00+00:00,ranging,long,LOW,RANGING,LONDON,False,16.148928571428637,13.58768406961178,0.004993885038725869,0.12441811256876384,ranging,ranging,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",9
2026-05-04T09:15:00+00:00,ranging,long,LOW,RANGING,LONDON,False,16.148928571428637,13.58768406961178,0.004993885038725869,0.12196495179111767,ranging,bullish,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",9
2026-05-04T09:20:00+00:00,ranging,long,LOW,RANGING,LONDON,False,16.148928571428637,13.58768406961178,0.004993885038725869,0.12196495179111767,ranging,bullish,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",9
2026-05-04T09:25:00+00:00,ranging,long,LOW,RANGING,LONDON,False,16.148928571428637,13.58768406961178,0.004993885038725869,0.12196495179111767,ranging,bullish,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",9
2026-05-04T09:30:00+00:00,ranging,long,LOW,MIXED,LONDON,False,16.148928571428637,13.58768406961178,0.004993885038725869,0.23909131803868872,bearish,bullish,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",9
2026-05-04T09:35:00+00:00,ranging,long,LOW,MIXED,LONDON,False,16.148928571428637,13.58768406961178,0.004993885038725869,0.23909131803868872,bearish,bullish,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",9
2026-05-04T09:40:00+00:00,ranging,long,LOW,MIXED,LONDON,False,16.148928571428637,13.58768406961178,0.004993885038725869,0.23909131803868872,bearish,bullish,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",9
2026-05-04T09:45:00+00:00,ranging,long,LOW,MIXED,LONDON,False,16.148928571428637,13.58768406961178,0.004993885038725869,0.210532456925055,bearish,bullish,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",9
2026-05-04T09:50:00+00:00,ranging,long,LOW,MIXED,LONDON,False,16.148928571428637,13.58768406961178,0.004993885038725869,0.210532456925055,bearish,bullish,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",9
2026-05-04T09:55:00+00:00,ranging,long,LOW,MIXED,LONDON,False,16.148928571428637,13.58768406961178,0.004993885038725869,0.210532456925055,bearish,bullish,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",9
2026-05-04T10:00:00+00:00,ranging,long,LOW,RANGING,LONDON,False,15.853214285714264,13.052208835341366,0.033969657655749184,0.14742943548386603,bearish,ranging,bearish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",10
2026-05-04T10:05:00+00:00,ranging,long,LOW,RANGING,LONDON,False,15.853214285714264,13.052208835341366,0.033969657655749184,0.14742943548386603,bearish,ranging,bearish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",10
2026-05-04T10:10:00+00:00,ranging,long,LOW,RANGING,LONDON,False,15.853214285714264,13.052208835341366,0.033969657655749184,0.14742943548386603,bearish,ranging,bearish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",10
2026-05-04T10:15:00+00:00,ranging,long,LOW,MIXED,LONDON,False,15.853214285714264,13.052208835341366,0.033969657655749184,0.4380502923152835,bearish,ranging,bearish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",10
2026-05-04T10:20:00+00:00,ranging,long,LOW,MIXED,LONDON,False,15.853214285714264,13.052208835341366,0.033969657655749184,0.4380502923152835,bearish,ranging,bearish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",10
2026-05-04T10:25:00+00:00,ranging,long,LOW,MIXED,LONDON,False,15.853214285714264,13.052208835341366,0.033969657655749184,0.4380502923152835,bearish,ranging,bearish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",10
2026-05-04T10:30:00+00:00,ranging,long,LOW,MIXED,LONDON,False,15.853214285714264,13.052208835341366,0.033969657655749184,0.42644541484716053,bearish,ranging,bearish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",10
2026-05-04T10:35:00+00:00,ranging,long,LOW,MIXED,LONDON,False,15.853214285714264,13.052208835341366,0.033969657655749184,0.42644541484716053,bearish,ranging,bearish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",10
2026-05-04T10:40:00+00:00,ranging,long,LOW,MIXED,LONDON,False,15.853214285714264,13.052208835341366,0.033969657655749184,0.42644541484716053,bearish,ranging,bearish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",10
2026-05-04T10:45:00+00:00,ranging,long,LOW,MIXED,LONDON,False,15.853214285714264,13.052208835341366,0.033969657655749184,0.33831530645690483,bearish,bearish,ranging,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",10
2026-05-04T10:50:00+00:00,ranging,long,LOW,MIXED,LONDON,False,15.853214285714264,13.052208835341366,0.033969657655749184,0.33831530645690483,bearish,bearish,ranging,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",10
2026-05-04T10:55:00+00:00,ranging,long,LOW,MIXED,LONDON,False,15.853214285714264,13.052208835341366,0.033969657655749184,0.33831530645690483,bearish,bearish,ranging,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",10
2026-05-04T11:00:00+00:00,ranging,long,LOW,MIXED,LONDON,False,18.086428571428574,23.761713520749666,0.0023502963417128334,0.3020289111830513,bearish,bearish,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",11
2026-05-04T11:05:00+00:00,ranging,long,LOW,MIXED,LONDON,False,18.086428571428574,23.761713520749666,0.0023502963417128334,0.3020289111830513,bearish,bearish,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",11
2026-05-04T11:10:00+00:00,ranging,long,LOW,MIXED,LONDON,False,18.086428571428574,23.761713520749666,0.0023502963417128334,0.3020289111830513,bearish,bearish,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",11
2026-05-04T11:15:00+00:00,ranging,long,LOW,MIXED,LONDON,False,18.086428571428574,23.761713520749666,0.0023502963417128334,0.2591031419214678,bearish,bearish,ranging,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",11
2026-05-04T11:20:00+00:00,ranging,long,LOW,MIXED,LONDON,False,18.086428571428574,23.761713520749666,0.0023502963417128334,0.2591031419214678,bearish,bearish,ranging,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",11
2026-05-04T11:25:00+00:00,ranging,long,LOW,MIXED,LONDON,False,18.086428571428574,23.761713520749666,0.0023502963417128334,0.2591031419214678,bearish,bearish,ranging,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",11
2026-05-04T11:30:00+00:00,ranging,long,LOW,MIXED,LONDON,False,18.086428571428574,23.761713520749666,0.0023502963417128334,0.3606824824960865,bearish,bearish,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",11
2026-05-04T11:35:00+00:00,ranging,long,LOW,MIXED,LONDON,False,18.086428571428574,23.761713520749666,0.0023502963417128334,0.3606824824960865,bearish,bearish,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",11
2026-05-04T11:40:00+00:00,ranging,long,LOW,MIXED,LONDON,False,18.086428571428574,23.761713520749666,0.0023502963417128334,0.3606824824960865,bearish,bearish,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",11
2026-05-04T11:45:00+00:00,ranging,long,LOW,MIXED,LONDON,False,18.086428571428574,23.761713520749666,0.0023502963417128334,0.38051640100118095,bearish,bearish,bearish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",11
2026-05-04T11:50:00+00:00,ranging,long,LOW,MIXED,LONDON,False,18.086428571428574,23.761713520749666,0.0023502963417128334,0.38051640100118095,bearish,bearish,bearish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",11
2026-05-04T11:55:00+00:00,ranging,long,LOW,MIXED,LONDON,False,18.086428571428574,23.761713520749666,0.0023502963417128334,0.38051640100118095,bearish,bearish,bearish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",11
2026-05-04T12:00:00+00:00,ranging,long,NORMAL,MIXED,LONDON,False,18.715714285714252,26.43908969210174,0.03427642947412088,0.30762042854841465,bearish,ranging,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",12
2026-05-04T12:05:00+00:00,ranging,long,NORMAL,MIXED,LONDON,False,18.715714285714252,26.43908969210174,0.03427642947412088,0.30762042854841465,bearish,ranging,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",12
2026-05-04T12:10:00+00:00,ranging,long,NORMAL,MIXED,LONDON,False,18.715714285714252,26.43908969210174,0.03427642947412088,0.30762042854841465,bearish,ranging,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",12
2026-05-04T12:15:00+00:00,ranging,long,NORMAL,MIXED,LONDON,False,18.715714285714252,26.43908969210174,0.03427642947412088,0.2895455989831513,bearish,ranging,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",12
2026-05-04T12:20:00+00:00,ranging,long,NORMAL,MIXED,LONDON,False,18.715714285714252,26.43908969210174,0.03427642947412088,0.2895455989831513,bearish,ranging,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",12
2026-05-04T12:25:00+00:00,ranging,long,NORMAL,MIXED,LONDON,False,18.715714285714252,26.43908969210174,0.03427642947412088,0.2895455989831513,bearish,ranging,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",12
2026-05-04T12:30:00+00:00,ranging,long,NORMAL,MIXED,LONDON,False,18.715714285714252,26.43908969210174,0.03427642947412088,0.23487108626699024,ranging,ranging,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",12
2026-05-04T12:35:00+00:00,ranging,long,NORMAL,MIXED,LONDON,False,18.715714285714252,26.43908969210174,0.03427642947412088,0.23487108626699024,ranging,ranging,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",12
2026-05-04T12:40:00+00:00,ranging,long,NORMAL,MIXED,LONDON,False,18.715714285714252,26.43908969210174,0.03427642947412088,0.23487108626699024,ranging,ranging,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",12
2026-05-04T12:45:00+00:00,ranging,long,NORMAL,MIXED,LONDON,False,18.715714285714252,26.43908969210174,0.03427642947412088,0.21301551267498536,ranging,bullish,ranging,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",12
2026-05-04T12:50:00+00:00,ranging,long,NORMAL,MIXED,LONDON,False,18.715714285714252,26.43908969210174,0.03427642947412088,0.21301551267498536,ranging,bullish,ranging,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",12
2026-05-04T12:55:00+00:00,ranging,long,NORMAL,MIXED,LONDON,False,18.715714285714252,26.43908969210174,0.03427642947412088,0.21301551267498536,ranging,bullish,ranging,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",12
2026-05-04T13:00:00+00:00,ranging,long,NORMAL,RANGING,OVERLAP,False,18.954285714285625,27.643908969210173,0.0545664922292055,0.1842070858935789,ranging,bullish,ranging,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",13
2026-05-04T13:05:00+00:00,ranging,long,NORMAL,RANGING,OVERLAP,False,18.954285714285625,27.643908969210173,0.0545664922292055,0.1842070858935789,ranging,bullish,ranging,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",13
2026-05-04T13:10:00+00:00,ranging,long,NORMAL,RANGING,OVERLAP,False,18.954285714285625,27.643908969210173,0.0545664922292055,0.1842070858935789,ranging,bullish,ranging,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",13
2026-05-04T13:15:00+00:00,ranging,long,NORMAL,MIXED,OVERLAP,False,18.954285714285625,27.643908969210173,0.0545664922292055,0.21513527643445032,bullish,ranging,ranging,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",13
2026-05-04T13:20:00+00:00,ranging,long,NORMAL,MIXED,OVERLAP,False,18.954285714285625,27.643908969210173,0.0545664922292055,0.21513527643445032,bullish,ranging,ranging,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",13
2026-05-04T13:25:00+00:00,ranging,long,NORMAL,MIXED,OVERLAP,False,18.954285714285625,27.643908969210173,0.0545664922292055,0.21513527643445032,bullish,ranging,ranging,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",13
2026-05-04T13:30:00+00:00,ranging,long,NORMAL,MIXED,OVERLAP,False,18.954285714285625,27.643908969210173,0.0545664922292055,0.23888589625779813,bullish,bearish,bearish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",13
2026-05-04T13:35:00+00:00,ranging,long,NORMAL,MIXED,OVERLAP,False,18.954285714285625,27.643908969210173,0.0545664922292055,0.23888589625779813,bullish,bearish,bearish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",13
2026-05-04T13:40:00+00:00,ranging,long,NORMAL,MIXED,OVERLAP,False,18.954285714285625,27.643908969210173,0.0545664922292055,0.23888589625779813,bullish,bearish,bearish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",13
2026-05-04T13:45:00+00:00,ranging,long,NORMAL,RANGING,OVERLAP,False,18.954285714285625,27.643908969210173,0.0545664922292055,0.19915425515375956,bullish,bearish,ranging,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",13
2026-05-04T13:50:00+00:00,ranging,long,NORMAL,RANGING,OVERLAP,False,18.954285714285625,27.643908969210173,0.0545664922292055,0.19915425515375956,bullish,bearish,ranging,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",13
2026-05-04T13:55:00+00:00,ranging,long,NORMAL,RANGING,OVERLAP,False,18.954285714285625,27.643908969210173,0.0545664922292055,0.19915425515375956,bullish,bearish,ranging,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",13
2026-05-04T14:00:00+00:00,ranging,long,NORMAL,RANGING,OVERLAP,False,19.75035714285702,32.730923694779115,0.15004260231426883,0.18863407258064233,bullish,bearish,bearish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",14
2026-05-04T14:05:00+00:00,ranging,long,NORMAL,RANGING,OVERLAP,False,19.75035714285702,32.730923694779115,0.15004260231426883,0.18863407258064233,bullish,bearish,bearish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",14
2026-05-04T14:10:00+00:00,ranging,long,NORMAL,RANGING,OVERLAP,False,19.75035714285702,32.730923694779115,0.15004260231426883,0.18863407258064233,bullish,bearish,bearish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",14
2026-05-04T14:15:00+00:00,ranging,long,NORMAL,RANGING,OVERLAP,False,19.75035714285702,32.730923694779115,0.15004260231426883,0.16466123958096893,bullish,bearish,bearish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",14
2026-05-04T14:20:00+00:00,ranging,long,NORMAL,RANGING,OVERLAP,False,19.75035714285702,32.730923694779115,0.15004260231426883,0.16466123958096893,bullish,bearish,bearish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",14
2026-05-04T14:25:00+00:00,ranging,long,NORMAL,RANGING,OVERLAP,False,19.75035714285702,32.730923694779115,0.15004260231426883,0.16466123958096893,bullish,bearish,bearish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",14
2026-05-04T14:30:00+00:00,ranging,long,NORMAL,RANGING,OVERLAP,False,19.75035714285702,32.730923694779115,0.15004260231426883,0.10884668828161112,bullish,bearish,ranging,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",14
2026-05-04T14:35:00+00:00,ranging,long,NORMAL,RANGING,OVERLAP,False,19.75035714285702,32.730923694779115,0.15004260231426883,0.10884668828161112,bullish,bearish,ranging,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",14
2026-05-04T14:40:00+00:00,ranging,long,NORMAL,RANGING,OVERLAP,False,19.75035714285702,32.730923694779115,0.15004260231426883,0.10884668828161112,bullish,bearish,ranging,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",14
2026-05-04T14:45:00+00:00,ranging,long,NORMAL,RANGING,OVERLAP,False,19.75035714285702,32.730923694779115,0.15004260231426883,0.10867551713491995,bullish,ranging,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",14
2026-05-04T14:50:00+00:00,ranging,long,NORMAL,RANGING,OVERLAP,False,19.75035714285702,32.730923694779115,0.15004260231426883,0.10867551713491995,bullish,ranging,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",14
2026-05-04T14:55:00+00:00,ranging,long,NORMAL,RANGING,OVERLAP,False,19.75035714285702,32.730923694779115,0.15004260231426883,0.10867551713491995,bullish,ranging,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",14
2026-05-04T15:00:00+00:00,ranging,long,NORMAL,MIXED,OVERLAP,False,20.827499999999873,38.48728246318608,0.4274008194264071,0.14431370224369522,bullish,ranging,ranging,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",15
2026-05-04T15:05:00+00:00,ranging,long,NORMAL,MIXED,OVERLAP,False,20.827499999999873,38.48728246318608,0.4274008194264071,0.14431370224369522,bullish,ranging,ranging,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",15
2026-05-04T15:10:00+00:00,ranging,long,NORMAL,MIXED,OVERLAP,False,20.827499999999873,38.48728246318608,0.4274008194264071,0.14431370224369522,bullish,ranging,ranging,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",15
2026-05-04T15:15:00+00:00,ranging,long,NORMAL,MIXED,OVERLAP,False,20.827499999999873,38.48728246318608,0.4274008194264071,0.22090234788912824,bullish,ranging,bearish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",15
2026-05-04T15:20:00+00:00,ranging,long,NORMAL,MIXED,OVERLAP,False,20.827499999999873,38.48728246318608,0.4274008194264071,0.22090234788912824,bullish,ranging,bearish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",15
2026-05-04T15:25:00+00:00,ranging,long,NORMAL,MIXED,OVERLAP,False,20.827499999999873,38.48728246318608,0.4274008194264071,0.22090234788912824,bullish,ranging,bearish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",15
2026-05-04T15:30:00+00:00,ranging,long,NORMAL,MIXED,OVERLAP,False,20.827499999999873,38.48728246318608,0.4274008194264071,0.22698096502877474,bullish,ranging,bearish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",15
2026-05-04T15:35:00+00:00,ranging,long,NORMAL,MIXED,OVERLAP,False,20.827499999999873,38.48728246318608,0.4274008194264071,0.22698096502877474,bullish,ranging,bearish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",15
2026-05-04T15:40:00+00:00,ranging,long,NORMAL,MIXED,OVERLAP,False,20.827499999999873,38.48728246318608,0.4274008194264071,0.22698096502877474,bullish,ranging,bearish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",15
2026-05-04T15:45:00+00:00,ranging,long,NORMAL,MIXED,OVERLAP,False,20.827499999999873,38.48728246318608,0.4274008194264071,0.24770792851473744,bullish,ranging,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",15
2026-05-04T15:50:00+00:00,ranging,long,NORMAL,MIXED,OVERLAP,False,20.827499999999873,38.48728246318608,0.4274008194264071,0.24770792851473744,bullish,ranging,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",15
2026-05-04T15:55:00+00:00,ranging,long,NORMAL,MIXED,OVERLAP,False,20.827499999999873,38.48728246318608,0.4274008194264071,0.24770792851473744,bullish,ranging,bullish,"{'nearest_high': 4891.54, 'nearest_low': 4510.095}","{'nearest_high': 4660.585, 'nearest_low': 4560.32}",15
