entry_time,strategy,side,outcome_1m,outcome_5s,usd_1m,usd_5s,exit_1m,exit_5s,flipped
2026-03-25 06:20:00+00:00,KRONOS_S99_MSS_FVG,SELL,SL,SL,-47.30000000000473,-47.30000000000473,4555.39,4555.39,False
2026-03-26 01:21:00+00:00,KRONOS_S100_M3_COMBO,SELL,TP,TP,118.100000000004,118.100000000004,4523.79,4523.79,False
2026-03-26 02:16:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-25.450000000000728,-25.450000000000728,4524.17,4524.17,False
2026-03-26 02:43:00+00:00,KRONOS_S100_M3_COMBO,SELL,TP,TP,170.20000000000437,170.20000000000437,4502.7,4502.7,False
2026-03-26 03:25:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-57.150000000001455,-57.150000000001455,4512.78,4512.78,False
2026-03-26 03:59:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-23.649999999997817,-23.649999999997817,4519.26,4519.26,False
2026-03-26 04:41:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-37.20000000000255,-37.20000000000255,4522.26,4522.26,False
2026-03-26 05:40:00+00:00,KRONOS_S94_SWEEP_REVERSAL,BUY,SL,SL,-113.85000000000218,-113.85000000000218,4478.94,4478.94,False
2026-03-26 06:11:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-135.10000000000218,-135.10000000000218,4441.01,4441.01,False
2026-03-26 07:11:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-91.99999999999818,-91.99999999999818,4453.53,4453.53,False
2026-03-26 06:46:00+00:00,KRONOS_S99_MSS_FVG,SELL,SL,SL,-110.39999999999964,-110.39999999999964,4462.74,4462.74,False
2026-03-27 00:35:00+00:00,KRONOS_S94_SWEEP_REVERSAL,BUY,SL,SL,-89.89999999999783,-89.89999999999783,4381.89,4381.89,False
2026-03-27 02:06:00+00:00,KRONOS_S100_M3_COMBO,BUY,TIME,TIME,15.299999999997455,17.299999999995634,4429.13,4429.33,False
2026-03-27 03:22:00+00:00,KRONOS_S100_M3_COMBO,BUY,TP,TP,20.0,20.0,4434.05,4434.05,False
2026-03-27 03:44:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-26.450000000004366,-26.450000000004366,4433.58,4433.58,False
2026-03-27 04:26:00+00:00,KRONOS_S100_M3_COMBO,BUY,TP,TP,64.54999999999927,64.54999999999927,4440.45,4440.45,False
2026-03-27 05:06:00+00:00,KRONOS_S94_SWEEP_REVERSAL,SELL,SL,SL,-50.850000000000364,-50.850000000000364,4450.43,4450.43,False
2026-03-27 04:50:00+00:00,KRONOS_S100_M3_COMBO,BUY,TP,TP,70.14999999999418,70.14999999999418,4450.24,4450.24,False
2026-03-27 05:54:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-110.00000000000001,-110.00000000000001,4450.81,4450.81,False
2026-03-27 08:41:00+00:00,KRONOS_S99_MSS_FVG,SELL,SL,SL,-17.999999999992724,-17.999999999992724,4440.36,4440.36,False
2026-03-27 08:44:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-49.30000000000291,-49.30000000000291,4430.37,4430.37,False
2026-03-29 22:56:00+00:00,KRONOS_S94_SWEEP_REVERSAL,BUY,SL,SL,-51.44999999999528,-51.44999999999528,4480.43,4480.43,False
2026-03-30 01:33:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-32.74999999999636,-32.74999999999636,4461.67,4461.67,False
2026-03-30 03:00:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-87.15000000000146,-87.15000000000146,4496.68,4496.68,False
2026-03-30 03:13:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-86.19999999999891,-86.19999999999891,4494.89,4494.89,False
2026-03-31 01:02:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-105.05000000000109,-105.05000000000109,4538.67,4538.67,False
2026-03-31 01:28:00+00:00,KRONOS_S100_M3_COMBO,BUY,TP,TP,161.4999999999964,161.4999999999964,4595.08,4595.08,False
2026-03-31 01:47:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-209.09999999999854,-209.09999999999854,4585.76,4585.76,False
2026-04-01 02:08:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-58.8000000000011,-58.8000000000011,4687.59,4687.59,False
2026-04-01 02:45:00+00:00,KRONOS_S94_SWEEP_REVERSAL,BUY,TP,TP,94.350000000004,94.350000000004,4692.93,4692.93,False
2026-04-01 02:58:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-54.09999999999855,-54.09999999999855,4681.13,4681.13,False
2026-04-01 04:36:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-28.950000000004366,-28.950000000004366,4675.26,4675.26,False
2026-04-01 05:00:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-44.650000000001455,-44.650000000001455,4680.33,4680.33,False
2026-04-01 05:46:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-36.049999999995634,-36.049999999995634,4694.06,4694.06,False
2026-04-01 06:35:00+00:00,KRONOS_S99_MSS_FVG,BUY,TP,TP,113.05000000000291,113.05000000000291,4716.34,4716.34,False
2026-04-01 06:20:00+00:00,KRONOS_S100_M3_COMBO,BUY,TP,TP,135.8500000000004,135.8500000000004,4712.8,4712.8,False
2026-04-01 07:21:00+00:00,KRONOS_S93_FVG_SCALP,SELL,SL,SL,-47.899999999999636,-47.899999999999636,4728.55,4728.55,False
2026-04-01 07:04:00+00:00,KRONOS_S99_MSS_FVG,BUY,TP,TP,171.3500000000022,171.3500000000022,4739.87,4739.87,False
2026-04-01 07:41:00+00:00,KRONOS_S99_MSS_FVG,BUY,SL,SL,-101.05000000000473,-101.05000000000473,4721.83,4721.83,False
2026-04-01 08:00:00+00:00,KRONOS_S93_FVG_SCALP,SELL,SL,SL,-34.30000000000291,-34.30000000000291,4722.27,4722.27,False
2026-04-01 08:24:00+00:00,KRONOS_S100_M3_COMBO,BUY,TP,TP,83.24999999999818,83.24999999999818,4737.15,4737.15,False
2026-04-01 08:40:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-33.05000000000291,-33.05000000000291,4730.48,4730.48,False
2026-04-01 09:00:00+00:00,KRONOS_S99_MSS_FVG,BUY,SL,SL,-75.79999999999927,-75.79999999999927,4718.8,4718.8,False
2026-04-01 11:11:00+00:00,KRONOS_S99_MSS_FVG,BUY,TP,TP,89.84999999999673,89.84999999999673,4744.45,4744.45,False
2026-04-01 08:25:00+00:00,KRONOS_S94_SWEEP_REVERSAL,SELL,SL,SL,-141.25,-141.25,4749.52,4749.52,False
2026-04-01 11:47:00+00:00,KRONOS_S99_MSS_FVG,BUY,SL,SL,-51.599999999998545,-51.599999999998545,4749.09,4749.09,False
2026-04-01 13:37:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-103.10000000000402,-103.10000000000402,4734.4,4734.4,False
2026-04-01 15:01:00+00:00,KRONOS_S94_SWEEP_REVERSAL,SELL,SL,SL,-81.99999999999818,-81.99999999999818,4769.72,4769.72,False
2026-04-01 14:44:00+00:00,KRONOS_S100_M3_COMBO,BUY,TP,TP,231.14999999999785,231.14999999999785,4777.42,4777.42,False
2026-04-02 01:16:00+00:00,KRONOS_S94_SWEEP_REVERSAL,BUY,SL,SL,-234.44999999999712,-234.44999999999712,4722.63,4722.63,False
2026-04-06 01:21:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-86.70000000000073,-86.70000000000073,4641.03,4641.03,False
2026-04-06 01:36:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-78.60000000000582,-78.60000000000582,4637.72,4637.72,False
2026-04-07 01:11:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-78.64999999999782,-78.64999999999782,4649.32,4649.32,False
2026-04-07 01:10:00+00:00,KRONOS_S94_SWEEP_REVERSAL,BUY,SL,SL,-110.94999999999347,-110.94999999999347,4625.93,4625.93,False
2026-04-07 01:42:00+00:00,KRONOS_S100_M3_COMBO,SELL,TIME,TIME,-73.54999999999563,-91.44999999999528,4650.99,4652.78,False
2026-04-08 00:16:00+00:00,KRONOS_S94_SWEEP_REVERSAL,SELL,TP,TP,292.0499999999993,292.0499999999993,4803.28,4803.28,False
2026-04-08 01:54:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-60.599999999994914,-60.599999999994914,4803.92,4803.92,False
2026-04-08 04:33:00+00:00,KRONOS_S100_M3_COMBO,BUY,TP,TP,130.5500000000029,130.5500000000029,4814.75,4814.75,False
2026-04-08 05:28:00+00:00,KRONOS_S100_M3_COMBO,BUY,TP,TP,45.29999999999745,45.29999999999745,4820.55,4820.55,False
2026-04-08 05:56:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-34.75000000000364,-34.75000000000364,4826.54,4826.54,False
2026-04-08 06:29:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-70.45000000000073,-70.45000000000073,4829.54,4829.54,False
2026-04-08 06:53:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-25.59999999999491,-25.59999999999491,4824.55,4824.55,False
2026-04-08 07:25:00+00:00,KRONOS_S99_MSS_FVG,SELL,TP,TP,94.20000000000073,94.20000000000073,4811.59,4811.59,False
2026-04-08 07:33:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-32.100000000000364,-32.100000000000364,4808.47,4808.47,False
2026-04-08 07:56:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-58.65000000000692,-58.65000000000692,4814.4,4814.4,False
2026-04-08 07:59:00+00:00,KRONOS_S93_FVG_SCALP,BUY,SL,SL,-43.60000000000582,-43.60000000000582,4809.49,4809.49,False
2026-04-08 08:50:00+00:00,KRONOS_S99_MSS_FVG,SELL,SL,SL,-27.55000000000109,-27.55000000000109,4803.61,4803.61,False
2026-04-08 09:50:00+00:00,KRONOS_S99_MSS_FVG,SELL,TP,TP,137.29999999999563,137.29999999999563,4773.51,4773.51,False
2026-04-08 10:28:00+00:00,KRONOS_S99_MSS_FVG,SELL,SL,SL,-67.79999999999747,-67.79999999999747,4787.71,4787.71,False
2026-04-08 13:11:00+00:00,KRONOS_S93_FVG_SCALP,BUY,SL,SL,-105.7499999999982,-105.7499999999982,4782.59,4782.59,False
2026-04-08 13:36:00+00:00,KRONOS_S100_M3_COMBO,SELL,TP,TP,124.399999999996,124.399999999996,4773.59,4773.59,False
2026-04-08 13:57:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-68.39999999999236,-68.39999999999236,4786.36,4786.36,False
2026-04-08 14:37:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-88.29999999999927,-88.29999999999927,4767.3,4767.3,False
2026-04-08 14:41:00+00:00,KRONOS_S99_MSS_FVG,SELL,TP,TP,70.19999999999527,70.19999999999527,4760.13,4760.13,False
2026-04-08 15:20:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-19.399999999995998,-19.399999999995998,4757.98,4757.98,False
2026-04-08 17:03:00+00:00,KRONOS_S94_SWEEP_REVERSAL,SELL,TP,TP,66.19999999999891,66.19999999999891,4755.05,4755.05,False
2026-04-09 01:02:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-58.35000000000037,-58.35000000000037,4711.64,4711.64,False
2026-04-09 01:29:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-81.55000000000655,-81.55000000000655,4713.01,4713.01,False
2026-04-09 05:16:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-23.649999999997817,-23.649999999997817,4719.09,4719.09,False
2026-04-10 01:54:00+00:00,KRONOS_S100_M3_COMBO,SELL,TP,TP,68.90000000000327,68.90000000000327,4758.49,4758.49,False
2026-04-10 02:14:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-63.599999999996726,-63.599999999996726,4758.71,4758.71,False
2026-04-10 03:30:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-14.099999999998545,-14.099999999998545,4758.7,4758.7,False
2026-04-10 04:35:00+00:00,KRONOS_S100_M3_COMBO,SELL,TP,TP,46.70000000000073,46.70000000000073,4758.63,4758.63,False
2026-04-10 05:04:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-29.20000000000073,-29.20000000000073,4765.01,4765.01,False
2026-04-10 06:08:00+00:00,KRONOS_S100_M3_COMBO,SELL,TP,TP,63.44999999999346,63.44999999999346,4755.51,4755.51,False
2026-04-10 06:25:00+00:00,KRONOS_S99_MSS_FVG,SELL,SL,SL,-9.549999999999272,-9.549999999999272,4756.92,4756.92,False
2026-04-10 06:19:00+00:00,KRONOS_S100_M3_COMBO,SELL,TP,TP,56.50000000000546,56.50000000000546,4746.98,4746.98,False
2026-04-10 06:55:00+00:00,KRONOS_S99_MSS_FVG,SELL,TP,TP,51.75000000000182,51.75000000000182,4741.97,4741.97,False
2026-04-10 06:55:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-45.74999999999818,-45.74999999999818,4751.72,4751.72,False
2026-04-10 08:27:00+00:00,KRONOS_S93_FVG_SCALP,SELL,SL,SL,-31.149999999997817,-31.149999999997817,4750.09,4750.09,False
2026-04-10 08:27:00+00:00,KRONOS_S99_MSS_FVG,SELL,SL,SL,-31.149999999997817,-31.149999999997817,4750.09,4750.09,False
2026-04-10 08:08:00+00:00,KRONOS_S100_M3_COMBO,SELL,TP,TP,111.09999999999674,111.09999999999674,4739.39,4739.39,False
2026-04-10 08:55:00+00:00,KRONOS_S93_FVG_SCALP,SELL,SL,SL,-37.64999999999418,-37.64999999999418,4742.49,4742.49,False
2026-04-10 08:55:00+00:00,KRONOS_S99_MSS_FVG,SELL,SL,SL,-37.64999999999418,-37.64999999999418,4742.49,4742.49,False
2026-04-10 08:55:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-36.14999999999782,-36.14999999999782,4742.34,4742.34,False
2026-04-10 08:55:00+00:00,KRONOS_S94_SWEEP_REVERSAL,BUY,TP,TP,179.64999999999236,179.64999999999236,4757.19,4757.19,False
2026-04-10 09:36:00+00:00,KRONOS_S93_FVG_SCALP,SELL,TP,TP,38.400000000001455,38.400000000001455,4745.12,4745.12,False
2026-04-10 10:14:00+00:00,KRONOS_S99_MSS_FVG,SELL,SL,SL,-45.94999999999345,-45.94999999999345,4751.61,4751.61,False
2026-04-10 10:23:00+00:00,KRONOS_S94_SWEEP_REVERSAL,SELL,SL,SL,-37.24999999999454,-37.24999999999454,4761.49,4761.49,False
2026-04-10 10:30:00+00:00,KRONOS_S99_MSS_FVG,BUY,TP,TP,91.59999999999854,91.59999999999854,4766.97,4766.97,False
2026-04-10 13:08:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-70.90000000000146,-70.90000000000146,4768.18,4768.18,False
2026-04-10 14:26:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-69.94999999999891,-69.94999999999891,4782.84,4782.84,False
2026-04-10 15:23:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-68.59999999999673,-68.59999999999673,4780.12,4780.12,False
2026-04-10 15:29:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-10.69999999999709,-10.69999999999709,4775.41,4775.41,False
2026-04-10 15:45:00+00:00,KRONOS_S99_MSS_FVG,SELL,TP,TP,108.89999999999418,108.89999999999418,4756.84,4756.84,False
2026-04-13 02:44:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-50.900000000001455,-50.900000000001455,4720.33,4720.33,False
2026-04-13 02:56:00+00:00,KRONOS_S100_M3_COMBO,SELL,TP,TP,64.49999999999818,64.49999999999818,4714.13,4714.13,False
2026-04-13 03:13:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-33.64999999999782,-33.64999999999782,4718.36,4718.36,False
2026-04-13 03:45:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-19.80000000000473,-19.80000000000473,4719.66,4719.66,False
2026-04-13 04:08:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-36.25000000000001,-36.25000000000001,4716.44,4716.44,False
2026-04-13 04:18:00+00:00,KRONOS_S94_SWEEP_REVERSAL,BUY,TP,TP,99.4000000000051,99.4000000000051,4722.22,4722.22,False
2026-04-13 05:08:00+00:00,KRONOS_S100_M3_COMBO,SELL,TP,TP,44.750000000003645,44.750000000003645,4717.25,4717.25,False
2026-04-13 05:38:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-41.20000000000801,-41.20000000000801,4719.98,4719.98,False
2026-04-13 05:38:00+00:00,KRONOS_S94_SWEEP_REVERSAL,SELL,SL,SL,-33.39999999999236,-33.39999999999236,4726.94,4726.94,False
2026-04-13 06:21:00+00:00,KRONOS_S100_M3_COMBO,BUY,TP,TP,18.19999999999709,18.19999999999709,4730.38,4730.38,False
2026-04-13 06:36:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-26.900000000005093,-26.900000000005093,4725.36,4725.36,False
2026-04-13 07:12:00+00:00,KRONOS_S100_M3_COMBO,BUY,TP,TP,80.39999999999964,80.39999999999964,4734.28,4734.28,False
2026-04-13 07:19:00+00:00,KRONOS_S94_SWEEP_REVERSAL,SELL,SL,SL,-85.50000000000182,-85.50000000000182,4739.56,4739.56,False
2026-04-13 07:54:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-31.45000000000437,-31.45000000000437,4731.73,4731.73,False
2026-04-13 10:47:00+00:00,KRONOS_S99_MSS_FVG,SELL,SL,SL,-25.19999999999527,-25.19999999999527,4724.32,4724.32,False
2026-04-13 12:02:00+00:00,KRONOS_S99_MSS_FVG,SELL,SL,SL,-108.24999999999818,-108.24999999999818,4720.8,4720.8,False
2026-04-14 01:20:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-79.4000000000051,-79.4000000000051,4765.66,4765.66,False
2026-04-14 01:50:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-25.699999999997093,-25.699999999997093,4764.83,4764.83,False
2026-04-14 02:20:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-29.20000000000073,-29.20000000000073,4767.1,4767.1,False
2026-04-14 02:54:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-27.500000000000004,-27.500000000000004,4772.22,4772.22,False
2026-04-15 00:26:00+00:00,KRONOS_S94_SWEEP_REVERSAL,BUY,SL,SL,-13.450000000002547,-13.450000000002547,4828.36,4828.36,False
2026-04-15 01:01:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-28.350000000000364,-28.350000000000364,4830.87,4830.87,False
2026-04-15 02:08:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-52.95000000000073,-52.95000000000073,4846.08,4846.08,False
2026-04-15 02:12:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-23.299999999999272,-23.299999999999272,4845.29,4845.29,False
2026-04-15 03:12:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-13.50000000000364,-13.50000000000364,4824.02,4824.02,False
2026-04-15 04:05:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-31.05000000000473,-31.05000000000473,4824.26,4824.26,False
2026-04-15 01:26:00+00:00,KRONOS_S94_SWEEP_REVERSAL,SELL,TP,TP,421.64999999999964,421.64999999999964,4807.86,4807.86,False
2026-04-16 02:47:00+00:00,KRONOS_S100_M3_COMBO,BUY,TP,TP,55.500000000001826,55.500000000001826,4821.64,4821.64,False
2026-04-16 04:25:00+00:00,KRONOS_S94_SWEEP_REVERSAL,SELL,SL,SL,-42.60000000000218,-42.60000000000218,4830.76,4830.76,False
2026-04-16 04:20:00+00:00,KRONOS_S100_M3_COMBO,BUY,TP,TP,48.29999999999928,48.29999999999928,4832.44,4832.44,False
2026-04-16 06:43:00+00:00,KRONOS_S100_M3_COMBO,BUY,TP,TP,12.999999999992726,12.999999999992726,4824.23,4824.23,False
2026-04-16 06:47:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-45.85000000000037,-45.85000000000037,4820.62,4820.62,False
2026-04-16 07:32:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-40.74999999999818,-40.74999999999818,4821.52,4821.52,False
2026-04-16 08:19:00+00:00,KRONOS_S94_SWEEP_REVERSAL,BUY,SL,SL,-50.74999999999819,-50.74999999999819,4806.6,4806.6,False
2026-04-16 08:41:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-27.20000000000255,-27.20000000000255,4814.52,4814.52,False
2026-04-16 08:11:00+00:00,KRONOS_S93_FVG_SCALP,SELL,TIME,TIME,34.34999999999491,22.650000000003274,4810.395,4811.565,False
2026-04-16 08:11:00+00:00,KRONOS_S99_MSS_FVG,SELL,SL,SL,-68.69999999999892,-68.69999999999892,4820.7,4820.7,False
2026-04-16 11:16:00+00:00,KRONOS_S94_SWEEP_REVERSAL,SELL,SL,SL,-26.700000000000728,-26.700000000000728,4821.11,4821.11,False
2026-04-16 11:08:00+00:00,KRONOS_S99_MSS_FVG,BUY,SL,SL,-65.0,-65.0,4810.53,4810.53,False
2026-04-17 01:15:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-49.89999999999782,-49.89999999999782,4788.13,4788.13,False
2026-04-17 03:01:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-24.399999999995998,-24.399999999995998,4789.61,4789.61,False
2026-04-17 03:50:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-26.700000000000728,-26.700000000000728,4793.33,4793.33,False
2026-04-17 05:03:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-25.799999999999272,-25.799999999999272,4799.64,4799.64,False
2026-04-17 07:19:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-25.39999999999964,-25.39999999999964,4791.63,4791.63,False
2026-04-20 02:11:00+00:00,KRONOS_S100_M3_COMBO,SELL,TP,TP,120.34999999999856,120.34999999999856,4789.88,4789.88,False
2026-04-20 04:38:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-31.25,-31.25,4791.64,4791.64,False
2026-04-20 04:41:00+00:00,KRONOS_S100_M3_COMBO,SELL,TP,TP,50.94999999999346,50.94999999999346,4785.31,4785.31,False
2026-04-20 05:49:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-43.100000000004,-43.100000000004,4789.88,4789.88,False
2026-04-20 06:26:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-47.349999999996726,-47.349999999996726,4789.24,4789.24,False
2026-04-20 06:31:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-41.49999999999636,-41.49999999999636,4792.37,4792.37,False
2026-04-20 07:10:00+00:00,KRONOS_S94_SWEEP_REVERSAL,SELL,SL,SL,-70.0500000000011,-70.0500000000011,4802.41,4802.41,False
2026-04-20 07:06:00+00:00,KRONOS_S99_MSS_FVG,BUY,TP,TP,93.80000000000109,93.80000000000109,4805.27,4805.27,False
2026-04-20 07:25:00+00:00,KRONOS_S99_MSS_FVG,BUY,SL,SL,-49.70000000000255,-49.70000000000255,4796.62,4796.62,False
2026-04-20 07:38:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-20.100000000002183,-20.100000000002183,4798.06,4798.06,False
2026-04-20 07:44:00+00:00,KRONOS_S93_FVG_SCALP,SELL,TP,TP,37.80000000000655,37.80000000000655,4793.82,4793.82,False
2026-04-20 08:12:00+00:00,KRONOS_S99_MSS_FVG,SELL,TP,TP,29.149999999999636,29.149999999999636,4788.0,4788.0,False
2026-04-20 08:19:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-28.500000000003638,-28.500000000003638,4791.51,4791.51,False
2026-04-20 09:18:00+00:00,KRONOS_S93_FVG_SCALP,BUY,TP,TP,16.799999999993815,16.799999999993815,4795.2,4795.2,False
2026-04-20 09:55:00+00:00,KRONOS_S93_FVG_SCALP,BUY,TP,TP,46.90000000000509,46.90000000000509,4795.06,4795.06,False
2026-04-20 10:17:00+00:00,KRONOS_S94_SWEEP_REVERSAL,SELL,SL,SL,-9.64999999999236,-9.64999999999236,4799.94,4799.94,False
2026-04-20 12:11:00+00:00,KRONOS_S94_SWEEP_REVERSAL,SELL,SL,SL,-18.149999999995998,-18.149999999995998,4813.03,4813.03,False
2026-04-20 12:03:00+00:00,KRONOS_S93_FVG_SCALP,BUY,TP,TP,62.60000000000219,62.60000000000219,4813.54,4813.54,False
2026-04-20 12:03:00+00:00,KRONOS_S99_MSS_FVG,BUY,TP,TP,62.60000000000219,62.60000000000219,4813.54,4813.54,False
2026-04-20 13:08:00+00:00,KRONOS_S94_SWEEP_REVERSAL,SELL,SL,SL,-114.70000000000256,-114.70000000000256,4823.2,4823.2,False
2026-04-20 13:22:00+00:00,KRONOS_S100_M3_COMBO,BUY,TP,TP,63.19999999999709,63.19999999999709,4825.83,4825.83,False
2026-04-20 13:31:00+00:00,KRONOS_S100_M3_COMBO,BUY,TP,TP,49.84999999999673,49.84999999999673,4824.45,4824.45,False
2026-04-20 14:10:00+00:00,KRONOS_S93_FVG_SCALP,BUY,TP,TP,93.35000000000036,93.35000000000036,4818.9,4818.9,False
2026-04-20 14:10:00+00:00,KRONOS_S99_MSS_FVG,BUY,TP,TP,93.35000000000036,93.35000000000036,4818.9,4818.9,False
2026-04-20 14:33:00+00:00,KRONOS_S93_FVG_SCALP,BUY,SL,SL,-49.34999999999491,-49.34999999999491,4817.06,4817.06,False
2026-04-20 14:29:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-56.15000000000692,-56.15000000000692,4818.15,4818.15,False
2026-04-20 15:45:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-39.399999999996,-39.399999999996,4794.8,4794.8,False
2026-04-21 01:30:00+00:00,KRONOS_S100_M3_COMBO,BUY,SL,SL,-22.19999999999345,-22.19999999999345,4814.97,4814.97,False
2026-04-21 01:53:00+00:00,KRONOS_S94_SWEEP_REVERSAL,BUY,SL,SL,-14.849999999996728,-14.849999999996728,4808.84,4808.84,False
2026-04-21 01:57:00+00:00,KRONOS_S100_M3_COMBO,SELL,TP,TP,39.04999999999745,39.04999999999745,4804.14,4804.14,False
2026-04-21 02:39:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-18.450000000002547,-18.450000000002547,4808.08,4808.08,False
2026-04-21 03:06:00+00:00,KRONOS_S100_M3_COMBO,SELL,TP,TP,31.499999999996366,31.499999999996366,4801.42,4801.42,False
2026-04-21 03:30:00+00:00,KRONOS_S100_M3_COMBO,SELL,TP,TP,35.74999999999818,35.74999999999818,4795.55,4795.55,False
2026-04-21 03:51:00+00:00,KRONOS_S100_M3_COMBO,SELL,TP,TP,58.85000000000219,58.85000000000219,4791.11,4791.11,False
2026-04-21 04:53:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-30.100000000002186,-30.100000000002186,4792.26,4792.26,False
2026-04-21 05:24:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-26.25,-26.25,4792.13,4792.13,False
2026-04-21 05:56:00+00:00,KRONOS_S100_M3_COMBO,SELL,SL,SL,-44.500000000007276,-44.500000000007276,4789.6,4789.6,False
2026-04-21 06:10:00+00:00,KRONOS_S99_MSS_FVG,SELL,TP,TP,43.549999999995634,43.549999999995634,4783.92,4783.92,False
2026-04-21 06:11:00+00:00,KRONOS_S100_M3_COMBO,SELL,TP,TP,63.35000000000037,63.35000000000037,4784.08,4784.08,False
