strategy,entry_time,side,entry_px,sl,tp,exit_px,exit_time,outcome,pnl_pts,reason
BB,2026-04-14 11:55:00+00:00,SELL,4772.0,4779.49,4757.02,4779.49,2026-04-14 11:58:00,SL,-7.49,BB_BEAR
OB_MIT,2026-04-14 11:59:00+00:00,BUY,4774.94,4772.11,4780.6,4772.11,2026-04-14 12:12:00,SL,-2.83,OB_BULL
BB,2026-04-14 12:00:00+00:00,SELL,4775.93,4779.49,4768.81,4768.81,2026-04-14 12:15:00,TP,7.12,BB_BEAR
FVG_MID,2026-04-14 12:02:00+00:00,SELL,4776.34,4777.17,4774.68,4774.68,2026-04-14 12:04:00,TP,1.66,FVG_MID_BEAR
OB_MIT,2026-04-14 12:04:00+00:00,BUY,4774.74,4772.11,4780.02,4772.11,2026-04-14 12:12:00,SL,-2.63,OB_BULL
BB,2026-04-14 12:05:00+00:00,SELL,4775.97,4779.49,4768.92,4768.92,2026-04-14 12:13:00,TP,7.05,BB_BEAR
OB_MIT,2026-04-14 12:09:00+00:00,BUY,4775.01,4772.11,4780.8,4772.11,2026-04-14 12:12:00,SL,-2.9,OB_BULL
BB,2026-04-14 12:10:00+00:00,SELL,4773.53,4779.49,4761.61,4779.49,2026-04-14 13:10:00,SL,-5.96,BB_BEAR
FVG_MID,2026-04-14 12:10:00+00:00,BUY,4773.53,4771.45,4777.69,4771.45,2026-04-14 12:12:00,SL,-2.08,FVG_MID_BULL
INDUCEMENT,2026-04-14 12:10:00+00:00,BUY,4773.53,4771.43,4777.73,4771.43,2026-04-14 12:12:00,SL,-2.1,INDU_KEY_SSL
BB,2026-04-14 12:17:00+00:00,SELL,4772.2,4779.49,4757.62,4779.49,2026-04-14 13:10:00,SL,-7.29,BB_BEAR
EQ_HL,2026-04-14 12:19:00+00:00,BUY,4770.92,4769.43,4779.97,4769.43,2026-04-14 12:20:00,SL,-1.49,EQ_SWEEP
AC,2026-04-14 12:28:00+00:00,BUY,4768.1,4765.16,4773.99,4773.99,2026-04-14 12:31:00,TP,5.89,AC_FVG
OB_MIT,2026-04-14 12:31:00+00:00,SELL,4774.42,4778.02,4767.22,4767.22,2026-04-14 12:46:00,TP,7.2,OB_BEAR
BB,2026-04-14 12:31:00+00:00,SELL,4774.42,4776.18,4770.9,4776.18,2026-04-14 12:34:00,SL,-1.76,BB_BEAR
FVG_MID,2026-04-14 12:31:00+00:00,BUY,4774.42,4771.45,4780.36,4771.45,2026-04-14 12:36:00,SL,-2.97,FVG_MID_BULL
FVG_MID,2026-04-14 12:35:00+00:00,BUY,4772.88,4771.45,4775.73,4771.45,2026-04-14 12:36:00,SL,-1.43,FVG_MID_BULL
BB,2026-04-14 12:38:00+00:00,SELL,4772.43,4776.18,4764.93,4776.18,2026-04-14 12:40:00,SL,-3.75,BB_BEAR
FVG_MID,2026-04-14 12:39:00+00:00,SELL,4773.38,4774.49,4771.15,4774.49,2026-04-14 12:40:00,SL,-1.11,FVG_MID_BEAR
OB_MIT,2026-04-14 12:40:00+00:00,SELL,4775.35,4778.02,4769.99,4769.99,2026-04-14 12:43:00,TP,5.36,OB_BEAR
FVG_MID,2026-04-14 12:42:00+00:00,BUY,4774.21,4771.45,4779.73,4771.45,2026-04-14 12:43:00,SL,-2.76,FVG_MID_BULL
FVG_MID,2026-04-14 12:47:00+00:00,BUY,4768.79,4768.22,4769.93,4768.22,2026-04-14 12:48:00,SL,-0.57,FVG_MID_BULL
BB,2026-04-14 12:49:00+00:00,SELL,4772.78,4776.18,4765.98,4765.98,2026-04-14 12:51:00,TP,6.8,BB_BEAR
AC,2026-04-14 12:57:00+00:00,SELL,4768.93,4773.7,4759.39,4773.7,2026-04-14 13:00:00,SL,-4.77,AC_FVG
FVG_MID,2026-04-14 12:57:00+00:00,BUY,4768.93,4768.22,4770.35,4770.35,2026-04-14 12:58:00,TP,1.42,FVG_MID_BULL
BB,2026-04-14 13:03:00+00:00,SELL,4777.36,4782.12,4767.85,4782.12,2026-04-14 13:14:00,SL,-4.76,BB_BEAR
BB,2026-04-14 13:08:00+00:00,SELL,4776.31,4782.12,4764.68,4782.12,2026-04-14 13:14:00,SL,-5.81,BB_BEAR
FVG_MID,2026-04-14 13:08:00+00:00,SELL,4776.31,4777.17,4774.58,4777.17,2026-04-14 13:10:00,SL,-0.86,FVG_MID_BEAR
BB,2026-04-14 13:13:00+00:00,SELL,4780.23,4782.12,4776.44,4782.12,2026-04-14 13:14:00,SL,-1.89,BB_BEAR
OB_MIT,2026-04-14 13:15:00+00:00,SELL,4782.22,4785.15,4776.35,4785.15,2026-04-14 13:16:00,SL,-2.93,OB_BEAR
BB,2026-04-14 13:20:00+00:00,BUY,4788.04,4782.91,4798.3,4782.91,2026-04-14 13:28:00,SL,-5.13,BB_BULL
BB,2026-04-14 13:26:00+00:00,BUY,4787.77,4782.91,4797.49,4782.91,2026-04-14 13:28:00,SL,-4.86,BB_BULL
OB_MIT,2026-04-14 13:27:00+00:00,SELL,4784.66,4785.15,4783.68,4785.15,2026-04-14 13:28:00,SL,-0.49,OB_BEAR
BB,2026-04-14 13:31:00+00:00,BUY,4784.4,4781.9,4789.4,4789.4,2026-04-14 13:33:00,TP,5.0,BB_BULL
BB,2026-04-14 13:39:00+00:00,BUY,4789.51,4786.2,4796.13,4796.13,2026-04-14 13:58:00,TP,6.62,BB_BULL
BB,2026-04-14 13:45:00+00:00,BUY,4791.61,4786.2,4802.44,4802.44,2026-04-14 14:01:00,TP,10.83,BB_BULL
BB,2026-04-14 13:50:00+00:00,BUY,4789.52,4786.2,4796.15,4796.15,2026-04-14 13:58:00,TP,6.63,BB_BULL
BB,2026-04-14 13:55:00+00:00,BUY,4791.12,4786.2,4800.96,4800.96,2026-04-14 14:01:00,TP,9.84,BB_BULL
BB,2026-04-14 14:21:00+00:00,BUY,4802.09,4792.76,4820.73,4792.76,2026-04-14 15:05:00,SL,-9.33,BB_BULL
BB,2026-04-14 14:40:00+00:00,BUY,4801.05,4792.76,4817.61,4792.76,2026-04-14 15:05:00,SL,-8.29,BB_BULL
BB,2026-04-14 14:45:00+00:00,BUY,4797.75,4792.76,4807.73,4792.76,2026-04-14 15:05:00,SL,-4.99,BB_BULL
BB,2026-04-14 14:50:00+00:00,BUY,4798.49,4792.76,4809.95,4792.76,2026-04-14 15:05:00,SL,-5.73,BB_BULL
BB,2026-04-14 14:57:00+00:00,BUY,4802.64,4792.76,4822.4,4792.76,2026-04-14 15:05:00,SL,-9.88,BB_BULL
BB,2026-04-14 15:02:00+00:00,SELL,4799.33,4805.55,4786.89,4805.55,2026-04-14 15:24:00,SL,-6.22,BB_BEAR
BB,2026-04-14 15:07:00+00:00,SELL,4794.3,4802.97,4776.94,4802.97,2026-04-14 15:21:00,SL,-8.67,BB_BEAR
BB,2026-04-14 15:12:00+00:00,SELL,4794.81,4802.97,4778.49,4802.97,2026-04-14 15:21:00,SL,-8.16,BB_BEAR
BB,2026-04-14 15:17:00+00:00,SELL,4797.04,4802.97,4785.18,4802.97,2026-04-14 15:21:00,SL,-5.93,BB_BEAR
BB,2026-04-14 15:22:00+00:00,SELL,4802.1,4805.55,4795.19,4805.55,2026-04-14 15:24:00,SL,-3.45,BB_BEAR
FVG_MID,2026-04-14 15:25:00+00:00,SELL,4801.47,4802.28,4799.84,4802.28,2026-04-14 15:26:00,SL,-0.81,FVG_MID_BEAR
BB,2026-04-14 15:27:00+00:00,SELL,4802.4,4805.55,4796.09,4805.55,2026-04-14 15:30:00,SL,-3.15,BB_BEAR
OB_MIT,2026-04-15 07:13:00+00:00,BUY,4814.99,4813.24,4818.49,4813.24,2026-04-15 07:16:00,SL,-1.75,OB_BULL
AC,2026-04-15 07:15:00+00:00,BUY,4813.94,4810.47,4820.87,4810.47,2026-04-15 07:16:00,SL,-3.47,AC_FVG
OB_MIT,2026-04-15 07:35:00+00:00,BUY,4814.59,4813.24,4817.29,4813.24,2026-04-15 07:36:00,SL,-1.35,OB_BULL
INDUCEMENT,2026-04-15 07:38:00+00:00,BUY,4812.81,4811.14,4816.14,4811.14,2026-04-15 07:42:00,SL,-1.67,INDU_KEY_SSL
FVG_MID,2026-04-15 07:58:00+00:00,SELL,4810.7,4811.98,4808.14,4808.14,2026-04-15 08:00:00,TP,2.56,FVG_MID_BEAR
FVG_MID,2026-04-15 08:06:00+00:00,SELL,4811.02,4811.98,4809.1,4811.98,2026-04-15 08:07:00,SL,-0.96,FVG_MID_BEAR
FVG_MID,2026-04-15 08:15:00+00:00,SELL,4811.19,4811.98,4809.61,4811.98,2026-04-15 08:16:00,SL,-0.79,FVG_MID_BEAR
EQ_HL,2026-04-15 08:16:00+00:00,SELL,4811.64,4813.07,4809.64,4813.07,2026-04-15 08:18:00,SL,-1.43,EQ_SWEEP
FVG_MID,2026-04-15 08:20:00+00:00,SELL,4811.06,4811.98,4809.23,4809.23,2026-04-15 08:22:00,TP,1.83,FVG_MID_BEAR
AC,2026-04-15 08:29:00+00:00,SELL,4809.93,4814.21,4801.37,4814.21,2026-04-15 08:53:00,SL,-4.28,AC_FVG
FVG_MID,2026-04-15 08:30:00+00:00,SELL,4811.31,4811.98,4809.97,4811.98,2026-04-15 08:31:00,SL,-0.67,FVG_MID_BEAR
AC,2026-04-15 08:34:00+00:00,SELL,4809.56,4814.21,4800.27,4814.21,2026-04-15 08:53:00,SL,-4.65,AC_FVG
FVG_MID,2026-04-15 08:36:00+00:00,SELL,4810.72,4811.98,4808.2,4808.2,2026-04-15 08:38:00,TP,2.52,FVG_MID_BEAR
EQ_HL,2026-04-15 08:45:00+00:00,SELL,4810.56,4812.2,4805.85,4812.2,2026-04-15 08:51:00,SL,-1.64,EQ_SWEEP
FVG_MID,2026-04-15 08:47:00+00:00,SELL,4810.81,4811.98,4808.47,4811.98,2026-04-15 08:48:00,SL,-1.17,FVG_MID_BEAR
EQ_HL,2026-04-15 08:50:00+00:00,SELL,4811.45,4812.26,4805.85,4812.26,2026-04-15 08:51:00,SL,-0.81,EQ_SWEEP
OB_MIT,2026-04-15 08:53:00+00:00,BUY,4814.07,4813.24,4815.74,4815.74,2026-04-15 08:56:00,TP,1.67,OB_BULL
BB,2026-04-15 08:53:00+00:00,SELL,4814.07,4816.86,4808.51,4816.86,2026-04-15 08:57:00,SL,-2.79,BB_BEAR
OB_MIT,2026-04-15 09:02:00+00:00,BUY,4815.65,4813.24,4820.46,4813.24,2026-04-15 09:03:00,SL,-2.41,OB_BULL
BB,2026-04-15 09:02:00+00:00,SELL,4815.65,4816.86,4813.22,4813.22,2026-04-15 09:03:00,TP,2.43,BB_BEAR
