strategy,entry_time,side,entry_px,sl,tp,exit_px,exit_time,outcome,pnl_pts,reason
VAR3,2026-04-10 15:06:00+00:00,BUY,4772.88,4771.88,4774.38,4774.38,2026-04-10 15:07:00,TP,1.5,VAR3_MICRO
VAR3,2026-04-10 15:10:00+00:00,SELL,4779.62,4780.62,4778.12,4780.62,2026-04-10 15:11:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-13 07:34:00+00:00,SELL,4731.67,4732.67,4730.17,4730.17,2026-04-13 07:35:00,TP,1.5,VAR3_MICRO
VAR3,2026-04-13 07:35:00+00:00,SELL,4731.29,4732.29,4729.79,4729.79,2026-04-13 07:36:00,TP,1.5,VAR3_MICRO
VAR3,2026-04-13 07:56:00+00:00,SELL,4731.67,4732.67,4730.17,4732.67,2026-04-13 07:57:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-13 08:15:00+00:00,SELL,4732.24,4733.24,4730.5,4730.5,2026-04-13 08:18:00,TP,1.74,VAR3_MICRO
VAR3,2026-04-13 08:22:00+00:00,BUY,4732.67,4731.67,4734.17,4734.17,2026-04-13 08:25:00,TP,1.5,VAR3_MICRO
VAR3,2026-04-13 08:23:00+00:00,BUY,4732.6,4731.6,4734.1,4734.1,2026-04-13 08:24:00,TP,1.5,VAR3_MICRO
VAR3,2026-04-13 08:25:00+00:00,SELL,4733.04,4734.04,4730.5,4734.04,2026-04-13 08:31:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-13 08:26:00+00:00,BUY,4733.06,4732.06,4736.04,4732.06,2026-04-13 08:30:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-13 08:27:00+00:00,BUY,4732.67,4731.67,4734.48,4731.67,2026-04-13 08:30:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-13 08:28:00+00:00,SELL,4732.65,4733.65,4730.5,4733.65,2026-04-13 08:31:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-13 08:34:00+00:00,BUY,4732.83,4731.83,4734.48,4734.48,2026-04-13 08:35:00,TP,1.65,VAR3_MICRO
VAR3,2026-04-13 08:39:00+00:00,BUY,4729.91,4728.91,4731.41,4728.91,2026-04-13 08:40:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-13 09:00:00+00:00,SELL,4724.15,4725.15,4722.65,4725.15,2026-04-13 09:01:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-13 09:04:00+00:00,SELL,4727.21,4728.21,4725.71,4725.71,2026-04-13 09:06:00,TP,1.5,VAR3_MICRO
VAR3,2026-04-13 09:20:00+00:00,SELL,4719.16,4720.16,4716.72,4720.16,2026-04-13 09:23:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-13 09:52:00+00:00,SELL,4715.98,4716.98,4714.48,4714.48,2026-04-13 09:54:00,TP,1.5,VAR3_MICRO
VAR3,2026-04-13 09:53:00+00:00,SELL,4716.02,4717.02,4714.52,4714.52,2026-04-13 09:54:00,TP,1.5,VAR3_MICRO
VAR3,2026-04-13 09:54:00+00:00,SELL,4715.51,4716.51,4712.63,4716.51,2026-04-13 09:55:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-13 09:58:00+00:00,SELL,4715.84,4716.84,4714.33,4716.84,2026-04-13 10:01:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-13 10:05:00+00:00,BUY,4714.91,4713.91,4716.27,4716.27,2026-04-13 10:09:00,TP,1.36,VAR3_MICRO
VAR3,2026-04-13 10:06:00+00:00,BUY,4714.89,4713.89,4716.27,4716.27,2026-04-13 10:09:00,TP,1.38,VAR3_MICRO
VAR3,2026-04-13 10:07:00+00:00,BUY,4714.98,4713.98,4716.27,4716.27,2026-04-13 10:09:00,TP,1.29,VAR3_MICRO
VAR3,2026-04-13 10:14:00+00:00,SELL,4718.04,4719.04,4716.54,4716.54,2026-04-13 10:15:00,TP,1.5,VAR3_MICRO
VAR3,2026-04-13 10:32:00+00:00,BUY,4712.88,4711.88,4714.75,4714.75,2026-04-13 10:34:00,TP,1.87,VAR3_MICRO
VAR3,2026-04-13 10:42:00+00:00,BUY,4715.58,4714.58,4717.3,4717.3,2026-04-13 10:44:00,TP,1.72,VAR3_MICRO
VAR3,2026-04-13 10:56:00+00:00,BUY,4720.72,4719.72,4722.22,4722.22,2026-04-13 10:59:00,TP,1.5,VAR3_MICRO
VAR3,2026-04-13 10:57:00+00:00,BUY,4721.06,4720.06,4722.56,4722.56,2026-04-13 11:00:00,TP,1.5,VAR3_MICRO
VAR3,2026-04-13 11:16:00+00:00,BUY,4721.23,4720.23,4724.19,4720.23,2026-04-13 11:19:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-13 11:21:00+00:00,SELL,4721.71,4722.71,4720.35,4722.71,2026-04-13 11:23:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-13 11:22:00+00:00,SELL,4722.1,4723.1,4720.35,4723.1,2026-04-13 11:23:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-13 11:25:00+00:00,BUY,4720.44,4719.44,4722.31,4719.44,2026-04-13 11:26:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-13 11:27:00+00:00,BUY,4719.37,4718.37,4722.31,4722.31,2026-04-13 11:30:00,TP,2.94,VAR3_MICRO
VAR3,2026-04-13 11:28:00+00:00,BUY,4720.01,4719.01,4722.31,4722.31,2026-04-13 11:30:00,TP,2.3,VAR3_MICRO
VAR3,2026-04-13 11:32:00+00:00,BUY,4720.44,4719.44,4722.31,4719.44,2026-04-13 11:35:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-13 11:34:00+00:00,BUY,4720.15,4719.15,4722.31,4719.15,2026-04-13 11:35:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-13 11:53:00+00:00,SELL,4709.92,4710.92,4708.42,4708.42,2026-04-13 11:54:00,TP,1.5,VAR3_MICRO
VAR3,2026-04-13 12:28:00+00:00,SELL,4710.56,4711.56,4709.06,4709.06,2026-04-13 12:29:00,TP,1.5,VAR3_MICRO
VAR3,2026-04-13 12:31:00+00:00,SELL,4712.44,4713.44,4710.94,4713.44,2026-04-13 12:32:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-13 12:39:00+00:00,SELL,4711.56,4712.56,4710.06,4712.56,2026-04-13 12:40:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-13 12:40:00+00:00,SELL,4711.71,4712.71,4710.21,4712.71,2026-04-13 12:42:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-13 12:41:00+00:00,SELL,4711.6,4712.6,4708.98,4712.6,2026-04-13 12:42:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-13 13:45:00+00:00,BUY,4727.63,4726.63,4729.13,4726.63,2026-04-13 13:47:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-13 13:50:00+00:00,SELL,4736.85,4737.85,4735.35,4735.35,2026-04-13 13:51:00,TP,1.5,VAR3_MICRO
VAR3,2026-04-13 13:53:00+00:00,BUY,4725.29,4724.29,4726.79,4726.79,2026-04-13 13:54:00,TP,1.5,VAR3_MICRO
VAR3,2026-04-13 14:00:00+00:00,SELL,4730.57,4731.57,4729.07,4729.07,2026-04-13 14:01:00,TP,1.5,VAR3_MICRO
VAR3,2026-04-13 14:06:00+00:00,BUY,4724.42,4723.42,4725.92,4725.92,2026-04-13 14:07:00,TP,1.5,VAR3_MICRO
VAR3,2026-04-13 14:07:00+00:00,BUY,4724.71,4723.71,4726.21,4723.71,2026-04-13 14:08:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-13 14:45:00+00:00,SELL,4721.4,4722.4,4719.9,4722.4,2026-04-13 14:46:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-13 15:15:00+00:00,SELL,4708.48,4709.48,4706.98,4706.98,2026-04-13 15:16:00,TP,1.5,VAR3_MICRO
VAR3,2026-04-13 15:18:00+00:00,SELL,4709.98,4710.98,4708.48,4710.98,2026-04-13 15:19:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-13 15:32:00+00:00,SELL,4705.73,4706.73,4703.19,4706.73,2026-04-13 15:33:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-14 07:31:00+00:00,SELL,4773.66,4774.66,4772.16,4774.66,2026-04-14 07:33:00,SL,-1.0,VAR3_MICRO
VAR3,2026-04-14 07:33:00+00:00,SELL,4774.37,4775.37,4772.87,4772.87,2026-04-14 07:34:00,TP,1.5,VAR3_MICRO
