entry_time,direction,entry_price,stop_loss,take_profit,exit_price,exit_time,outcome,pnl_dollars,is_equal,session_date
2026-04-20 12:39:00+00:00,BUY,4804.07,4803.07,4805.57,4805.57,2026-04-20 12:42:00,TP,1.5,False,2026-04-20
2026-04-20 12:41:00+00:00,BUY,4804.8,4803.8,4806.3,4806.3,2026-04-20 12:42:00,TP,1.5,False,2026-04-20
2026-04-20 12:51:00+00:00,BUY,4805.82,4804.82,4807.8,4804.82,2026-04-20 12:52:00,SL,-1.0,True,2026-04-20
2026-04-20 12:54:00+00:00,BUY,4803.4,4802.4,4804.9,4802.4,2026-04-20 12:57:00,SL,-1.0,False,2026-04-20
2026-04-20 12:58:00+00:00,BUY,4802.61,4801.61,4804.55,4801.61,2026-04-20 13:00:00,SL,-1.0,False,2026-04-20
2026-04-20 13:01:00+00:00,BUY,4801.69,4800.69,4804.55,4800.69,2026-04-20 13:02:00,SL,-1.0,False,2026-04-20
2026-04-20 13:39:00+00:00,BUY,4818.07,4817.07,4819.91,4817.07,2026-04-20 13:40:00,SL,-1.0,False,2026-04-20
2026-04-21 07:31:00+00:00,BUY,4782.85,4781.85,4785.7,4781.85,2026-04-21 07:32:00,SL,-1.0,True,2026-04-21
2026-04-21 07:38:00+00:00,BUY,4782.98,4781.98,4784.6,4781.98,2026-04-21 07:39:00,SL,-1.0,True,2026-04-21
2026-04-21 07:40:00+00:00,BUY,4781.7,4780.7,4784.6,4784.6,2026-04-21 07:42:00,TP,2.9,False,2026-04-21
2026-04-21 07:54:00+00:00,BUY,4788.85,4787.85,4790.35,4787.85,2026-04-21 07:57:00,SL,-1.0,False,2026-04-21
2026-04-21 08:04:00+00:00,BUY,4785.82,4784.82,4787.32,4784.82,2026-04-21 08:05:00,SL,-1.0,False,2026-04-21
2026-04-21 09:08:00+00:00,BUY,4785.94,4784.94,4788.57,4784.94,2026-04-21 09:13:00,SL,-1.0,False,2026-04-21
2026-04-21 09:09:00+00:00,BUY,4786.13,4785.13,4788.57,4785.13,2026-04-21 09:13:00,SL,-1.0,True,2026-04-21
2026-04-21 09:10:00+00:00,SELL,4786.35,4787.35,4784.02,4784.02,2026-04-21 09:15:00,TP,2.33,False,2026-04-21
2026-04-21 09:17:00+00:00,BUY,4786.2,4785.2,4788.57,4785.2,2026-04-21 09:22:00,SL,-1.0,True,2026-04-21
2026-04-21 09:19:00+00:00,BUY,4787.31,4786.31,4788.57,4786.31,2026-04-21 09:21:00,SL,-1.0,False,2026-04-21
2026-04-21 09:23:00+00:00,SELL,4786.25,4787.25,4784.02,4784.02,2026-04-21 09:26:00,TP,2.23,True,2026-04-21
2026-04-21 09:32:00+00:00,BUY,4783.98,4782.98,4786.98,4782.98,2026-04-21 09:36:00,SL,-1.0,True,2026-04-21
2026-04-21 09:37:00+00:00,BUY,4784.03,4783.03,4786.98,4786.98,2026-04-21 09:43:00,TP,2.95,True,2026-04-21
2026-04-21 09:42:00+00:00,BUY,4785.98,4784.98,4788.23,4784.98,2026-04-21 09:47:00,SL,-1.0,True,2026-04-21
2026-04-21 09:50:00+00:00,SELL,4785.68,4786.68,4783.74,4786.68,2026-04-21 09:51:00,SL,-1.0,False,2026-04-21
2026-04-21 09:55:00+00:00,SELL,4788.06,4789.06,4786.56,4789.06,2026-04-21 09:56:00,SL,-1.0,True,2026-04-21
2026-04-21 10:00:00+00:00,BUY,4784.43,4783.43,4785.8,4785.8,2026-04-21 10:01:00,TP,1.37,True,2026-04-21
2026-04-21 10:04:00+00:00,BUY,4783.48,4782.48,4785.8,4785.8,2026-04-21 10:08:00,TP,2.32,True,2026-04-21
2026-04-21 10:08:00+00:00,SELL,4785.36,4786.36,4783.32,4783.32,2026-04-21 10:14:00,TP,2.04,True,2026-04-21
2026-04-21 10:09:00+00:00,SELL,4785.56,4786.56,4783.32,4783.32,2026-04-21 10:14:00,TP,2.24,True,2026-04-21
2026-04-21 10:20:00+00:00,BUY,4783.13,4782.13,4785.8,4785.8,2026-04-21 10:32:00,TP,2.67,True,2026-04-21
2026-04-21 10:22:00+00:00,BUY,4784.31,4783.31,4785.8,4783.31,2026-04-21 10:24:00,SL,-1.0,False,2026-04-21
2026-04-21 10:25:00+00:00,BUY,4782.78,4781.78,4785.03,4785.03,2026-04-21 10:31:00,TP,2.25,True,2026-04-21
2026-04-21 10:29:00+00:00,BUY,4783.18,4782.18,4784.66,4784.66,2026-04-21 10:31:00,TP,1.48,True,2026-04-21
2026-04-21 10:32:00+00:00,SELL,4785.69,4786.69,4784.08,4786.69,2026-04-21 10:37:00,SL,-1.0,True,2026-04-21
2026-04-21 10:33:00+00:00,SELL,4785.48,4786.48,4784.08,4786.48,2026-04-21 10:37:00,SL,-1.0,True,2026-04-21
2026-04-21 10:36:00+00:00,SELL,4785.63,4786.63,4784.08,4786.63,2026-04-21 10:37:00,SL,-1.0,True,2026-04-21
2026-04-21 10:43:00+00:00,SELL,4786.15,4787.15,4784.61,4787.15,2026-04-21 10:45:00,SL,-1.0,True,2026-04-21
2026-04-21 11:07:00+00:00,SELL,4787.69,4788.69,4786.36,4786.36,2026-04-21 11:08:00,TP,1.33,True,2026-04-21
2026-04-21 11:22:00+00:00,SELL,4783.14,4784.14,4781.64,4781.64,2026-04-21 11:24:00,TP,1.5,False,2026-04-21
2026-04-21 11:23:00+00:00,SELL,4782.85,4783.85,4781.35,4781.35,2026-04-21 11:25:00,TP,1.5,False,2026-04-21
2026-04-21 11:32:00+00:00,BUY,4789.74,4788.74,4791.24,4788.74,2026-04-21 11:33:00,SL,-1.0,False,2026-04-21
2026-04-21 12:06:00+00:00,BUY,4792.86,4791.86,4795.1,4795.1,2026-04-21 12:09:00,TP,2.24,False,2026-04-21
2026-04-21 12:12:00+00:00,BUY,4792.51,4791.51,4795.1,4791.51,2026-04-21 12:14:00,SL,-1.0,True,2026-04-21
2026-04-21 13:56:00+00:00,BUY,4786.34,4785.34,4787.84,4785.34,2026-04-21 13:57:00,SL,-1.0,False,2026-04-21
2026-04-21 14:06:00+00:00,SELL,4780.82,4781.82,4779.32,4781.82,2026-04-21 14:07:00,SL,-1.0,False,2026-04-21
2026-04-21 14:07:00+00:00,SELL,4780.01,4781.01,4778.51,4781.01,2026-04-21 14:08:00,SL,-1.0,False,2026-04-21
2026-04-21 14:09:00+00:00,SELL,4780.9,4781.9,4779.4,4779.4,2026-04-21 14:10:00,TP,1.5,False,2026-04-21
2026-04-21 15:01:00+00:00,SELL,4732.39,4733.39,4730.89,4733.39,2026-04-21 15:02:00,SL,-1.0,False,2026-04-21
2026-04-21 15:05:00+00:00,SELL,4731.63,4732.63,4730.13,4732.63,2026-04-21 15:06:00,SL,-1.0,False,2026-04-21
2026-04-21 15:36:00+00:00,SELL,4739.94,4740.94,4738.44,4740.94,2026-04-21 15:37:00,SL,-1.0,False,2026-04-21
2026-04-21 15:48:00+00:00,SELL,4747.66,4748.66,4745.38,4748.66,2026-04-21 15:49:00,SL,-1.0,False,2026-04-21
2026-04-21 15:49:00+00:00,SELL,4746.45,4747.45,4743.98,4743.98,2026-04-21 15:50:00,TP,2.47,False,2026-04-21
2026-04-21 15:50:00+00:00,SELL,4745.2,4746.2,4743.98,4743.98,2026-04-21 15:51:00,TP,1.22,False,2026-04-21
2026-04-22 07:02:00+00:00,BUY,4769.18,4768.18,4770.68,4768.18,2026-04-22 07:04:00,SL,-1.0,False,2026-04-22
2026-04-22 07:21:00+00:00,SELL,4765.61,4766.61,4764.11,4766.61,2026-04-22 07:22:00,SL,-1.0,False,2026-04-22
2026-04-22 07:22:00+00:00,SELL,4766.6,4767.6,4765.36,4765.36,2026-04-22 07:23:00,TP,1.24,False,2026-04-22
2026-04-22 07:25:00+00:00,SELL,4765.85,4766.85,4764.11,4764.11,2026-04-22 07:27:00,TP,1.74,False,2026-04-22
2026-04-22 07:27:00+00:00,BUY,4765.32,4764.32,4767.85,4764.32,2026-04-22 07:34:00,SL,-1.0,False,2026-04-22
2026-04-22 07:30:00+00:00,BUY,4765.81,4764.81,4767.85,4764.81,2026-04-22 07:31:00,SL,-1.0,False,2026-04-22
2026-04-22 07:38:00+00:00,BUY,4765.43,4764.43,4766.81,4764.43,2026-04-22 07:40:00,SL,-1.0,False,2026-04-22
2026-04-22 07:39:00+00:00,SELL,4764.94,4765.94,4763.39,4763.39,2026-04-22 07:40:00,TP,1.55,True,2026-04-22
2026-04-22 07:42:00+00:00,BUY,4763.33,4762.33,4764.83,4762.33,2026-04-22 07:45:00,SL,-1.0,True,2026-04-22
2026-04-22 07:44:00+00:00,BUY,4763.87,4762.87,4766.44,4762.87,2026-04-22 07:45:00,SL,-1.0,False,2026-04-22
2026-04-22 08:32:00+00:00,SELL,4755.12,4756.12,4753.62,4753.62,2026-04-22 08:33:00,TP,1.5,False,2026-04-22
2026-04-22 08:45:00+00:00,SELL,4756.04,4757.04,4754.4,4754.4,2026-04-22 08:48:00,TP,1.64,False,2026-04-22
2026-04-22 08:52:00+00:00,SELL,4756.84,4757.84,4754.4,4757.84,2026-04-22 08:56:00,SL,-1.0,True,2026-04-22
2026-04-22 08:55:00+00:00,SELL,4757.32,4758.32,4755.82,4758.32,2026-04-22 08:56:00,SL,-1.0,False,2026-04-22
2026-04-22 09:04:00+00:00,SELL,4759.99,4760.99,4758.49,4760.99,2026-04-22 09:06:00,SL,-1.0,False,2026-04-22
2026-04-22 09:05:00+00:00,SELL,4760.08,4761.08,4758.58,4761.08,2026-04-22 09:06:00,SL,-1.0,False,2026-04-22
2026-04-22 09:12:00+00:00,SELL,4760.32,4761.32,4758.82,4761.32,2026-04-22 09:15:00,SL,-1.0,False,2026-04-22
2026-04-22 09:22:00+00:00,SELL,4761.23,4762.23,4759.86,4759.86,2026-04-22 09:26:00,TP,1.37,True,2026-04-22
2026-04-22 09:36:00+00:00,SELL,4756.94,4757.94,4755.28,4757.94,2026-04-22 09:39:00,SL,-1.0,False,2026-04-22
2026-04-22 09:38:00+00:00,BUY,4757.5,4756.5,4760.4,4760.4,2026-04-22 09:41:00,TP,2.9,False,2026-04-22
2026-04-22 09:48:00+00:00,SELL,4757.04,4758.04,4755.28,4758.04,2026-04-22 09:49:00,SL,-1.0,False,2026-04-22
2026-04-22 10:32:00+00:00,SELL,4755.85,4756.85,4754.35,4756.85,2026-04-22 10:34:00,SL,-1.0,False,2026-04-22
2026-04-22 10:38:00+00:00,SELL,4757.47,4758.47,4755.29,4758.47,2026-04-22 10:39:00,SL,-1.0,False,2026-04-22
2026-04-22 10:39:00+00:00,SELL,4757.57,4758.57,4755.29,4755.29,2026-04-22 10:41:00,TP,2.28,False,2026-04-22
2026-04-22 10:46:00+00:00,SELL,4755.63,4756.63,4754.13,4756.63,2026-04-22 10:47:00,SL,-1.0,False,2026-04-22
2026-04-22 10:55:00+00:00,BUY,4757.23,4756.23,4758.59,4758.59,2026-04-22 10:57:00,TP,1.36,False,2026-04-22
2026-04-22 10:59:00+00:00,SELL,4759.44,4760.44,4756.56,4760.44,2026-04-22 11:00:00,SL,-1.0,False,2026-04-22
2026-04-22 11:08:00+00:00,SELL,4758.0,4759.0,4756.56,4759.0,2026-04-22 11:13:00,SL,-1.0,False,2026-04-22
2026-04-22 11:29:00+00:00,BUY,4757.45,4756.45,4759.14,4759.14,2026-04-22 11:31:00,TP,1.69,True,2026-04-22
2026-04-22 12:34:00+00:00,SELL,4753.4,4754.4,4751.9,4751.9,2026-04-22 12:35:00,TP,1.5,False,2026-04-22
2026-04-22 12:38:00+00:00,BUY,4750.01,4749.01,4752.97,4749.01,2026-04-22 12:40:00,SL,-1.0,True,2026-04-22
2026-04-22 13:00:00+00:00,SELL,4742.89,4743.89,4741.39,4743.89,2026-04-22 13:01:00,SL,-1.0,False,2026-04-22
2026-04-22 13:20:00+00:00,BUY,4745.24,4744.24,4747.06,4744.24,2026-04-22 13:21:00,SL,-1.0,False,2026-04-22
2026-04-22 13:21:00+00:00,BUY,4744.64,4743.64,4747.06,4743.64,2026-04-22 13:22:00,SL,-1.0,False,2026-04-22
2026-04-22 13:22:00+00:00,BUY,4744.89,4743.89,4746.69,4746.69,2026-04-22 13:23:00,TP,1.8,False,2026-04-22
2026-04-22 13:24:00+00:00,SELL,4747.26,4748.26,4745.76,4745.76,2026-04-22 13:26:00,TP,1.5,False,2026-04-22
2026-04-22 13:27:00+00:00,SELL,4746.66,4747.66,4745.16,4747.66,2026-04-22 13:28:00,SL,-1.0,False,2026-04-22
2026-04-22 13:35:00+00:00,BUY,4745.85,4744.85,4747.35,4744.85,2026-04-22 13:36:00,SL,-1.0,False,2026-04-22
2026-04-22 13:39:00+00:00,SELL,4748.51,4749.51,4745.76,4749.51,2026-04-22 13:40:00,SL,-1.0,False,2026-04-22
2026-04-22 14:00:00+00:00,SELL,4753.65,4754.65,4751.59,4751.59,2026-04-22 14:01:00,TP,2.06,False,2026-04-22
2026-04-22 14:02:00+00:00,SELL,4749.98,4750.98,4747.2,4750.98,2026-04-22 14:03:00,SL,-1.0,False,2026-04-22
2026-04-22 14:10:00+00:00,SELL,4746.56,4747.56,4745.06,4745.06,2026-04-22 14:11:00,TP,1.5,False,2026-04-22
2026-04-22 14:25:00+00:00,BUY,4745.9,4744.9,4747.49,4747.49,2026-04-22 14:26:00,TP,1.59,False,2026-04-22
2026-04-22 14:26:00+00:00,SELL,4746.64,4747.64,4745.43,4747.64,2026-04-22 14:27:00,SL,-1.0,True,2026-04-22
2026-04-22 14:29:00+00:00,BUY,4744.1,4743.1,4745.6,4743.1,2026-04-22 14:30:00,SL,-1.0,False,2026-04-22
2026-04-22 15:08:00+00:00,SELL,4737.94,4738.94,4736.44,4736.44,2026-04-22 15:09:00,TP,1.5,True,2026-04-22
2026-04-22 15:12:00+00:00,SELL,4737.76,4738.76,4735.12,4738.76,2026-04-22 15:13:00,SL,-1.0,True,2026-04-22
2026-04-22 15:13:00+00:00,SELL,4737.99,4738.99,4735.12,4735.12,2026-04-22 15:16:00,TP,2.87,True,2026-04-22
2026-04-22 15:14:00+00:00,SELL,4737.75,4738.75,4736.16,4736.16,2026-04-22 15:15:00,TP,1.59,True,2026-04-22
2026-04-22 15:25:00+00:00,SELL,4733.84,4734.84,4732.34,4732.34,2026-04-22 15:26:00,TP,1.5,True,2026-04-22
2026-04-22 15:30:00+00:00,SELL,4734.87,4735.87,4733.37,4733.37,2026-04-22 15:31:00,TP,1.5,True,2026-04-22
2026-04-22 15:42:00+00:00,SELL,4727.29,4728.29,4725.79,4728.29,2026-04-22 15:43:00,SL,-1.0,False,2026-04-22
2026-04-22 15:48:00+00:00,SELL,4729.55,4730.55,4728.05,4728.05,2026-04-22 15:50:00,TP,1.5,True,2026-04-22
2026-04-23 07:04:00+00:00,BUY,4712.96,4711.96,4714.43,4714.43,2026-04-23 07:05:00,TP,1.47,False,2026-04-23
2026-04-23 07:05:00+00:00,SELL,4712.52,4713.52,4711.27,4713.52,2026-04-23 07:06:00,SL,-1.0,True,2026-04-23
2026-04-23 07:08:00+00:00,BUY,4712.36,4711.36,4714.43,4711.36,2026-04-23 07:09:00,SL,-1.0,False,2026-04-23
2026-04-23 07:13:00+00:00,BUY,4710.42,4709.42,4711.92,4711.92,2026-04-23 07:14:00,TP,1.5,False,2026-04-23
2026-04-23 07:16:00+00:00,BUY,4712.12,4711.12,4713.62,4713.62,2026-04-23 07:17:00,TP,1.5,True,2026-04-23
2026-04-23 07:19:00+00:00,BUY,4712.68,4711.68,4715.59,4711.68,2026-04-23 07:20:00,SL,-1.0,False,2026-04-23
2026-04-23 08:15:00+00:00,BUY,4718.43,4717.43,4720.59,4720.59,2026-04-23 08:16:00,TP,2.16,False,2026-04-23
2026-04-23 08:21:00+00:00,SELL,4719.15,4720.15,4717.68,4717.68,2026-04-23 08:23:00,TP,1.47,True,2026-04-23
2026-04-23 08:25:00+00:00,BUY,4717.97,4716.97,4720.59,4720.59,2026-04-23 08:26:00,TP,2.62,True,2026-04-23
2026-04-23 08:28:00+00:00,SELL,4719.39,4720.39,4717.68,4717.68,2026-04-23 08:29:00,TP,1.71,True,2026-04-23
2026-04-23 09:18:00+00:00,SELL,4700.64,4701.64,4699.14,4701.64,2026-04-23 09:22:00,SL,-1.0,True,2026-04-23
2026-04-23 09:28:00+00:00,SELL,4701.56,4702.56,4699.89,4702.56,2026-04-23 09:30:00,SL,-1.0,True,2026-04-23
2026-04-23 09:29:00+00:00,SELL,4700.93,4701.93,4699.16,4701.93,2026-04-23 09:30:00,SL,-1.0,True,2026-04-23
2026-04-23 09:30:00+00:00,SELL,4701.36,4702.36,4699.89,4702.36,2026-04-23 09:31:00,SL,-1.0,True,2026-04-23
2026-04-23 09:33:00+00:00,SELL,4702.45,4703.45,4699.93,4699.93,2026-04-23 09:36:00,TP,2.52,True,2026-04-23
2026-04-23 09:35:00+00:00,SELL,4702.16,4703.16,4699.93,4699.93,2026-04-23 09:36:00,TP,2.23,True,2026-04-23
2026-04-23 09:39:00+00:00,SELL,4700.77,4701.77,4699.44,4699.44,2026-04-23 09:41:00,TP,1.33,False,2026-04-23
2026-04-23 09:43:00+00:00,SELL,4700.49,4701.49,4699.16,4701.49,2026-04-23 09:45:00,SL,-1.0,False,2026-04-23
2026-04-23 09:45:00+00:00,SELL,4700.66,4701.66,4699.44,4701.66,2026-04-23 09:46:00,SL,-1.0,False,2026-04-23
2026-04-23 09:46:00+00:00,SELL,4700.73,4701.73,4699.44,4699.44,2026-04-23 09:48:00,TP,1.29,False,2026-04-23
2026-04-23 10:01:00+00:00,BUY,4699.21,4698.21,4701.65,4701.65,2026-04-23 10:05:00,TP,2.44,True,2026-04-23
2026-04-23 10:05:00+00:00,SELL,4700.57,4701.57,4699.05,4699.05,2026-04-23 10:08:00,TP,1.52,True,2026-04-23
2026-04-23 10:30:00+00:00,BUY,4685.91,4684.91,4687.41,4687.41,2026-04-23 10:31:00,TP,1.5,False,2026-04-23
2026-04-23 10:42:00+00:00,SELL,4692.85,4693.85,4691.35,4691.35,2026-04-23 10:43:00,TP,1.5,False,2026-04-23
2026-04-23 10:43:00+00:00,SELL,4691.59,4692.59,4689.83,4692.59,2026-04-23 10:45:00,SL,-1.0,True,2026-04-23
2026-04-23 10:46:00+00:00,SELL,4692.22,4693.22,4689.9,4689.9,2026-04-23 10:48:00,TP,2.32,True,2026-04-23
2026-04-23 10:55:00+00:00,SELL,4691.81,4692.81,4689.9,4692.81,2026-04-23 10:56:00,SL,-1.0,True,2026-04-23
2026-04-23 11:30:00+00:00,SELL,4699.51,4700.51,4698.01,4700.51,2026-04-23 11:31:00,SL,-1.0,True,2026-04-23
2026-04-23 11:34:00+00:00,BUY,4697.69,4696.69,4700.26,4700.26,2026-04-23 11:36:00,TP,2.57,False,2026-04-23
2026-04-23 12:47:00+00:00,BUY,4735.63,4734.63,4737.13,4734.63,2026-04-23 12:48:00,SL,-1.0,False,2026-04-23
2026-04-23 12:48:00+00:00,BUY,4735.6,4734.6,4737.1,4734.6,2026-04-23 12:50:00,SL,-1.0,False,2026-04-23
2026-04-23 12:49:00+00:00,BUY,4735.65,4734.65,4737.15,4734.65,2026-04-23 12:50:00,SL,-1.0,False,2026-04-23
2026-04-23 12:51:00+00:00,BUY,4736.24,4735.24,4737.78,4737.78,2026-04-23 12:52:00,TP,1.54,False,2026-04-23
2026-04-23 13:02:00+00:00,BUY,4731.57,4730.57,4733.07,4733.07,2026-04-23 13:03:00,TP,1.5,False,2026-04-23
2026-04-23 13:27:00+00:00,BUY,4727.93,4726.93,4730.6,4726.93,2026-04-23 13:30:00,SL,-1.0,True,2026-04-23
2026-04-23 13:31:00+00:00,SELL,4729.02,4730.02,4726.75,4730.02,2026-04-23 13:32:00,SL,-1.0,True,2026-04-23
2026-04-23 13:36:00+00:00,BUY,4727.72,4726.72,4730.6,4726.72,2026-04-23 13:37:00,SL,-1.0,True,2026-04-23
2026-04-23 13:39:00+00:00,SELL,4730.81,4731.81,4729.31,4731.81,2026-04-23 13:40:00,SL,-1.0,True,2026-04-23
2026-04-23 13:43:00+00:00,SELL,4733.71,4734.71,4732.21,4734.71,2026-04-23 13:44:00,SL,-1.0,False,2026-04-23
2026-04-23 14:21:00+00:00,BUY,4726.19,4725.19,4728.31,4728.31,2026-04-23 14:23:00,TP,2.12,False,2026-04-23
2026-04-23 14:30:00+00:00,SELL,4731.25,4732.25,4729.75,4732.25,2026-04-23 14:31:00,SL,-1.0,False,2026-04-23
2026-04-23 14:31:00+00:00,SELL,4732.1,4733.1,4730.85,4730.85,2026-04-23 14:33:00,TP,1.25,False,2026-04-23
2026-04-23 14:32:00+00:00,SELL,4731.95,4732.95,4730.45,4730.45,2026-04-23 14:33:00,TP,1.5,False,2026-04-23
2026-04-23 14:33:00+00:00,BUY,4731.17,4730.17,4732.53,4730.17,2026-04-23 14:34:00,SL,-1.0,False,2026-04-23
2026-04-23 14:37:00+00:00,SELL,4732.73,4733.73,4730.85,4730.85,2026-04-23 14:38:00,TP,1.88,False,2026-04-23
2026-04-23 14:42:00+00:00,BUY,4729.03,4728.03,4730.53,4730.53,2026-04-23 14:43:00,TP,1.5,False,2026-04-23
2026-04-23 14:44:00+00:00,BUY,4731.02,4730.02,4732.52,4732.52,2026-04-23 14:45:00,TP,1.5,False,2026-04-23
2026-04-23 14:47:00+00:00,BUY,4728.85,4727.85,4731.77,4731.77,2026-04-23 14:48:00,TP,2.92,False,2026-04-23
2026-04-23 14:49:00+00:00,SELL,4730.69,4731.69,4728.56,4731.69,2026-04-23 14:51:00,SL,-1.0,False,2026-04-23
2026-04-23 15:00:00+00:00,SELL,4733.27,4734.27,4730.85,4734.27,2026-04-23 15:01:00,SL,-1.0,True,2026-04-23
2026-04-23 15:01:00+00:00,SELL,4733.31,4734.31,4730.85,4734.31,2026-04-23 15:02:00,SL,-1.0,True,2026-04-23
2026-04-23 15:02:00+00:00,SELL,4732.56,4733.56,4730.85,4733.56,2026-04-23 15:03:00,SL,-1.0,True,2026-04-23
2026-04-23 15:03:00+00:00,SELL,4733.48,4734.48,4730.85,4730.85,2026-04-23 15:06:00,TP,2.63,False,2026-04-23
2026-04-23 15:32:00+00:00,SELL,4733.73,4734.73,4731.42,4734.73,2026-04-23 15:33:00,SL,-1.0,False,2026-04-23
2026-04-23 15:41:00+00:00,SELL,4732.98,4733.98,4730.98,4730.98,2026-04-23 15:44:00,TP,2.0,False,2026-04-23
2026-04-23 15:42:00+00:00,SELL,4732.91,4733.91,4730.98,4730.98,2026-04-23 15:44:00,TP,1.93,False,2026-04-23
2026-04-24 07:03:00+00:00,SELL,4675.63,4676.63,4674.13,4674.13,2026-04-24 07:04:00,TP,1.5,False,2026-04-24
2026-04-24 08:04:00+00:00,BUY,4688.74,4687.74,4691.11,4687.74,2026-04-24 08:06:00,SL,-1.0,False,2026-04-24
2026-04-24 08:06:00+00:00,BUY,4688.65,4687.65,4691.11,4687.65,2026-04-24 08:07:00,SL,-1.0,False,2026-04-24
2026-04-24 08:07:00+00:00,BUY,4688.67,4687.67,4691.11,4687.67,2026-04-24 08:09:00,SL,-1.0,False,2026-04-24
2026-04-24 08:09:00+00:00,BUY,4688.23,4687.23,4691.11,4687.23,2026-04-24 08:13:00,SL,-1.0,False,2026-04-24
2026-04-24 08:30:00+00:00,BUY,4687.57,4686.57,4690.15,4686.57,2026-04-24 08:31:00,SL,-1.0,True,2026-04-24
2026-04-24 08:33:00+00:00,BUY,4687.09,4686.09,4688.59,4686.09,2026-04-24 08:34:00,SL,-1.0,True,2026-04-24
2026-04-24 08:35:00+00:00,BUY,4686.0,4685.0,4688.62,4688.62,2026-04-24 08:38:00,TP,2.62,False,2026-04-24
2026-04-24 08:41:00+00:00,SELL,4689.98,4690.98,4688.48,4688.48,2026-04-24 08:42:00,TP,1.5,False,2026-04-24
2026-04-24 08:49:00+00:00,BUY,4692.01,4691.01,4693.51,4691.01,2026-04-24 08:50:00,SL,-1.0,False,2026-04-24
2026-04-24 08:56:00+00:00,SELL,4689.78,4690.78,4687.54,4690.78,2026-04-24 08:59:00,SL,-1.0,True,2026-04-24
2026-04-24 09:38:00+00:00,SELL,4683.79,4684.79,4682.54,4682.54,2026-04-24 09:40:00,TP,1.25,False,2026-04-24
2026-04-24 09:40:00+00:00,BUY,4682.82,4681.82,4684.24,4684.24,2026-04-24 09:42:00,TP,1.42,False,2026-04-24
2026-04-24 09:51:00+00:00,SELL,4683.8,4684.8,4682.54,4682.54,2026-04-24 09:52:00,TP,1.26,True,2026-04-24
2026-04-24 10:02:00+00:00,BUY,4682.98,4681.98,4684.24,4684.24,2026-04-24 10:03:00,TP,1.26,True,2026-04-24
2026-04-24 10:04:00+00:00,SELL,4683.92,4684.92,4682.37,4682.37,2026-04-24 10:05:00,TP,1.55,True,2026-04-24
2026-04-24 10:07:00+00:00,SELL,4684.56,4685.56,4682.37,4682.37,2026-04-24 10:12:00,TP,2.19,True,2026-04-24
2026-04-24 10:15:00+00:00,BUY,4682.52,4681.52,4684.46,4684.46,2026-04-24 10:21:00,TP,1.94,True,2026-04-24
2026-04-24 10:17:00+00:00,BUY,4682.41,4681.41,4684.46,4684.46,2026-04-24 10:21:00,TP,2.05,False,2026-04-24
2026-04-24 10:18:00+00:00,SELL,4682.9,4683.9,4681.24,4683.9,2026-04-24 10:20:00,SL,-1.0,False,2026-04-24
2026-04-24 10:21:00+00:00,SELL,4683.65,4684.65,4682.07,4682.07,2026-04-24 10:22:00,TP,1.58,True,2026-04-24
2026-04-24 10:26:00+00:00,SELL,4684.93,4685.93,4683.43,4685.93,2026-04-24 10:27:00,SL,-1.0,True,2026-04-24
2026-04-24 10:55:00+00:00,BUY,4677.3,4676.3,4678.8,4678.8,2026-04-24 10:56:00,TP,1.5,False,2026-04-24
2026-04-24 11:53:00+00:00,BUY,4706.57,4705.57,4708.07,4705.57,2026-04-24 11:55:00,SL,-1.0,True,2026-04-24
2026-04-24 11:54:00+00:00,BUY,4706.65,4705.65,4708.15,4705.65,2026-04-24 11:55:00,SL,-1.0,True,2026-04-24
2026-04-24 12:02:00+00:00,BUY,4707.93,4706.93,4710.03,4706.93,2026-04-24 12:03:00,SL,-1.0,True,2026-04-24
2026-04-24 12:03:00+00:00,BUY,4708.39,4707.39,4710.03,4707.39,2026-04-24 12:04:00,SL,-1.0,False,2026-04-24
2026-04-24 12:04:00+00:00,BUY,4707.43,4706.43,4710.03,4706.43,2026-04-24 12:05:00,SL,-1.0,False,2026-04-24
2026-04-24 12:08:00+00:00,BUY,4705.24,4704.24,4707.38,4707.38,2026-04-24 12:10:00,TP,2.14,False,2026-04-24
2026-04-24 12:09:00+00:00,BUY,4705.64,4704.64,4707.38,4707.38,2026-04-24 12:10:00,TP,1.74,False,2026-04-24
2026-04-24 12:30:00+00:00,SELL,4710.41,4711.41,4707.49,4707.49,2026-04-24 12:31:00,TP,2.92,False,2026-04-24
2026-04-24 13:12:00+00:00,BUY,4703.73,4702.73,4705.23,4705.23,2026-04-24 13:13:00,TP,1.5,False,2026-04-24
2026-04-24 13:36:00+00:00,BUY,4694.4,4693.4,4695.9,4695.9,2026-04-24 13:37:00,TP,1.5,False,2026-04-24
2026-04-24 13:55:00+00:00,BUY,4707.03,4706.03,4708.53,4706.03,2026-04-24 13:56:00,SL,-1.0,True,2026-04-24
2026-04-24 13:56:00+00:00,BUY,4707.14,4706.14,4708.64,4708.64,2026-04-24 13:57:00,TP,1.5,True,2026-04-24
2026-04-24 14:04:00+00:00,BUY,4713.1,4712.1,4715.65,4715.65,2026-04-24 14:05:00,TP,2.55,False,2026-04-24
2026-04-24 14:24:00+00:00,BUY,4728.29,4727.29,4729.79,4727.29,2026-04-24 14:25:00,SL,-1.0,True,2026-04-24
