variation,entry_time,direction,entry_price,stop_loss,take_profit,exit_price,exit_time,outcome,pnl_points,tp_mode,pool_type,is_equal_pool
VAR1,2026-04-30 11:35:00+00:00,SELL,4629.48,4633.82,4618.31,4633.82,2026-04-30 11:45:00,SL,-4.34,DYNAMIC_POOL,BSL,False
VAR1,2026-04-30 12:30:00+00:00,SELL,4627.9,4637.6,4627.08,4627.08,2026-04-30 12:35:00,TP,0.82,DYNAMIC_POOL,BSL,False
VAR1,2026-04-30 13:40:00+00:00,BUY,4625.48,4619.31,4637.81,4619.31,2026-04-30 13:45:00,SL,-6.17,DYNAMIC_POOL,SSL,False
VAR1,2026-04-30 15:30:00+00:00,SELL,4623.28,4626.57,4614.93,4614.93,2026-04-30 15:40:00,TP,8.35,DYNAMIC_POOL,BSL,False
VAR1,2026-04-30 15:40:00+00:00,BUY,4615.67,4612.53,4624.1,4612.53,2026-04-30 15:50:00,SL,-3.14,DYNAMIC_POOL,SSL,False
VAR1,2026-04-30 15:55:00+00:00,BUY,4615.3,4612.85,4624.1,4612.85,2026-04-30 16:00:00,SL,-2.45,DYNAMIC_POOL,SSL,False
VAR1,2026-04-30 16:00:00+00:00,BUY,4614.43,4609.16,4624.1,4609.16,2026-04-30 16:15:00,SL,-5.27,DYNAMIC_POOL,SSL,False
VAR1,2026-04-30 17:05:00+00:00,BUY,4617.77,4613.51,4625.57,4613.51,2026-04-30 17:15:00,SL,-4.26,DYNAMIC_POOL,SSL,False
VAR1,2026-04-30 17:35:00+00:00,SELL,4617.25,4621.69,4614.93,4621.69,2026-04-30 18:00:00,SL,-4.44,DYNAMIC_POOL,BSL,False
VAR1,2026-04-30 18:25:00+00:00,SELL,4620.87,4624.29,4614.93,4624.29,2026-04-30 18:50:00,SL,-3.42,DYNAMIC_POOL,BSL,False
VAR1,2026-04-30 18:30:00+00:00,SELL,4620.14,4624.33,4614.93,4624.33,2026-04-30 18:50:00,SL,-4.19,DYNAMIC_POOL,BSL,False
VAR1,2026-04-30 19:55:00+00:00,BUY,4617.16,4614.18,4621.77,4621.77,2026-04-30 20:55:00,TP,4.61,DYNAMIC_POOL,SSL,False
VAR1,2026-04-30 23:45:00+00:00,SELL,4631.57,4634.39,4628.4,4628.4,2026-04-30 23:55:00,TP,3.17,DYNAMIC_POOL,BSL,True
VAR1,2026-05-01 00:00:00+00:00,BUY,4628.1,4622.44,4632.53,4622.44,2026-05-01 00:10:00,SL,-5.66,DYNAMIC_POOL,SSL,False
VAR1,2026-05-01 00:05:00+00:00,BUY,4627.19,4624.54,4632.53,4624.54,2026-05-01 00:10:00,SL,-2.65,DYNAMIC_POOL,SSL,False
VAR1,2026-05-01 00:35:00+00:00,BUY,4621.24,4617.64,4632.53,4617.64,2026-05-01 01:00:00,SL,-3.6,DYNAMIC_POOL,SSL,False
VAR1,2026-05-01 01:10:00+00:00,BUY,4618.68,4614.79,4625.22,4614.79,2026-05-01 01:15:00,SL,-3.89,DYNAMIC_POOL,SSL,False
VAR1,2026-05-01 02:55:00+00:00,BUY,4619.22,4615.65,4625.22,4625.22,2026-05-01 03:25:00,TP,6.01,DYNAMIC_POOL,SSL,True
VAR1,2026-05-01 03:00:00+00:00,BUY,4618.76,4616.88,4625.22,4625.22,2026-05-01 03:25:00,TP,6.46,DYNAMIC_POOL,SSL,True
VAR1,2026-05-01 07:05:00+00:00,BUY,4593.19,4588.98,4597.19,4597.19,2026-05-01 07:15:00,TP,4.0,FIXED,SSL,False
VAR1,2026-05-01 07:25:00+00:00,BUY,4592.59,4586.81,4596.59,4586.81,2026-05-01 07:30:00,SL,-5.78,FIXED,SSL,False
VAR1,2026-05-01 09:35:00+00:00,SELL,4571.97,4574.13,4564.48,4564.48,2026-05-01 09:50:00,TP,7.49,DYNAMIC_POOL,BSL,False
VAR1,2026-05-01 10:30:00+00:00,SELL,4571.15,4577.1,4564.48,4564.48,2026-05-01 11:00:00,TP,6.67,DYNAMIC_POOL,BSL,True
VAR1,2026-05-01 11:00:00+00:00,BUY,4567.56,4563.11,4572.91,4563.11,2026-05-01 11:10:00,SL,-4.45,DYNAMIC_POOL,SSL,False
VAR1,2026-05-01 11:10:00+00:00,BUY,4566.11,4561.52,4572.91,4572.91,2026-05-01 11:20:00,TP,6.8,DYNAMIC_POOL,SSL,False
VAR1,2026-05-01 11:25:00+00:00,SELL,4572.0,4577.59,4564.48,4577.59,2026-05-01 11:40:00,SL,-5.59,DYNAMIC_POOL,BSL,True
VAR1,2026-05-01 11:40:00+00:00,SELL,4575.9,4579.01,4564.48,4579.01,2026-05-01 11:55:00,SL,-3.11,DYNAMIC_POOL,BSL,False
VAR1,2026-05-01 13:15:00+00:00,BUY,4591.48,4586.79,4595.48,4586.79,2026-05-01 13:30:00,SL,-4.69,FIXED,SSL,False
VAR1,2026-05-01 18:50:00+00:00,SELL,4624.23,4627.01,4616.09,4627.01,2026-05-01 19:15:00,SL,-2.78,DYNAMIC_POOL,BSL,False
VAR1,2026-05-01 18:55:00+00:00,SELL,4624.39,4625.8,4616.09,4625.8,2026-05-01 19:10:00,SL,-1.41,DYNAMIC_POOL,BSL,False
VAR1,2026-05-01 19:35:00+00:00,BUY,4617.14,4614.0,4624.63,4614.0,2026-05-01 19:40:00,SL,-3.14,DYNAMIC_POOL,SSL,False
VAR1,2026-05-03 23:00:00+00:00,BUY,4619.36,4614.32,4627.06,4614.32,2026-05-03 23:05:00,SL,-5.04,DYNAMIC_POOL,SSL,False
VAR1,2026-05-03 23:10:00+00:00,BUY,4615.18,4610.4,4616.23,4616.23,2026-05-03 23:15:00,TP,1.05,DYNAMIC_POOL,SSL,False
VAR1,2026-05-03 23:20:00+00:00,SELL,4616.09,4617.47,4612.66,4617.47,2026-05-03 23:25:00,SL,-1.39,DYNAMIC_POOL,BSL,False
VAR1,2026-05-03 23:45:00+00:00,SELL,4614.61,4617.56,4612.66,4612.66,2026-05-03 23:55:00,TP,1.95,DYNAMIC_POOL,BSL,False
VAR1,2026-05-04 02:00:00+00:00,SELL,4613.28,4619.82,4604.7,4604.7,2026-05-04 02:10:00,TP,8.58,DYNAMIC_POOL,BSL,False
VAR1,2026-05-04 02:10:00+00:00,BUY,4608.43,4602.65,4614.16,4602.65,2026-05-04 02:15:00,SL,-5.78,DYNAMIC_POOL,SSL,False
VAR1,2026-05-04 02:45:00+00:00,BUY,4604.82,4600.37,4614.16,4600.37,2026-05-04 03:40:00,SL,-4.45,DYNAMIC_POOL,SSL,False
VAR1,2026-05-04 04:05:00+00:00,SELL,4610.99,4613.41,4598.63,4598.63,2026-05-04 05:25:00,TP,12.36,DYNAMIC_POOL,BSL,False
VAR1,2026-05-04 04:15:00+00:00,SELL,4611.38,4614.4,4598.63,4598.63,2026-05-04 05:25:00,TP,12.74,DYNAMIC_POOL,BSL,False
VAR1,2026-05-04 04:35:00+00:00,SELL,4610.39,4614.06,4598.63,4598.63,2026-05-04 05:25:00,TP,11.76,DYNAMIC_POOL,BSL,False
VAR1,2026-05-04 05:55:00+00:00,BUY,4598.92,4596.1,4613.06,4596.1,2026-05-04 06:00:00,SL,-2.82,DYNAMIC_POOL,SSL,False
VAR1,2026-05-04 06:05:00+00:00,BUY,4597.16,4586.78,4602.1,4586.78,2026-05-04 06:35:00,SL,-10.39,DYNAMIC_POOL,SSL,False
VAR1,2026-05-04 06:15:00+00:00,BUY,4596.69,4590.47,4602.1,4590.47,2026-05-04 06:20:00,SL,-6.22,DYNAMIC_POOL,SSL,False
VAR1,2026-05-04 06:25:00+00:00,BUY,4594.08,4588.1,4602.1,4588.1,2026-05-04 06:30:00,SL,-5.98,DYNAMIC_POOL,SSL,False
VAR1,2026-05-04 06:55:00+00:00,BUY,4588.97,4586.39,4602.1,4586.39,2026-05-04 07:00:00,SL,-2.58,DYNAMIC_POOL,SSL,False
VAR1,2026-05-04 07:00:00+00:00,BUY,4588.23,4584.83,4602.1,4584.83,2026-05-04 07:25:00,SL,-3.4,DYNAMIC_POOL,SSL,False
VAR1,2026-05-04 07:10:00+00:00,SELL,4592.1,4594.56,4587.78,4587.78,2026-05-04 07:15:00,TP,4.32,DYNAMIC_POOL,BSL,False
VAR1,2026-05-04 07:20:00+00:00,BUY,4588.06,4586.51,4592.64,4586.51,2026-05-04 07:25:00,SL,-1.55,DYNAMIC_POOL,SSL,False
VAR1,2026-05-04 07:30:00+00:00,BUY,4586.1,4582.02,4592.64,4582.02,2026-05-04 07:50:00,SL,-4.08,DYNAMIC_POOL,SSL,False
VAR1,2026-05-04 07:35:00+00:00,BUY,4585.26,4581.93,4592.64,4581.93,2026-05-04 07:50:00,SL,-3.32,DYNAMIC_POOL,SSL,False
VAR1,2026-05-04 08:40:00+00:00,SELL,4578.22,4582.62,4574.32,4582.62,2026-05-04 09:10:00,SL,-4.4,DYNAMIC_POOL,BSL,False
VAR1,2026-05-04 09:25:00+00:00,SELL,4581.36,4583.4,4575.88,4583.4,2026-05-04 09:35:00,SL,-2.03,DYNAMIC_POOL,BSL,True
VAR1,2026-05-04 12:45:00+00:00,SELL,4570.69,4574.44,4566.69,4574.44,2026-05-04 12:50:00,SL,-3.74,FIXED,BSL,False
VAR1,2026-05-04 13:00:00+00:00,BUY,4565.85,4556.48,4570.91,4570.91,2026-05-04 13:05:00,TP,5.06,DYNAMIC_POOL,SSL,False
VAR1,2026-05-04 13:50:00+00:00,BUY,4563.11,4556.45,4571.08,4556.45,2026-05-04 14:05:00,SL,-6.66,DYNAMIC_POOL,SSL,False
VAR1,2026-05-04 13:55:00+00:00,BUY,4564.14,4559.03,4571.08,4559.03,2026-05-04 14:05:00,SL,-5.11,DYNAMIC_POOL,SSL,False
VAR1,2026-05-04 14:50:00+00:00,SELL,4570.47,4572.73,4557.48,4557.48,2026-05-04 15:00:00,TP,12.99,DYNAMIC_POOL,BSL,False
VAR1,2026-05-04 15:00:00+00:00,BUY,4561.32,4553.48,4571.08,4553.48,2026-05-04 15:10:00,SL,-7.84,DYNAMIC_POOL,SSL,False
VAR1,2026-05-04 17:25:00+00:00,SELL,4524.45,4528.06,4514.78,4514.78,2026-05-04 18:20:00,TP,9.67,DYNAMIC_POOL,BSL,False
VAR1,2026-05-04 18:00:00+00:00,BUY,4523.44,4520.3,4527.05,4520.3,2026-05-04 18:05:00,SL,-3.14,DYNAMIC_POOL,SSL,False
VAR1,2026-05-04 19:30:00+00:00,BUY,4522.76,4519.99,4527.05,4527.05,2026-05-04 19:35:00,TP,4.29,DYNAMIC_POOL,SSL,False
VAR1,2026-05-04 19:35:00+00:00,SELL,4524.25,4528.27,4521.66,4521.66,2026-05-04 19:40:00,TP,2.59,DYNAMIC_POOL,BSL,False
VAR1,2026-05-05 02:30:00+00:00,SELL,4541.61,4544.69,4534.16,4544.69,2026-05-05 02:40:00,SL,-3.08,DYNAMIC_POOL,BSL,False
VAR1,2026-05-05 03:05:00+00:00,SELL,4541.07,4543.31,4534.77,4534.77,2026-05-05 03:55:00,TP,6.3,DYNAMIC_POOL,BSL,False
VAR1,2026-05-05 03:25:00+00:00,BUY,4538.09,4536.33,4542.13,4536.33,2026-05-05 03:40:00,SL,-1.76,DYNAMIC_POOL,SSL,False
VAR1,2026-05-05 03:30:00+00:00,BUY,4538.41,4535.89,4542.64,4535.89,2026-05-05 03:40:00,SL,-2.52,DYNAMIC_POOL,SSL,False
VAR1,2026-05-05 03:55:00+00:00,BUY,4534.64,4531.47,4542.64,4531.47,2026-05-05 04:15:00,SL,-3.17,DYNAMIC_POOL,SSL,False
VAR1,2026-05-05 04:00:00+00:00,BUY,4535.22,4532.43,4542.64,4532.43,2026-05-05 04:15:00,SL,-2.78,DYNAMIC_POOL,SSL,False
VAR1,2026-05-05 06:00:00+00:00,SELL,4544.0,4553.02,4537.68,4537.68,2026-05-05 06:20:00,TP,6.32,DYNAMIC_POOL,BSL,False
VAR1,2026-05-05 06:05:00+00:00,SELL,4544.12,4546.93,4537.68,4537.68,2026-05-05 06:20:00,TP,6.44,DYNAMIC_POOL,BSL,False
VAR1,2026-05-05 06:10:00+00:00,SELL,4543.7,4547.02,4537.68,4537.68,2026-05-05 06:20:00,TP,6.02,DYNAMIC_POOL,BSL,False
VAR1,2026-05-05 07:35:00+00:00,SELL,4554.55,4559.47,4550.55,4550.55,2026-05-05 07:45:00,TP,3.99,FIXED,BSL,False
VAR1,2026-05-05 08:15:00+00:00,SELL,4551.01,4554.02,4548.66,4554.02,2026-05-05 08:20:00,SL,-3.01,DYNAMIC_POOL,BSL,False
VAR1,2026-05-05 08:25:00+00:00,SELL,4551.03,4555.97,4548.66,4548.66,2026-05-05 08:35:00,TP,2.37,DYNAMIC_POOL,BSL,False
VAR1,2026-05-05 08:30:00+00:00,SELL,4551.43,4554.18,4548.66,4548.66,2026-05-05 08:35:00,TP,2.77,DYNAMIC_POOL,BSL,False
VAR1,2026-05-05 08:40:00+00:00,BUY,4549.97,4547.49,4554.97,4554.97,2026-05-05 08:50:00,TP,5.01,DYNAMIC_POOL,SSL,False
VAR1,2026-05-05 09:20:00+00:00,SELL,4554.85,4557.69,4548.66,4557.69,2026-05-05 09:30:00,SL,-2.84,DYNAMIC_POOL,BSL,False
VAR1,2026-05-05 09:30:00+00:00,SELL,4553.64,4559.36,4548.66,4548.66,2026-05-05 10:25:00,TP,4.98,DYNAMIC_POOL,BSL,False
VAR1,2026-05-05 09:50:00+00:00,SELL,4554.22,4555.99,4550.98,4555.99,2026-05-05 09:55:00,SL,-1.77,DYNAMIC_POOL,BSL,False
VAR1,2026-05-05 10:15:00+00:00,SELL,4552.79,4556.2,4550.98,4550.98,2026-05-05 10:25:00,TP,1.81,DYNAMIC_POOL,BSL,False
VAR1,2026-05-05 11:00:00+00:00,BUY,4543.49,4538.96,4554.97,4554.97,2026-05-05 11:15:00,TP,11.48,DYNAMIC_POOL,SSL,False
VAR1,2026-05-05 11:30:00+00:00,SELL,4557.01,4559.98,4550.98,4559.98,2026-05-05 11:35:00,SL,-2.97,DYNAMIC_POOL,BSL,False
VAR1,2026-05-05 11:35:00+00:00,SELL,4556.76,4561.86,4550.98,4561.86,2026-05-05 11:40:00,SL,-5.1,DYNAMIC_POOL,BSL,False
VAR1,2026-05-05 12:05:00+00:00,SELL,4558.41,4564.94,4550.98,4564.94,2026-05-05 12:10:00,SL,-6.53,DYNAMIC_POOL,BSL,False
VAR1,2026-05-05 13:40:00+00:00,SELL,4574.1,4578.42,4561.77,4578.42,2026-05-05 13:50:00,SL,-4.32,DYNAMIC_POOL,BSL,False
VAR1,2026-05-05 18:25:00+00:00,SELL,4562.05,4564.27,4558.39,4558.39,2026-05-05 18:40:00,TP,3.65,DYNAMIC_POOL,BSL,True
VAR1,2026-05-05 18:45:00+00:00,SELL,4562.77,4566.83,4558.39,4558.39,2026-05-05 19:00:00,TP,4.38,DYNAMIC_POOL,BSL,True
VAR1,2026-05-05 19:55:00+00:00,BUY,4555.26,4550.62,4562.79,4550.62,2026-05-05 22:05:00,SL,-4.64,DYNAMIC_POOL,SSL,False
VAR1,2026-05-05 20:40:00+00:00,BUY,4555.85,4554.01,4558.9,4554.01,2026-05-05 22:00:00,SL,-1.84,DYNAMIC_POOL,SSL,False
VAR1,2026-05-06 02:45:00+00:00,SELL,4635.61,4639.74,4627.07,4639.74,2026-05-06 02:55:00,SL,-4.13,DYNAMIC_POOL,BSL,False
VAR1,2026-05-06 06:40:00+00:00,SELL,4664.35,4668.91,4660.35,4668.91,2026-05-06 06:55:00,SL,-4.56,FIXED,BSL,False
VAR1,2026-05-06 06:45:00+00:00,SELL,4665.13,4667.92,4661.13,4667.92,2026-05-06 06:55:00,SL,-2.79,FIXED,BSL,False
VAR1,2026-05-06 13:00:00+00:00,SELL,4683.43,4693.63,4679.43,4679.43,2026-05-06 13:05:00,TP,3.99,FIXED,BSL,False
VAR1,2026-05-06 13:15:00+00:00,SELL,4683.04,4692.26,4679.04,4692.26,2026-05-06 13:30:00,SL,-9.22,FIXED,BSL,False
VAR1,2026-05-06 13:50:00+00:00,BUY,4703.89,4692.73,4715.51,4715.51,2026-05-06 14:15:00,TP,11.62,DYNAMIC_POOL,SSL,False
VAR1,2026-05-06 14:15:00+00:00,SELL,4713.23,4718.62,4709.23,4709.23,2026-05-06 14:20:00,TP,4.01,FIXED,BSL,False
VAR1,2026-05-06 15:30:00+00:00,BUY,4694.54,4692.29,4698.54,4692.29,2026-05-06 15:35:00,SL,-2.25,FIXED,SSL,False
VAR1,2026-05-06 15:50:00+00:00,SELL,4692.44,4695.04,4688.44,4688.44,2026-05-06 15:55:00,TP,4.0,FIXED,BSL,False
VAR1,2026-05-06 16:55:00+00:00,BUY,4683.21,4678.7,4692.19,4692.19,2026-05-06 19:00:00,TP,8.98,DYNAMIC_POOL,SSL,False
VAR1,2026-05-06 17:20:00+00:00,BUY,4681.55,4679.73,4692.19,4679.73,2026-05-06 17:35:00,SL,-1.82,DYNAMIC_POOL,SSL,False
VAR1,2026-05-06 17:30:00+00:00,BUY,4682.91,4679.6,4692.19,4679.6,2026-05-06 17:35:00,SL,-3.31,DYNAMIC_POOL,SSL,False
VAR1,2026-05-06 23:25:00+00:00,BUY,4693.49,4689.35,4699.74,4699.74,2026-05-07 16:45:00,TP,6.24,DYNAMIC_POOL,SSL,False
VAR1,2026-05-06 23:35:00+00:00,BUY,4693.53,4691.88,4699.74,4699.74,2026-05-07 16:45:00,TP,6.2,DYNAMIC_POOL,SSL,False
VAR1,2026-05-06 23:40:00+00:00,BUY,4693.71,4691.9,4699.74,4699.74,2026-05-07 16:45:00,TP,6.03,DYNAMIC_POOL,SSL,False
VAR1,2026-05-07 17:30:00+00:00,SELL,4699.64,4704.64,4693.34,4704.64,2026-05-07 17:40:00,SL,-5.01,DYNAMIC_POOL,BSL,True
VAR1,2026-05-08 07:15:00+00:00,SELL,4715.4,4719.34,4711.4,4711.4,2026-05-08 07:20:00,TP,4.01,FIXED,BSL,False
VAR1,2026-05-08 09:35:00+00:00,SELL,4713.59,4716.25,4713.58,4713.58,2026-05-08 09:40:00,TP,0.01,DYNAMIC_POOL,BSL,False
VAR1,2026-05-08 09:40:00+00:00,SELL,4713.49,4715.76,4706.72,4715.76,2026-05-08 10:10:00,SL,-2.27,DYNAMIC_POOL,BSL,False
VAR1,2026-05-08 10:05:00+00:00,SELL,4713.51,4715.99,4707.6,4715.99,2026-05-08 10:10:00,SL,-2.48,DYNAMIC_POOL,BSL,False
VAR1,2026-05-08 10:25:00+00:00,SELL,4720.4,4724.98,4713.58,4724.98,2026-05-08 10:35:00,SL,-4.58,DYNAMIC_POOL,BSL,False
VAR1,2026-05-08 13:00:00+00:00,SELL,4723.26,4730.14,4715.4,4715.4,2026-05-08 15:35:00,TP,7.86,DYNAMIC_POOL,BSL,True
VAR1,2026-05-08 17:20:00+00:00,SELL,4718.83,4721.7,4715.4,4721.7,2026-05-08 17:25:00,SL,-2.87,DYNAMIC_POOL,BSL,False
VAR1,2026-05-08 17:35:00+00:00,SELL,4720.04,4722.61,4715.4,4722.61,2026-05-08 17:55:00,SL,-2.57,DYNAMIC_POOL,BSL,False
VAR1,2026-05-08 18:55:00+00:00,SELL,4722.0,4724.36,4719.43,4724.36,2026-05-08 19:00:00,SL,-2.36,DYNAMIC_POOL,BSL,False
VAR1,2026-05-08 19:20:00+00:00,BUY,4724.74,4722.4,4729.02,4722.4,2026-05-08 19:30:00,SL,-2.34,DYNAMIC_POOL,SSL,False
