variation,entry_time,direction,entry_price,stop_loss,take_profit,exit_price,exit_time,outcome,pnl_points,tp_mode,pool_type,is_equal_pool
VAR2,2026-04-21 01:01:00+00:00,SELL,4822.3,4825.54,4820.69,4820.69,2026-04-21 01:02:00,TP,1.61,DYNAMIC_FVG,BSL,False
VAR2,2026-04-21 01:41:00+00:00,BUY,4812.02,4808.23,4820.14,4808.23,2026-04-21 01:55:00,SL,-3.79,DYNAMIC_FVG,SSL,False
VAR2,2026-04-21 01:50:00+00:00,BUY,4812.51,4809.27,4814.43,4809.27,2026-04-21 01:54:00,SL,-3.24,DYNAMIC_FVG,SSL,False
VAR2,2026-04-21 10:20:00+00:00,BUY,4783.13,4779.97,4793.03,4779.97,2026-04-21 11:09:00,SL,-3.16,DYNAMIC_FVG,SSL,False
VAR2,2026-04-21 11:04:00+00:00,SELL,4787.28,4791.38,4785.7,4785.7,2026-04-21 11:08:00,TP,1.58,DYNAMIC_FVG,BSL,False
VAR2,2026-04-21 11:11:00+00:00,BUY,4781.72,4778.15,4785.7,4785.7,2026-04-21 11:30:00,TP,3.98,DYNAMIC_FVG,SSL,False
VAR2,2026-04-21 11:17:00+00:00,BUY,4782.51,4780.03,4785.5,4780.03,2026-04-21 11:26:00,SL,-2.48,DYNAMIC_FVG,SSL,False
VAR2,2026-04-21 11:26:00+00:00,BUY,4781.81,4778.48,4785.5,4785.5,2026-04-21 11:30:00,TP,3.69,DYNAMIC_FVG,SSL,False
VAR2,2026-04-21 11:32:00+00:00,SELL,4789.74,4791.51,4785.5,4791.51,2026-04-21 11:40:00,SL,-1.77,DYNAMIC_FVG,BSL,False
VAR2,2026-04-21 11:42:00+00:00,SELL,4793.65,4796.1,4785.5,4796.1,2026-04-21 11:48:00,SL,-2.45,DYNAMIC_FVG,BSL,False
VAR2,2026-04-21 11:50:00+00:00,SELL,4795.74,4799.03,4788.26,4788.26,2026-04-21 12:18:00,TP,7.48,DYNAMIC_FVG,BSL,False
VAR2,2026-04-21 12:12:00+00:00,SELL,4792.51,4797.06,4788.26,4788.26,2026-04-21 12:18:00,TP,4.25,DYNAMIC_FVG,BSL,False
VAR2,2026-04-21 12:23:00+00:00,SELL,4784.42,4792.86,4781.76,4781.76,2026-04-21 12:25:00,TP,2.66,DYNAMIC_FVG,BSL,False
VAR2,2026-04-21 12:31:00+00:00,BUY,4777.42,4765.55,4788.26,4788.26,2026-04-21 12:36:00,TP,10.84,DYNAMIC_FVG,SSL,False
VAR2,2026-04-21 12:44:00+00:00,SELL,4778.98,4791.55,4777.07,4777.07,2026-04-21 12:50:00,TP,1.91,DYNAMIC_FVG,BSL,False
VAR2,2026-04-21 13:33:00+00:00,BUY,4777.65,4768.37,4788.26,4788.26,2026-04-21 13:40:00,TP,10.61,DYNAMIC_FVG,SSL,False
VAR2,2026-04-21 13:36:00+00:00,BUY,4773.92,4769.36,4776.01,4776.01,2026-04-21 13:37:00,TP,2.09,DYNAMIC_FVG,SSL,False
VAR2,2026-04-21 13:42:00+00:00,SELL,4787.84,4794.02,4785.5,4794.02,2026-04-21 13:47:00,SL,-6.19,DYNAMIC_FVG,BSL,False
VAR2,2026-04-21 13:47:00+00:00,SELL,4789.61,4795.52,4788.26,4788.26,2026-04-21 13:50:00,TP,1.35,DYNAMIC_FVG,BSL,False
VAR2,2026-04-21 13:51:00+00:00,SELL,4789.79,4794.62,4788.26,4788.26,2026-04-21 13:55:00,TP,1.53,DYNAMIC_FVG,BSL,False
VAR2,2026-04-21 14:03:00+00:00,BUY,4777.62,4772.47,4788.26,4772.47,2026-04-21 14:23:00,SL,-5.15,DYNAMIC_FVG,SSL,False
VAR2,2026-04-21 16:38:00+00:00,BUY,4721.69,4718.77,4736.68,4718.77,2026-04-21 16:47:00,SL,-2.92,DYNAMIC_FVG,SSL,False
VAR2,2026-04-21 20:12:00+00:00,BUY,4698.02,4678.44,4704.0,4704.0,2026-04-21 20:16:00,TP,5.98,DYNAMIC_FVG,SSL,False
VAR2,2026-04-21 22:10:00+00:00,BUY,4720.27,4719.69,4721.25,4721.25,2026-04-21 22:11:00,TP,0.98,DYNAMIC_POOL,SSL,False
VAR2,2026-04-21 22:16:00+00:00,SELL,4720.1,4723.24,4717.35,4717.35,2026-04-21 22:23:00,TP,2.74,DYNAMIC_FVG,BSL,False
VAR2,2026-04-21 23:06:00+00:00,BUY,4722.33,4720.84,4726.52,4726.52,2026-04-21 23:12:00,TP,4.19,DYNAMIC_POOL,SSL,False
VAR2,2026-04-22 01:28:00+00:00,SELL,4744.68,4750.19,4736.03,4750.19,2026-04-22 01:31:00,SL,-5.51,DYNAMIC_FVG,BSL,False
VAR2,2026-04-22 06:03:00+00:00,SELL,4759.7,4769.0,4757.95,4769.0,2026-04-22 07:00:00,SL,-9.3,DYNAMIC_FVG,BSL,False
VAR2,2026-04-22 06:24:00+00:00,SELL,4763.52,4766.06,4760.57,4766.06,2026-04-22 06:29:00,SL,-2.54,DYNAMIC_FVG,BSL,False
VAR2,2026-04-22 06:40:00+00:00,SELL,4764.76,4767.27,4760.57,4767.27,2026-04-22 06:51:00,SL,-2.52,DYNAMIC_FVG,BSL,False
VAR2,2026-04-22 07:16:00+00:00,SELL,4765.15,4773.39,4760.57,4760.57,2026-04-22 07:53:00,TP,4.58,DYNAMIC_FVG,BSL,False
VAR2,2026-04-22 07:32:00+00:00,SELL,4764.95,4767.57,4760.57,4760.57,2026-04-22 07:53:00,TP,4.38,DYNAMIC_FVG,BSL,False
VAR2,2026-04-22 07:38:00+00:00,SELL,4765.43,4767.73,4760.57,4760.57,2026-04-22 07:53:00,TP,4.86,DYNAMIC_FVG,BSL,False
VAR2,2026-04-22 08:36:00+00:00,BUY,4752.55,4750.98,4757.56,4757.56,2026-04-22 08:52:00,TP,5.02,DYNAMIC_FVG,SSL,False
VAR2,2026-04-22 08:45:00+00:00,BUY,4756.04,4751.17,4757.56,4757.56,2026-04-22 08:52:00,TP,1.52,DYNAMIC_FVG,SSL,False
VAR2,2026-04-22 10:17:00+00:00,BUY,4752.48,4747.44,4757.56,4757.56,2026-04-22 10:34:00,TP,5.08,DYNAMIC_FVG,SSL,True
VAR2,2026-04-22 10:38:00+00:00,BUY,4757.47,4749.11,4757.56,4757.56,2026-04-22 10:39:00,TP,0.09,DYNAMIC_FVG,SSL,True
VAR2,2026-04-22 11:46:00+00:00,BUY,4749.51,4746.88,4755.01,4755.01,2026-04-22 12:01:00,TP,5.5,DYNAMIC_FVG,SSL,True
VAR2,2026-04-22 12:03:00+00:00,BUY,4755.35,4749.5,4757.56,4757.56,2026-04-22 12:04:00,TP,2.22,DYNAMIC_FVG,SSL,True
VAR2,2026-04-22 12:09:00+00:00,BUY,4753.0,4750.27,4755.01,4750.27,2026-04-22 12:11:00,SL,-2.73,DYNAMIC_FVG,SSL,True
VAR2,2026-04-22 12:12:00+00:00,BUY,4750.61,4748.73,4755.01,4748.73,2026-04-22 12:17:00,SL,-1.88,DYNAMIC_FVG,SSL,True
VAR2,2026-04-22 12:34:00+00:00,BUY,4753.4,4750.98,4755.01,4750.98,2026-04-22 12:35:00,SL,-2.43,DYNAMIC_FVG,SSL,True
VAR2,2026-04-22 12:41:00+00:00,BUY,4748.69,4744.62,4755.01,4744.62,2026-04-22 12:48:00,SL,-4.07,DYNAMIC_FVG,SSL,False
VAR2,2026-04-22 12:51:00+00:00,BUY,4744.83,4742.12,4755.01,4742.12,2026-04-22 13:01:00,SL,-2.71,DYNAMIC_FVG,SSL,False
VAR2,2026-04-22 13:21:00+00:00,BUY,4744.64,4739.36,4755.01,4755.01,2026-04-22 13:44:00,TP,10.37,DYNAMIC_FVG,SSL,False
VAR2,2026-04-22 13:26:00+00:00,BUY,4746.79,4744.76,4755.01,4744.76,2026-04-22 13:31:00,SL,-2.03,DYNAMIC_FVG,SSL,False
VAR2,2026-04-22 13:39:00+00:00,BUY,4748.51,4742.24,4755.01,4755.01,2026-04-22 13:44:00,TP,6.51,DYNAMIC_FVG,SSL,False
VAR2,2026-04-22 13:42:00+00:00,BUY,4751.1,4746.2,4755.01,4755.01,2026-04-22 13:44:00,TP,3.91,DYNAMIC_FVG,SSL,True
VAR2,2026-04-22 13:48:00+00:00,SELL,4758.11,4761.99,4755.01,4755.01,2026-04-22 13:51:00,TP,3.1,DYNAMIC_FVG,BSL,False
VAR2,2026-04-22 13:58:00+00:00,BUY,4752.37,4750.01,4755.01,4755.01,2026-04-22 14:00:00,TP,2.64,DYNAMIC_FVG,SSL,True
VAR2,2026-04-22 14:10:00+00:00,BUY,4746.56,4741.48,4750.68,4750.68,2026-04-22 14:21:00,TP,4.12,DYNAMIC_FVG,SSL,False
VAR2,2026-04-22 14:19:00+00:00,BUY,4746.82,4744.44,4750.68,4750.68,2026-04-22 14:21:00,TP,3.86,DYNAMIC_FVG,SSL,False
VAR2,2026-04-22 14:36:00+00:00,BUY,4732.22,4728.99,4750.68,4728.99,2026-04-22 15:35:00,SL,-3.23,DYNAMIC_FVG,SSL,False
VAR2,2026-04-22 14:46:00+00:00,BUY,4734.91,4731.64,4741.61,4731.64,2026-04-22 15:16:00,SL,-3.27,DYNAMIC_FVG,SSL,False
VAR2,2026-04-22 14:57:00+00:00,BUY,4734.98,4731.86,4741.61,4731.86,2026-04-22 15:16:00,SL,-3.12,DYNAMIC_FVG,SSL,False
VAR2,2026-04-22 15:13:00+00:00,BUY,4737.99,4735.16,4741.61,4735.16,2026-04-22 15:16:00,SL,-2.84,DYNAMIC_FVG,SSL,False
VAR2,2026-04-22 17:31:00+00:00,BUY,4735.28,4734.04,4741.61,4734.04,2026-04-22 17:46:00,SL,-1.24,DYNAMIC_FVG,SSL,False
VAR2,2026-04-22 17:53:00+00:00,BUY,4737.65,4734.19,4739.64,4734.19,2026-04-22 18:16:00,SL,-3.47,DYNAMIC_POOL,SSL,False
VAR2,2026-04-22 18:01:00+00:00,BUY,4736.65,4734.98,4736.68,4736.68,2026-04-22 18:02:00,TP,0.03,DYNAMIC_FVG,SSL,False
VAR2,2026-04-22 18:07:00+00:00,BUY,4737.57,4735.59,4739.64,4735.59,2026-04-22 18:14:00,SL,-1.98,DYNAMIC_POOL,SSL,False
VAR2,2026-04-22 18:38:00+00:00,BUY,4736.35,4731.42,4736.68,4736.68,2026-04-22 18:39:00,TP,0.33,DYNAMIC_FVG,SSL,False
VAR2,2026-04-22 18:42:00+00:00,BUY,4736.1,4734.48,4736.68,4736.68,2026-04-22 18:44:00,TP,0.58,DYNAMIC_FVG,SSL,False
VAR2,2026-04-22 18:46:00+00:00,BUY,4741.43,4737.68,4741.61,4741.61,2026-04-22 18:47:00,TP,0.18,DYNAMIC_FVG,SSL,False
VAR2,2026-04-22 19:15:00+00:00,SELL,4738.98,4741.29,4737.33,4741.29,2026-04-22 19:17:00,SL,-2.31,DYNAMIC_FVG,BSL,False
VAR2,2026-04-22 19:44:00+00:00,SELL,4739.47,4742.02,4737.33,4737.33,2026-04-22 19:50:00,TP,2.14,DYNAMIC_FVG,BSL,False
VAR2,2026-04-22 19:48:00+00:00,SELL,4738.1,4741.28,4737.33,4737.33,2026-04-22 19:50:00,TP,0.77,DYNAMIC_FVG,BSL,False
VAR2,2026-04-22 20:08:00+00:00,SELL,4738.9,4741.55,4737.33,4737.33,2026-04-22 20:10:00,TP,1.57,DYNAMIC_FVG,BSL,False
VAR2,2026-04-22 20:16:00+00:00,BUY,4737.5,4735.06,4739.64,4735.06,2026-04-22 20:23:00,SL,-2.44,DYNAMIC_POOL,SSL,False
VAR2,2026-04-22 20:26:00+00:00,BUY,4735.11,4733.59,4737.33,4737.33,2026-04-22 20:29:00,TP,2.22,DYNAMIC_FVG,SSL,False
VAR2,2026-04-22 20:31:00+00:00,SELL,4738.4,4740.65,4737.33,4737.33,2026-04-22 20:36:00,TP,1.07,DYNAMIC_FVG,BSL,False
VAR2,2026-04-22 20:36:00+00:00,BUY,4738.82,4735.44,4739.64,4739.64,2026-04-22 20:48:00,TP,0.82,DYNAMIC_POOL,SSL,False
VAR2,2026-04-22 20:41:00+00:00,BUY,4737.88,4735.27,4739.64,4739.64,2026-04-22 20:48:00,TP,1.77,DYNAMIC_POOL,SSL,False
VAR2,2026-04-22 20:46:00+00:00,SELL,4738.27,4740.86,4737.33,4740.86,2026-04-22 20:58:00,SL,-2.59,DYNAMIC_FVG,BSL,False
VAR2,2026-04-22 20:55:00+00:00,SELL,4738.98,4741.06,4737.33,4741.06,2026-04-22 22:04:00,SL,-2.09,DYNAMIC_FVG,BSL,False
VAR2,2026-04-22 22:06:00+00:00,SELL,4739.1,4743.31,4737.33,4737.33,2026-04-22 22:08:00,TP,1.77,DYNAMIC_FVG,BSL,False
VAR2,2026-04-22 22:49:00+00:00,BUY,4730.28,4728.78,4735.75,4728.78,2026-04-22 22:56:00,SL,-1.51,DYNAMIC_FVG,SSL,False
VAR2,2026-04-22 23:01:00+00:00,BUY,4726.47,4722.65,4729.15,4729.15,2026-04-22 23:19:00,TP,2.68,DYNAMIC_FVG,SSL,False
VAR2,2026-04-22 23:42:00+00:00,BUY,4724.96,4722.91,4729.15,4729.15,2026-04-22 23:56:00,TP,4.19,DYNAMIC_FVG,SSL,False
VAR2,2026-04-23 00:22:00+00:00,BUY,4730.7,4721.33,4732.38,4732.38,2026-04-23 00:25:00,TP,1.68,DYNAMIC_FVG,SSL,False
VAR2,2026-04-23 00:34:00+00:00,SELL,4746.9,4743.37,4735.75,4743.37,2026-04-23 00:35:00,SL,3.53,DYNAMIC_FVG,BSL,False
VAR2,2026-04-23 00:47:00+00:00,SELL,4749.33,4751.4,4743.03,4751.4,2026-04-23 00:51:00,SL,-2.07,DYNAMIC_FVG,BSL,False
VAR2,2026-04-23 00:52:00+00:00,SELL,4749.57,4755.2,4743.03,4743.03,2026-04-23 01:06:00,TP,6.54,DYNAMIC_FVG,BSL,False
VAR2,2026-04-23 01:14:00+00:00,SELL,4737.01,4745.12,4735.75,4735.75,2026-04-23 01:16:00,TP,1.26,DYNAMIC_FVG,BSL,False
VAR2,2026-04-23 05:34:00+00:00,BUY,4706.08,4691.48,4720.4,4720.4,2026-04-23 06:50:00,TP,14.32,DYNAMIC_FVG,SSL,False
VAR2,2026-04-23 08:06:00+00:00,SELL,4719.78,4724.24,4715.8,4715.8,2026-04-23 08:29:00,TP,3.98,DYNAMIC_FVG,BSL,False
VAR2,2026-04-23 08:21:00+00:00,SELL,4719.15,4723.11,4715.8,4715.8,2026-04-23 08:29:00,TP,3.35,DYNAMIC_FVG,BSL,False
VAR2,2026-04-23 08:46:00+00:00,BUY,4702.8,4700.78,4711.38,4700.78,2026-04-23 09:02:00,SL,-2.02,DYNAMIC_FVG,SSL,False
VAR2,2026-04-23 09:16:00+00:00,BUY,4698.06,4694.57,4711.38,4694.57,2026-04-23 10:08:00,SL,-3.49,DYNAMIC_FVG,SSL,False
VAR2,2026-04-23 10:01:00+00:00,BUY,4699.21,4695.62,4711.38,4695.62,2026-04-23 10:08:00,SL,-3.59,DYNAMIC_FVG,SSL,False
VAR2,2026-04-23 10:42:00+00:00,BUY,4692.85,4683.4,4693.69,4693.69,2026-04-23 10:46:00,TP,0.84,DYNAMIC_FVG,SSL,False
VAR2,2026-04-23 11:01:00+00:00,BUY,4698.4,4690.3,4711.38,4711.38,2026-04-23 11:52:00,TP,12.98,DYNAMIC_FVG,SSL,False
VAR2,2026-04-23 11:48:00+00:00,BUY,4709.19,4701.06,4711.38,4711.38,2026-04-23 11:52:00,TP,2.19,DYNAMIC_FVG,SSL,False
VAR2,2026-04-23 14:01:00+00:00,SELL,4720.52,4736.68,4712.98,4736.68,2026-04-23 14:57:00,SL,-16.16,DYNAMIC_FVG,BSL,False
VAR2,2026-04-23 14:07:00+00:00,SELL,4722.6,4729.84,4712.98,4729.84,2026-04-23 14:24:00,SL,-7.24,DYNAMIC_FVG,BSL,False
VAR2,2026-04-23 14:11:00+00:00,BUY,4721.66,4718.31,4723.49,4723.49,2026-04-23 14:12:00,TP,1.83,DYNAMIC_FVG,SSL,False
VAR2,2026-04-23 14:16:00+00:00,SELL,4726.27,4729.31,4725.54,4725.54,2026-04-23 14:19:00,TP,0.73,DYNAMIC_FVG,BSL,False
VAR2,2026-04-23 14:21:00+00:00,BUY,4726.19,4722.43,4731.16,4731.16,2026-04-23 14:25:00,TP,4.97,DYNAMIC_FVG,SSL,False
VAR2,2026-04-23 15:48:00+00:00,SELL,4723.87,4729.68,4723.49,4723.49,2026-04-23 15:49:00,TP,0.38,DYNAMIC_FVG,BSL,False
VAR2,2026-04-23 15:51:00+00:00,SELL,4723.4,4726.32,4720.4,4720.4,2026-04-23 15:52:00,TP,3.0,DYNAMIC_FVG,BSL,False
VAR2,2026-04-23 15:59:00+00:00,BUY,4720.65,4715.55,4723.49,4723.49,2026-04-23 16:22:00,TP,2.84,DYNAMIC_FVG,SSL,False
VAR2,2026-04-23 16:06:00+00:00,BUY,4718.61,4714.76,4725.42,4725.42,2026-04-23 16:31:00,TP,6.81,DYNAMIC_FVG,SSL,False
VAR2,2026-04-23 16:38:00+00:00,BUY,4727.29,4721.71,4729.3,4729.3,2026-04-23 16:42:00,TP,2.01,DYNAMIC_FVG,SSL,False
VAR2,2026-04-23 17:03:00+00:00,BUY,4728.76,4721.49,4729.3,4729.3,2026-04-23 17:04:00,TP,0.55,DYNAMIC_FVG,SSL,False
VAR2,2026-04-23 17:12:00+00:00,BUY,4711.9,4704.97,4728.04,4704.97,2026-04-23 17:19:00,SL,-6.93,DYNAMIC_FVG,SSL,False
VAR2,2026-04-23 18:30:00+00:00,BUY,4717.15,4710.69,4724.5,4710.69,2026-04-23 18:42:00,SL,-6.47,DYNAMIC_FVG,SSL,False
VAR2,2026-04-23 23:16:00+00:00,BUY,4689.51,4685.65,4692.94,4692.94,2026-04-23 23:26:00,TP,3.43,DYNAMIC_FVG,SSL,False
VAR2,2026-04-23 23:33:00+00:00,SELL,4694.65,4700.77,4692.94,4700.77,2026-04-23 23:36:00,SL,-6.12,DYNAMIC_FVG,BSL,False
VAR2,2026-04-23 23:41:00+00:00,SELL,4698.23,4701.84,4692.94,4692.94,2026-04-23 23:58:00,TP,5.29,DYNAMIC_FVG,BSL,False
VAR2,2026-04-23 23:47:00+00:00,SELL,4699.0,4700.6,4692.94,4692.94,2026-04-23 23:58:00,TP,6.06,DYNAMIC_FVG,BSL,False
VAR2,2026-04-24 00:07:00+00:00,SELL,4696.9,4701.29,4692.94,4701.29,2026-04-24 00:25:00,SL,-4.39,DYNAMIC_FVG,BSL,False
VAR2,2026-04-24 00:16:00+00:00,SELL,4698.26,4701.68,4692.94,4701.68,2026-04-24 00:25:00,SL,-3.42,DYNAMIC_FVG,BSL,False
VAR2,2026-04-24 01:05:00+00:00,SELL,4699.9,4709.28,4692.94,4709.28,2026-04-24 01:12:00,SL,-9.38,DYNAMIC_FVG,BSL,False
VAR2,2026-04-24 01:32:00+00:00,SELL,4695.02,4705.33,4692.94,4692.94,2026-04-24 01:35:00,TP,2.09,DYNAMIC_FVG,BSL,False
VAR2,2026-04-24 01:59:00+00:00,SELL,4699.4,4701.78,4692.94,4692.94,2026-04-24 02:10:00,TP,6.46,DYNAMIC_FVG,BSL,False
VAR2,2026-04-24 02:05:00+00:00,SELL,4697.38,4701.57,4692.94,4692.94,2026-04-24 02:10:00,TP,4.44,DYNAMIC_FVG,BSL,False
VAR2,2026-04-24 02:34:00+00:00,BUY,4689.27,4682.77,4692.94,4682.77,2026-04-24 02:40:00,SL,-6.5,DYNAMIC_FVG,SSL,True
VAR2,2026-04-24 04:01:00+00:00,BUY,4670.38,4666.46,4679.35,4666.46,2026-04-24 04:22:00,SL,-3.91,DYNAMIC_FVG,SSL,False
VAR2,2026-04-24 04:17:00+00:00,BUY,4669.23,4667.26,4671.29,4667.26,2026-04-24 04:22:00,SL,-1.97,DYNAMIC_FVG,SSL,False
VAR2,2026-04-24 04:53:00+00:00,BUY,4674.02,4667.29,4679.35,4679.35,2026-04-24 05:30:00,TP,5.33,DYNAMIC_FVG,SSL,False
VAR2,2026-04-24 06:58:00+00:00,BUY,4673.01,4666.06,4678.56,4678.56,2026-04-24 07:06:00,TP,5.55,DYNAMIC_FVG,SSL,False
VAR2,2026-04-24 08:06:00+00:00,SELL,4688.65,4691.15,4681.84,4691.15,2026-04-24 08:16:00,SL,-2.5,DYNAMIC_FVG,BSL,False
VAR2,2026-04-24 08:16:00+00:00,SELL,4689.93,4691.15,4681.84,4691.15,2026-04-24 08:17:00,SL,-1.22,DYNAMIC_FVG,BSL,False
VAR2,2026-04-24 08:33:00+00:00,SELL,4687.09,4693.31,4681.84,4693.31,2026-04-24 09:06:00,SL,-6.23,DYNAMIC_FVG,BSL,False
VAR2,2026-04-24 08:44:00+00:00,SELL,4688.21,4691.38,4681.84,4691.38,2026-04-24 08:46:00,SL,-3.17,DYNAMIC_FVG,BSL,False
VAR2,2026-04-24 09:22:00+00:00,SELL,4691.17,4695.89,4681.84,4681.84,2026-04-24 09:30:00,TP,9.33,DYNAMIC_FVG,BSL,False
VAR2,2026-04-24 09:44:00+00:00,SELL,4686.19,4689.69,4681.84,4681.84,2026-04-24 09:53:00,TP,4.35,DYNAMIC_FVG,BSL,False
VAR2,2026-04-24 10:54:00+00:00,BUY,4677.31,4676.63,4681.84,4681.84,2026-04-24 11:00:00,TP,4.53,DYNAMIC_FVG,SSL,False
VAR2,2026-04-24 11:05:00+00:00,BUY,4687.77,4676.88,4688.26,4688.26,2026-04-24 11:06:00,TP,0.49,DYNAMIC_POOL,SSL,False
VAR2,2026-04-24 11:11:00+00:00,SELL,4698.85,4703.15,4689.28,4703.15,2026-04-24 11:22:00,SL,-4.3,DYNAMIC_FVG,BSL,False
VAR2,2026-04-24 11:17:00+00:00,SELL,4694.95,4701.66,4686.83,4701.66,2026-04-24 11:21:00,SL,-6.71,DYNAMIC_FVG,BSL,False
VAR2,2026-04-24 12:51:00+00:00,SELL,4694.57,4700.31,4686.83,4700.31,2026-04-24 12:58:00,SL,-5.74,DYNAMIC_FVG,BSL,False
VAR2,2026-04-24 13:23:00+00:00,SELL,4697.81,4705.59,4686.83,4705.59,2026-04-24 13:40:00,SL,-7.78,DYNAMIC_FVG,BSL,False
VAR2,2026-04-24 13:26:00+00:00,SELL,4696.76,4698.61,4686.83,4698.61,2026-04-24 13:30:00,SL,-1.85,DYNAMIC_FVG,BSL,False
VAR2,2026-04-24 13:36:00+00:00,SELL,4694.4,4700.79,4686.83,4700.79,2026-04-24 13:39:00,SL,-6.39,DYNAMIC_FVG,BSL,False
VAR2,2026-04-24 13:46:00+00:00,SELL,4709.55,4718.48,4701.36,4718.48,2026-04-24 14:05:00,SL,-8.93,DYNAMIC_FVG,BSL,False
VAR2,2026-04-24 19:36:00+00:00,BUY,4718.16,4715.11,4720.85,4715.11,2026-04-24 19:56:00,SL,-3.05,DYNAMIC_FVG,SSL,False
VAR2,2026-04-24 20:00:00+00:00,BUY,4716.28,4712.78,4720.85,4712.78,2026-04-24 20:02:00,SL,-3.51,DYNAMIC_FVG,SSL,False
VAR2,2026-04-26 23:01:00+00:00,BUY,4681.05,4676.68,4697.79,4676.68,2026-04-26 23:30:00,SL,-4.36,DYNAMIC_FVG,SSL,False
VAR2,2026-04-26 23:48:00+00:00,BUY,4681.49,4676.18,4697.79,4676.18,2026-04-27 00:02:00,SL,-5.31,DYNAMIC_FVG,SSL,False
VAR2,2026-04-26 23:53:00+00:00,BUY,4681.78,4678.23,4697.79,4678.23,2026-04-27 00:00:00,SL,-3.55,DYNAMIC_FVG,SSL,False
VAR2,2026-04-27 00:26:00+00:00,BUY,4679.32,4677.03,4697.79,4677.03,2026-04-27 00:37:00,SL,-2.29,DYNAMIC_FVG,SSL,False
VAR2,2026-04-27 00:43:00+00:00,BUY,4680.69,4677.32,4697.79,4697.79,2026-04-27 00:59:00,TP,17.1,DYNAMIC_FVG,SSL,False
VAR2,2026-04-27 01:03:00+00:00,BUY,4706.66,4693.56,4711.78,4693.56,2026-04-27 01:14:00,SL,-13.1,DYNAMIC_FVG,SSL,False
VAR2,2026-04-27 02:30:00+00:00,BUY,4705.72,4703.98,4706.01,4706.01,2026-04-27 02:31:00,TP,0.29,DYNAMIC_FVG,SSL,False
VAR2,2026-04-27 03:51:00+00:00,SELL,4724.66,4729.84,4720.62,4729.84,2026-04-27 04:34:00,SL,-5.18,DYNAMIC_FVG,BSL,False
VAR2,2026-04-27 03:56:00+00:00,SELL,4725.78,4727.55,4720.62,4727.55,2026-04-27 04:05:00,SL,-1.77,DYNAMIC_FVG,BSL,False
VAR2,2026-04-27 04:42:00+00:00,SELL,4727.91,4730.97,4720.62,4720.62,2026-04-27 05:06:00,TP,7.3,DYNAMIC_FVG,BSL,False
VAR2,2026-04-27 04:46:00+00:00,SELL,4725.85,4727.52,4720.62,4720.62,2026-04-27 05:06:00,TP,5.23,DYNAMIC_FVG,BSL,False
VAR2,2026-04-27 04:59:00+00:00,SELL,4725.0,4727.5,4720.62,4720.62,2026-04-27 05:06:00,TP,4.38,DYNAMIC_FVG,BSL,False
VAR2,2026-04-27 08:32:00+00:00,BUY,4709.34,4706.1,4714.97,4706.1,2026-04-27 08:40:00,SL,-3.24,DYNAMIC_FVG,SSL,False
VAR2,2026-04-27 08:47:00+00:00,BUY,4714.02,4704.6,4714.97,4704.6,2026-04-27 09:09:00,SL,-9.42,DYNAMIC_FVG,SSL,False
VAR2,2026-04-27 10:44:00+00:00,BUY,4709.27,4707.59,4710.39,4710.39,2026-04-27 10:45:00,TP,1.12,DYNAMIC_FVG,SSL,False
VAR2,2026-04-27 10:59:00+00:00,BUY,4708.76,4706.22,4710.39,4706.22,2026-04-27 11:01:00,SL,-2.54,DYNAMIC_FVG,SSL,False
VAR2,2026-04-27 12:19:00+00:00,BUY,4710.98,4703.32,4711.07,4711.07,2026-04-27 12:20:00,TP,0.09,DYNAMIC_POOL,SSL,False
VAR2,2026-04-27 12:22:00+00:00,SELL,4710.36,4713.65,4708.98,4708.98,2026-04-27 12:23:00,TP,1.39,DYNAMIC_POOL,BSL,False
VAR2,2026-04-27 12:47:00+00:00,BUY,4700.85,4696.77,4706.56,4696.77,2026-04-27 13:01:00,SL,-4.08,DYNAMIC_FVG,SSL,False
VAR2,2026-04-27 12:57:00+00:00,BUY,4699.36,4696.12,4706.56,4696.12,2026-04-27 13:01:00,SL,-3.24,DYNAMIC_FVG,SSL,False
VAR2,2026-04-27 13:18:00+00:00,BUY,4701.49,4694.76,4706.56,4694.76,2026-04-27 13:33:00,SL,-6.73,DYNAMIC_FVG,SSL,False
VAR2,2026-04-27 13:23:00+00:00,BUY,4699.66,4698.03,4706.56,4698.03,2026-04-27 13:27:00,SL,-1.63,DYNAMIC_FVG,SSL,False
VAR2,2026-04-27 13:26:00+00:00,BUY,4698.68,4696.71,4706.56,4696.71,2026-04-27 13:30:00,SL,-1.97,DYNAMIC_FVG,SSL,False
VAR2,2026-04-27 23:24:00+00:00,SELL,4690.93,4692.52,4688.85,4692.52,2026-04-27 23:35:00,SL,-1.59,DYNAMIC_FVG,BSL,False
VAR2,2026-04-27 23:28:00+00:00,SELL,4690.67,4692.8,4688.85,4692.8,2026-04-27 23:36:00,SL,-2.13,DYNAMIC_FVG,BSL,False
VAR2,2026-04-28 00:56:00+00:00,SELL,4693.28,4694.66,4690.36,4690.36,2026-04-28 01:00:00,TP,2.93,DYNAMIC_FVG,BSL,False
VAR2,2026-04-28 01:46:00+00:00,SELL,4686.36,4692.75,4684.43,4684.43,2026-04-28 01:50:00,TP,1.93,DYNAMIC_FVG,BSL,False
