strategy,side,entry_time,entry_px,sl,tp,exit_time,exit_px,outcome,pts0,risk,r,hour,be_armed,reason,q_outcome,q_pts0,arm,module,q_pts,m_pts,live_idx,live_status,live_signal_id,live_active,after_kill,g_adverse,g_outcome,g_pts,g_raw
s100_m3_combo,BUY,2026-08-27 01:08:00+00:00,4615.4,4610.19,4628.44,2026-08-27 01:38:00+00:00,4628.44,TP,13.04,5.21,2.5029,1,False,S100_RSI3_MOMO_LONG,TP,13.039999999999964,s100,s100_m3_combo,12.589999999999964,12.29,364,PLACED,43d8c3a5-4425-4544-8219-261f088c99d7,True,False,0.5799999999999272,REJ,,
s100_m3_combo,BUY,2026-08-27 01:42:00+00:00,4627.65,4621.44,4643.17,2026-08-27 02:01:00+00:00,4643.17,TP,15.52,6.21,2.4992,1,False,S100_FVG_LONG,TIME,1.860000000000582,s100,s100_m3_combo,1.410000000000582,14.77,365,PLACED,96ea4bbb-412a-4742-a134-9b01cd6b18e1,True,False,-1.8999999999996362,TIME,3.7600000000002183,3.7600000000002183
s100_m3_combo,BUY,2026-08-27 02:18:00+00:00,4637.74,4632.78,4650.13,2026-08-27 02:30:00+00:00,4632.78,SL,-4.96,4.96,-1.0,2,False,S100_FVG_LONG,SL,-4.960000000000036,s100,s100_m3_combo,-5.410000000000037,-5.71,366,open_position_cap,a5defd6f-a7d6-4523-9b0f-72d6e606d4c8,True,False,1.230000000000473,REJ,,
s100_m3_combo,BUY,2026-08-27 03:18:00+00:00,4633.64,4630.8,4640.75,2026-08-27 03:40:00+00:00,4630.8,SL,-2.84,2.84,-1.0,3,False,S100_FVG_LONG,SL,-2.8400000000001455,s100,s100_m3_combo,-3.2900000000001457,-3.59,368,PLACED,f65c8e87-d76b-43be-a218-0120ec8de039,True,False,0.019999999999527063,SL,-3.1199999999996724,-2.8599999999996726
s100_m3_combo,SELL,2026-08-27 05:58:00+00:00,4605.44,4609.69,4594.84,2026-08-27 06:21:00+00:00,4609.69,SL,-4.25,4.25,-1.0,5,False,S100_OB_SHORT,SL,-4.25,s100,s100_m3_combo,-4.7,-5.0,370,PLACED,80dbe7ef-32d8-4067-b7f8-c91d6a2a853c,True,False,-0.6100000000005821,SL,-3.8999999999994177,-3.639999999999418
s100_m3_combo,SELL,2026-08-27 07:56:00+00:00,4602.34,4604.71,4596.41,2026-08-27 08:02:00+00:00,4604.71,SL,-2.37,2.37,-1.0,7,False,S100_OB_SHORT,SL,-2.369999999999891,s100,s100_m3_combo,-2.819999999999891,-3.12,371,entry_drift,4537b187-15cd-458f-b896-feabfda23412,True,False,1.0799999999999272,REJ,,
s100_m3_combo,SELL,2026-08-27 08:24:00+00:00,4603.41,4606.69,4595.22,2026-08-27 08:44:00+00:00,4595.22,TP,8.19,3.28,2.497,8,False,S100_OB_SHORT,TP,8.1899999999996,s100,s100_m3_combo,7.7399999999996,7.44,372,metaapi_rejection,d4cca68b-3f28-4bbe-8583-add3cefcd427,True,False,0.31999999999970896,TP,7.869999999999891,7.869999999999891
s100_m3_combo,SELL,2026-08-27 13:16:00+00:00,4587.15,4590.21,4579.52,2026-08-27 13:26:00+00:00,4590.21,SL,-3.06,3.06,-1.0,13,False,S100_OB_SHORT,SL,-3.0600000000004,s100,s100_m3_combo,-3.5100000000004004,-3.81,373,entry_drift,d3a7e33e-79d7-4d74-8122-97bb1291b361,True,False,1.1599999999998545,REJ,,
s100_m3_combo,SELL,2026-08-27 15:27:00+00:00,4592.2,4594.63,4586.14,2026-08-27 15:28:00+00:00,4594.63,SL,-2.43,2.43,-1.0,15,False,S100_FVG_SHORT,SL,-2.430000000000291,s100,s100_m3_combo,-2.880000000000291,-3.18,374,PLACED,dc69f287-03ad-4ac3-a53d-7249cb59a27a,True,False,0.25,SL,-2.940000000000291,-2.680000000000291
s100_m3_combo,BUY,2026-08-27 15:53:00+00:00,4607.91,4603.36,4619.3,2026-08-27 16:18:00+00:00,4603.36,SL,-4.55,4.55,-1.0,15,False,S100_RSI3_MOMO_LONG,SL,-4.550000000000182,s100,s100_m3_combo,-5.000000000000182,-5.3,375,entry_drift,ced66c6e-9c1c-453b-871f-83db1d22ce86,True,False,1.1199999999998909,REJ,,
s100_m3_combo,SELL,2026-08-28 01:48:00+00:00,4579.36,4583.27,4569.58,2026-08-28 01:51:00+00:00,4583.27,SL,-3.91,3.91,-1.0,1,False,S100_OB_SHORT,SL,-3.910000000000764,s100,s100_m3_combo,-4.360000000000764,-4.66,376,PLACED,ba95b64b-5f75-404c-a906-756649ea0be2,True,False,-0.8800000000001091,SL,-3.2900000000006546,-3.030000000000655
s100_m3_combo,SELL,2026-08-28 01:55:00+00:00,4578.23,4584.03,4563.74,2026-08-28 02:24:00+00:00,4584.03,SL,-5.8,5.8,-1.0,1,False,S100_OB_SHORT,SL,-5.800000000000182,s100,s100_m3_combo,-6.250000000000182,-6.55,377,PLACED,5f9e5d0c-f2e0-46e3-96f1-ef532f6dfba7,True,False,1.1499999999996362,REJ,,
s100_m3_combo,SELL,2026-08-28 03:15:00+00:00,4585.44,4587.83,4579.49,2026-08-28 03:17:00+00:00,4587.83,SL,-2.39,2.39,-1.0,3,False,S100_OB_SHORT,SL,-2.3900000000003274,s100,s100_m3_combo,-2.8400000000003276,-3.14,378,PLACED,a20868e5-b37b-461a-af14-6a994ddf449a,True,False,-0.5500000000001819,SL,-2.1000000000001453,-1.8400000000001455
s100_m3_combo,SELL,2026-08-28 03:41:00+00:00,4581.81,4584.82,4574.27,2026-08-28 04:25:00+00:00,4584.82,SL,-3.01,3.01,-1.0,3,False,S100_RSI3_MOMO_SHORT,SL,-3.009999999999309,s100,s100_m3_combo,-3.459999999999309,-3.76,379,PLACED,c04fafa2-faea-4e5f-89df-80f6b9abd99d,True,False,0.8000000000001819,REJ,,
s100_m3_combo,SELL,2026-08-28 04:42:00+00:00,4579.69,4581.49,4575.21,2026-08-28 04:48:00+00:00,4581.49,SL,-1.8,1.8,-1.0,4,False,S100_FVG_SHORT,SL,-1.800000000000182,s100,s100_m3_combo,-2.250000000000182,-2.55,381,PLACED,8366e2a2-7438-4c74-991f-f6d44499231d,True,False,0.6699999999991633,REJ,,
s100_m3_combo,SELL,2026-08-28 05:42:00+00:00,4576.31,4578.21,4571.58,2026-08-28 06:08:00+00:00,4578.21,SL,-1.9,1.9,-1.0,5,False,S100_FVG_SHORT,SL,-1.899999999999636,s100,s100_m3_combo,-2.3499999999996364,-2.65,383,soft_daily_brake,31260bc2-8d02-474b-8917-486efa6d00ef,True,False,3.0900000000001455,REJ,,
s100_m3_combo,BUY,2026-08-28 07:00:00+00:00,4608.44,4605.74,4615.18,2026-08-28 07:01:00+00:00,4605.74,SL,-2.7,2.7,-1.0,7,False,S100_FVG_LONG,SL,-2.699999999999818,s100,s100_m3_combo,-3.1499999999998183,-3.45,385,soft_daily_brake,ad2a9f3b-683f-47a1-ac7e-6b0d40db40e5,True,False,-1.319999999999709,SL,-1.6400000000001091,-1.3800000000001091
s100_m3_combo,BUY,2026-08-28 07:24:00+00:00,4607.29,4603.83,4615.93,2026-08-28 08:36:00+00:00,4610.965,TIME,3.675,3.46,1.0621,7,False,S100_FVG_LONG,TIME,2.699999999999818,s100,s100_m3_combo,2.249999999999818,2.925,386,soft_daily_brake,54ea43b8-6185-45e6-87d8-0fae07606ae8,True,False,1.2899999999999636,REJ,,
s100_m3_combo,BUY,2026-08-28 08:56:00+00:00,4603.48,4601.82,4607.62,2026-08-28 08:58:00+00:00,4601.82,SL,-1.66,1.66,-1.0,8,False,S100_OB_LONG,SL,-1.6599999999998545,s100,s100_m3_combo,-2.1099999999998547,-2.41,389,soft_daily_brake,5b373dae-ff9f-44dc-ac1b-90353f416543,True,False,-0.20999999999912689,SL,-1.7100000000007276,-1.4500000000007276
s100_m3_combo,SELL,2026-08-31 01:03:00+00:00,4456.76,4464.63,4437.07,2026-08-31 01:10:00+00:00,4437.07,TP,19.69,7.87,2.5019,1,False,S100_FVG_SHORT,TP,19.69000000000051,s100,s100_m3_combo,19.24000000000051,18.94,390,PLACED,4ef91c61-a597-401a-9dba-00a2e6a088bb,True,False,-2.3099999999994907,TP,22.0,22.0
s100_m3_combo,SELL,2026-08-31 01:14:00+00:00,4443.69,4454.05,4417.8,2026-08-31 01:22:00+00:00,4454.05,SL,-10.36,10.36,-1.0,1,False,S100_FVG_SHORT,SL,-10.360000000000582,s100,s100_m3_combo,-10.81000000000058,-11.11,391,PLACED,18f85144-6139-46e5-92da-96dc89080093,True,False,-1.0900000000001455,SL,-9.530000000000436,-9.270000000000437
s100_m3_combo,SELL,2026-08-31 01:55:00+00:00,4445.02,4451.19,4429.59,2026-08-31 02:02:00+00:00,4429.59,TP,15.43,6.17,2.5008,1,False,S100_FVG_SHORT,TP,15.430000000000293,s100,s100_m3_combo,14.980000000000292,14.68,392,PLACED,dd9784d6-2936-4205-b030-f615573fa8bc,True,False,0.11000000000058208,TP,15.319999999999709,15.319999999999709
s100_m3_combo,SELL,2026-08-31 02:08:00+00:00,4430.6,4441.2,4404.09,2026-08-31 02:40:00+00:00,4404.09,TP,26.51,10.6,2.5009,2,False,S100_FVG_SHORT,TP,26.51000000000022,s100,s100_m3_combo,26.06000000000022,25.76,393,PLACED,a5466b22-701d-46e9-aa8f-ee909e0e8a41,True,False,-0.4600000000000364,TP,26.970000000000255,26.970000000000255
s100_m3_combo,SELL,2026-08-31 02:43:00+00:00,4407.09,4412.07,4394.64,2026-08-31 02:51:00+00:00,4412.07,SL,-4.98,4.98,-1.0,2,False,S100_OB_SHORT,SL,-4.979999999999563,s100,s100_m3_combo,-5.429999999999564,-5.73,396,entry_drift,c3b0e71b-5bc6-4fa1-ae3c-65dcd370be16,True,False,1.9600000000000364,REJ,,
s100_m3_combo,SELL,2026-08-31 03:37:00+00:00,4425.18,4427.23,4420.03,2026-08-31 03:39:00+00:00,4420.03,TP,5.15,2.05,2.5122,3,False,S100_FVG_SHORT,TP,5.150000000000546,s100,s100_m3_combo,4.7000000000005455,4.4,397,entry_drift,8b02346d-ffb5-4309-8ab8-7599ab89ae57,True,False,1.6700000000000728,REJ,,
s100_m3_combo,SELL,2026-08-31 04:00:00+00:00,4422.93,4424.71,4418.46,2026-08-31 04:05:00+00:00,4418.46,TP,4.47,1.78,2.5112,4,False,S100_FVG_SHORT,TP,4.470000000000255,s100,s100_m3_combo,4.0200000000002545,3.72,398,entry_drift,9e6bee34-3bca-4f0b-b9d5-8498e6085834,True,False,2.9400000000005093,REJ,,
s100_m3_combo,SELL,2026-08-31 04:35:00+00:00,4417.65,4420.1,4411.51,2026-08-31 04:37:00+00:00,4420.1,SL,-2.45,2.45,-1.0,4,False,S100_OB_SHORT,SL,-2.4500000000007276,s100,s100_m3_combo,-2.900000000000728,-3.2,399,PLACED,2a821841-ff84-4e4e-82c5-9f31d97f3e21,True,False,-0.3500000000003638,SL,-2.3600000000003636,-2.100000000000364
s100_m3_combo,SELL,2026-08-31 06:18:00+00:00,4435.53,4439.02,4426.8,2026-08-31 06:21:00+00:00,4439.02,SL,-3.49,3.49,-1.0,6,False,S100_FVG_SHORT,SL,-3.490000000000691,s100,s100_m3_combo,-3.9400000000006914,-4.24,400,PLACED,24bb80fa-09ae-4bdc-a372-0e5b72e7a994,True,False,-0.3100000000004002,SL,-3.440000000000291,-3.180000000000291
s100_m3_combo,SELL,2026-08-31 06:33:00+00:00,4433.35,4438.67,4420.07,2026-08-31 06:39:00+00:00,4438.67,SL,-5.32,5.32,-1.0,6,False,S100_OB_SHORT,SL,-5.319999999999709,s100,s100_m3_combo,-5.769999999999709,-6.07,401,open_position_cap,55f5f695-c723-4a56-820e-0eba348cf9d1,True,False,-2.5499999999992724,SL,-3.0300000000004363,-2.7700000000004366
s100_m3_combo,SELL,2026-08-31 07:18:00+00:00,4437.82,4439.68,4433.17,2026-08-31 07:19:00+00:00,4439.68,SL,-1.86,1.86,-1.0,7,False,S100_OB_SHORT,SL,-1.860000000000582,s100,s100_m3_combo,-2.3100000000005823,-2.6100000000000003,402,metaapi_rejection,f0dffd08-b7f1-40b3-b19e-c4546ea60b9c,True,False,-1.6400000000003274,SL,-0.48000000000025467,-0.22000000000025466
s100_m3_combo,BUY,2026-08-31 07:30:00+00:00,4443.62,4440.55,4451.31,2026-08-31 08:12:00+00:00,4440.55,SL,-3.07,3.07,-1.0,7,False,S100_FVG_LONG,SL,-3.069999999999709,s100,s100_m3_combo,-3.519999999999709,-3.82,403,PLACED,138349e7-9859-4660-a087-fa2031f3fb33,True,False,1.0399999999999636,REJ,,
s100_m3_combo,BUY,2026-08-31 13:16:00+00:00,4442.93,4438.8,4453.24,2026-08-31 13:32:00+00:00,4438.8,SL,-4.13,4.13,-1.0,13,False,S100_FVG_LONG,SL,-4.130000000000109,s100,s100_m3_combo,-4.580000000000109,-4.88,406,PLACED,15aca6c3-e6a6-4974-bd3b-99a3bdc373b7,True,False,0.42999999999938154,SL,-4.8199999999994905,-4.559999999999491
s100_m3_combo,SELL,2026-08-31 14:54:00+00:00,4432.92,4436.16,4424.82,2026-08-31 14:56:00+00:00,4436.16,SL,-3.24,3.24,-1.0,14,False,S100_OB_SHORT,SL,-3.2399999999997817,s100,s100_m3_combo,-3.689999999999782,-3.99,407,PLACED,b67bfca9-668b-4626-bfa2-3ba928474c3d,True,False,0.6199999999998909,REJ,,
s100_m3_combo,SELL,2026-09-01 02:48:00+00:00,4434.72,4437.16,4428.6,2026-09-01 02:53:00+00:00,4437.16,SL,-2.44,2.44,-1.0,2,False,S100_OB_SHORT,SL,-2.4399999999996,s100,s100_m3_combo,-2.8899999999996,-3.19,409,PLACED,a078ac48-1b41-480f-8c90-50d25f2deeb6,True,False,-0.7100000000000364,SL,-1.9899999999995635,-1.7299999999995634
s100_m3_combo,SELL,2026-09-01 03:27:00+00:00,4435.02,4438.32,4426.78,2026-09-01 03:41:00+00:00,4438.32,SL,-3.3,3.3,-1.0,3,False,S100_FVG_SHORT,SL,-3.2999999999992724,s100,s100_m3_combo,-3.7499999999992726,-4.05,410,PLACED,045e1be9-aebc-4717-a81b-d566a0e2279b,True,False,-0.9299999999993815,SL,-2.6299999999998906,-2.369999999999891
s100_m3_combo,SELL,2026-09-01 04:17:00+00:00,4433.21,4436.21,4425.71,2026-09-01 04:46:00+00:00,4425.71,TP,7.5,3.0,2.5,4,False,S100_FVG_SHORT,TIME,6.824999999999818,s100,s100_m3_combo,6.374999999999818,6.75,411,PLACED,5e106d80-4b71-43a8-8f84-802c10785f98,True,False,1.6199999999998909,REJ,,
s100_m3_combo,SELL,2026-09-01 05:23:00+00:00,4426.49,4429.3,4419.46,2026-09-01 05:30:00+00:00,4429.3,SL,-2.81,2.81,-1.0,5,False,S100_RSI3_MOMO_SHORT,SL,-2.8100000000004,s100,s100_m3_combo,-3.2600000000004004,-3.56,414,metaapi_rejection,062c1227-9a6a-4511-b144-079fac4f2e38,True,False,0.0500000000001819,SL,-3.120000000000582,-2.860000000000582
s100_m3_combo,SELL,2026-09-01 06:06:00+00:00,4438.15,4440.9,4431.29,2026-09-01 06:22:00+00:00,4431.29,TP,6.86,2.75,2.4945,6,False,S100_FVG_SHORT,TP,6.859999999999673,s100,s100_m3_combo,6.409999999999672,6.11,415,entry_drift,bb7f448d-2191-4939-a190-6e7796021396,True,False,1.6700000000000728,REJ,,
s100_m3_combo,SELL,2026-09-01 06:55:00+00:00,4430.9,4433.6,4424.15,2026-09-01 07:02:00+00:00,4433.6,SL,-2.7,2.7,-1.0,6,False,S100_FVG_SHORT,SL,-2.7000000000007276,s100,s100_m3_combo,-3.150000000000728,-3.45,418,open_position_cap,a918f3ec-8a92-4695-9e38-671d96077288,True,False,0.10999999999967258,SL,-3.0700000000004,-2.8100000000004
s100_m3_combo,SELL,2026-09-01 07:21:00+00:00,4431.23,4433.9,4424.58,2026-09-01 07:30:00+00:00,4424.58,TP,6.65,2.67,2.4906,7,False,S100_OB_SHORT,TP,6.649999999999636,s100,s100_m3_combo,6.199999999999636,5.9,419,open_position_cap,c9b61d22-0ea9-4631-9ac2-3cb894754777,True,False,-0.8100000000004002,TP,7.460000000000036,7.460000000000036
s100_m3_combo,SELL,2026-09-01 07:38:00+00:00,4420.39,4424.18,4410.92,2026-09-01 08:04:00+00:00,4410.92,TP,9.47,3.79,2.4987,7,False,S100_RSI3_MOMO_SHORT,TP,9.470000000000256,s100,s100_m3_combo,9.020000000000255,8.72,420,PLACED,9543d0be-be56-4a1d-b6cb-661132200731,True,False,-0.75,TP,10.220000000000255,10.220000000000255
s100_m3_combo,SELL,2026-09-01 08:13:00+00:00,4405.93,4411.89,4391.0,2026-09-01 08:23:00+00:00,4391.0,TP,14.93,5.96,2.505,8,False,S100_FVG_SHORT,TP,14.930000000000293,s100,s100_m3_combo,14.480000000000292,14.18,422,PLACED,09bbd8f5-7ded-4f98-9edf-317501fff6d7,True,False,-0.17999999999938154,TP,15.109999999999673,15.109999999999673
s100_m3_combo,SELL,2026-09-01 08:29:00+00:00,4383.19,4390.73,4364.32,2026-09-01 09:41:00+00:00,4368.19,TIME,15.0,7.54,1.9894,8,False,S100_RSI3_MOMO_SHORT,TIME,14.460000000000036,s100,s100_m3_combo,14.010000000000035,14.25,423,entry_drift,500fdbda-7357-45ea-94d8-b5ba14feb7d2,True,False,0.42999999999938154,TIME,14.030000000000655,14.030000000000655
s100_m3_combo,SELL,2026-09-01 13:24:00+00:00,4337.2,4342.0,4325.21,2026-09-01 13:28:00+00:00,4342.0,SL,-4.8,4.8,-1.0,13,False,S100_OB_SHORT,SL,-4.800000000000182,s100,s100_m3_combo,-5.250000000000182,-5.55,425,no_add_to_loser,4220c5a0-9a2e-4e4c-8921-a86c9573ca26,True,False,1.7600000000002183,REJ,,
s100_m3_combo,SELL,2026-09-01 14:51:00+00:00,4367.09,4369.97,4359.87,2026-09-01 14:54:00+00:00,4359.87,TP,7.22,2.88,2.5069,14,False,S100_OB_SHORT,TP,7.220000000000255,s100,s100_m3_combo,6.7700000000002545,6.47,426,entry_drift,8317cfdb-e518-4770-bcd0-d35389c76843,True,False,0.3400000000001455,TP,6.880000000000109,6.880000000000109
s100_m3_combo,SELL,2026-09-02 01:15:00+00:00,4325.08,4331.56,4308.87,2026-09-02 01:34:00+00:00,4308.87,TP,16.21,6.48,2.5015,1,False,S100_OB_SHORT,TP,16.210000000000036,s100,s100_m3_combo,15.760000000000035,15.46,427,PLACED,84b93d73-fe5b-4072-b2f1-c735dc7f258a,True,False,0.13000000000010914,TP,16.079999999999927,16.079999999999927
s100_m3_combo,SELL,2026-09-02 01:39:00+00:00,4309.78,4314.37,4298.3,2026-09-02 01:51:00+00:00,4298.3,TP,11.48,4.59,2.5011,1,False,S100_FVG_SHORT,TP,11.479999999999563,s100,s100_m3_combo,11.029999999999564,10.73,428,entry_drift,e62d9992-7f94-4507-b460-6368dc2c71c4,True,False,2.3299999999999272,REJ,,
s100_m3_combo,SELL,2026-09-02 02:06:00+00:00,4299.98,4305.88,4285.22,2026-09-02 02:21:00+00:00,4305.88,SL,-5.9,5.9,-1.0,2,False,S100_FVG_SHORT,SL,-5.900000000000546,s100,s100_m3_combo,-6.350000000000546,-6.65,430,PLACED,98c4b07d-85b7-4a5c-8a59-5524dbda38fa,True,False,-0.5500000000001819,SL,-5.610000000000364,-5.350000000000364
s100_m3_combo,SELL,2026-09-02 03:01:00+00:00,4303.95,4307.5,4295.1,2026-09-02 03:20:00+00:00,4295.1,TP,8.85,3.55,2.493,3,False,S100_FVG_SHORT,TP,8.849999999999454,s100,s100_m3_combo,8.399999999999455,8.1,431,PLACED,83db697a-9af8-4ef2-99ff-1f9f2e062c7a,True,False,1.6499999999996362,REJ,,
s100_m3_combo,SELL,2026-09-02 03:25:00+00:00,4295.58,4298.24,4288.93,2026-09-02 03:26:00+00:00,4298.24,SL,-2.66,2.66,-1.0,3,False,S100_FVG_SHORT,SL,-2.6599999999998545,s100,s100_m3_combo,-3.1099999999998547,-3.41,432,metaapi_rejection,11eec254-7020-49f2-9e2b-114c9317a269,True,False,-1.680000000000291,SL,-1.2399999999995635,-0.9799999999995634
s100_m3_combo,SELL,2026-09-02 03:39:00+00:00,4291.18,4294.82,4282.06,2026-09-02 03:46:00+00:00,4294.82,SL,-3.64,3.64,-1.0,3,False,S100_FVG_SHORT,SL,-3.639999999999418,s100,s100_m3_combo,-4.089999999999418,-4.390000000000001,433,PLACED,82e07bae-3e00-4e34-b318-15dad97012b2,True,False,-0.019999999999527063,SL,-3.8799999999998906,-3.619999999999891
s100_m3_combo,BUY,2026-09-02 06:17:00+00:00,4321.98,4316.99,4334.46,2026-09-02 06:37:00+00:00,4316.99,SL,-4.99,4.99,-1.0,6,False,S100_OB_LONG,SL,-4.989999999999782,s100,s100_m3_combo,-5.439999999999782,-5.74,434,entry_drift,756b676f-f8d3-488f-8da5-f8d7a7df0107,True,False,1.1200000000008004,REJ,,
s100_m3_combo,BUY,2026-09-02 06:46:00+00:00,4323.75,4320.19,4332.66,2026-09-02 06:47:00+00:00,4320.19,SL,-3.56,3.56,-1.0,6,False,S100_FVG_LONG,SL,-3.5600000000004,s100,s100_m3_combo,-4.0100000000004,-4.3100000000000005,435,PLACED,dd1b0777-305e-4bcc-a070-8ba46f551344,True,False,-2.399999999999636,SL,-1.420000000000764,-1.160000000000764
s100_m3_combo,BUY,2026-09-02 07:15:00+00:00,4325.66,4321.76,4335.42,2026-09-02 07:50:00+00:00,4321.76,SL,-3.9,3.9,-1.0,7,False,S100_FVG_LONG,SL,-3.899999999999636,s100,s100_m3_combo,-4.349999999999636,-4.65,436,entry_drift,5d5c6452-608f-4c80-9e59-9ce47241b9d2,True,False,1.4400000000005093,REJ,,
s100_m3_combo,BUY,2026-09-02 08:21:00+00:00,4324.62,4320.42,4335.13,2026-09-02 08:35:00+00:00,4320.42,SL,-4.2,4.2,-1.0,8,False,S100_OB_LONG,SL,-4.199999999999818,s100,s100_m3_combo,-4.649999999999818,-4.95,438,entry_drift,ae24e07c-8a13-4dcf-8985-9695e7e37203,True,False,1.4400000000005093,REJ,,
s100_m3_combo,BUY,2026-09-02 08:42:00+00:00,4324.66,4321.96,4331.41,2026-09-02 08:44:00+00:00,4321.96,SL,-2.7,2.7,-1.0,8,False,S100_FVG_LONG,SL,-2.699999999999818,s100,s100_m3_combo,-3.1499999999998183,-3.45,439,PLACED,76f54090-33e7-4689-b9c2-e9e9c4d8e964,True,False,-0.75,SL,-2.209999999999818,-1.949999999999818
s100_m3_combo,BUY,2026-09-02 14:18:00+00:00,4385.1,4382.66,4391.21,2026-09-02 14:19:00+00:00,4391.21,TP,6.11,2.44,2.5041,14,False,S100_OB_LONG,TP,6.109999999999673,s100,s100_m3_combo,5.659999999999672,5.36,440,entry_drift,08536e6b-5252-43cc-b464-434211a6c441,True,False,4.779999999999745,REJ,,
s100_m3_combo,BUY,2026-09-03 01:15:00+00:00,4400.52,4395.56,4412.92,2026-09-03 01:24:00+00:00,4395.56,SL,-4.96,4.96,-1.0,1,False,S100_FVG_LONG,SL,-4.960000000000036,s100,s100_m3_combo,-5.410000000000037,-5.71,442,entry_drift,f730b83b-06fa-4aa4-9090-8e5a06603fd3,True,False,1.8799999999991996,REJ,,
s100_m3_combo,BUY,2026-09-03 01:41:00+00:00,4404.44,4400.93,4413.21,2026-09-03 01:43:00+00:00,4400.93,SL,-3.51,3.51,-1.0,1,False,S100_FVG_LONG,SL,-3.509999999999309,s100,s100_m3_combo,-3.959999999999309,-4.26,443,PLACED,7f7333d1-13b5-40fb-abc3-7ba19ed7768a,True,False,0.33000000000083674,SL,-4.100000000000145,-3.8400000000001455
s100_m3_combo,BUY,2026-09-03 01:59:00+00:00,4410.57,4405.44,4423.41,2026-09-03 03:04:00+00:00,4423.41,TP,12.84,5.13,2.5029,1,False,S100_RSI3_MOMO_LONG,TP,12.840000000000146,s100,s100_m3_combo,12.390000000000146,12.09,444,PLACED,0712bcda-c995-42a3-8693-274d877abebd,True,False,0.030000000000654836,TP,12.80999999999949,12.80999999999949
s100_m3_combo,BUY,2026-09-03 03:09:00+00:00,4424.26,4421.22,4431.86,2026-09-03 03:30:00+00:00,4431.86,TP,7.6,3.04,2.5,3,False,S100_FVG_LONG,TP,7.599999999999454,s100,s100_m3_combo,7.149999999999454,6.85,447,entry_drift,43e3333f-c742-447f-a447-c4586c5c5a03,True,False,1.1700000000000728,REJ,,
s100_m3_combo,BUY,2026-09-03 03:36:00+00:00,4429.48,4427.18,4435.21,2026-09-03 03:44:00+00:00,4427.18,SL,-2.3,2.3,-1.0,3,False,S100_FVG_LONG,SL,-2.2999999999992724,s100,s100_m3_combo,-2.7499999999992726,-3.05,449,PLACED,1134ed3f-c060-4a60-9a85-64ba120132d6,True,False,1.1500000000005457,REJ,,
s100_m3_combo,BUY,2026-09-03 04:05:00+00:00,4426.65,4424.98,4430.84,2026-09-03 04:08:00+00:00,4430.84,TP,4.19,1.67,2.509,4,False,S100_OB_LONG,TP,4.190000000000509,s100,s100_m3_combo,3.740000000000509,3.4400000000000004,450,entry_drift,4925f97d-f2ab-4c8a-8d5f-e00102312de0,True,False,0.25,TP,3.9400000000005093,3.9400000000005093
s100_m3_combo,BUY,2026-09-03 04:13:00+00:00,4432.24,4428.17,4442.42,2026-09-03 05:15:00+00:00,4428.17,SL,-4.07,4.07,-1.0,4,False,S100_FVG_LONG,SL,-4.069999999999709,s100,s100_m3_combo,-4.519999999999709,-4.82,451,PLACED,5729cc2c-2f09-409b-b4b0-6ddafc1f01c8,True,False,-0.5199999999995271,SL,-3.8100000000001817,-3.550000000000182
s100_m3_combo,BUY,2026-09-03 05:36:00+00:00,4426.81,4422.84,4436.73,2026-09-03 05:50:00+00:00,4436.73,TP,9.92,3.97,2.4987,5,False,S100_OB_LONG,TP,9.919999999999163,s100,s100_m3_combo,9.469999999999164,9.17,454,PLACED,4a6236ad-b032-42c0-bea6-1287cc0ea8e8,True,False,0.7699999999995271,REJ,,
s100_m3_combo,BUY,2026-09-03 06:11:00+00:00,4428.56,4426.08,4434.79,2026-09-03 06:12:00+00:00,4426.08,SL,-2.48,2.48,-1.0,6,False,S100_OB_LONG,SL,-2.480000000000473,s100,s100_m3_combo,-2.930000000000473,-3.23,455,metaapi_rejection,14da909c-4073-44e7-b807-07c3bc62c077,True,False,-2.2600000000002183,SL,-0.48000000000025467,-0.22000000000025466
s100_m3_combo,BUY,2026-09-03 06:47:00+00:00,4427.36,4423.24,4437.66,2026-09-03 06:53:00+00:00,4423.24,SL,-4.12,4.12,-1.0,6,False,S100_RSI3_MOMO_LONG,SL,-4.119999999999891,s100,s100_m3_combo,-4.569999999999891,-4.87,456,PLACED,425fd2e5-6cd6-46f1-acd6-8ec77535c08d,True,False,0.36999999999989086,SL,-4.7499999999997815,-4.489999999999782
s100_m3_combo,BUY,2026-09-03 07:08:00+00:00,4425.31,4422.79,4431.6,2026-09-03 07:13:00+00:00,4422.79,SL,-2.52,2.52,-1.0,7,False,S100_FVG_LONG,SL,-2.520000000000437,s100,s100_m3_combo,-2.9700000000004367,-3.27,457,PLACED,fe35f809-7dd7-4531-9665-13c718dce99e,True,False,-0.7400000000006912,SL,-2.039999999999745,-1.7799999999997453
s100_m3_combo,BUY,2026-09-03 07:35:00+00:00,4424.86,4421.36,4433.63,2026-09-03 08:03:00+00:00,4433.63,TP,8.77,3.5,2.5057,7,False,S100_OB_LONG,TP,8.770000000000437,s100,s100_m3_combo,8.320000000000437,8.02,458,entry_drift,0b9e39a9-02d8-4a59-9fa1-b2a0db1b1935,True,False,1.8100000000004002,REJ,,
