strategy,position_id,created_at,symbol,quantity,total_buy_quantity,avg_buy_price,avg_sell_price,realized_profit_loss,user_broker_id,exit_at,exit_kind,entry_lots,entry_side
S100 M3 Combo Scalper,df6ba05e-7a6d-415e-a5f2-33db102ebe98,2026-08-21 04:27:04.878334+00:00,XAU_USD,0.0,0.1,4545.5,0.0,-0.34,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-21 04:38:31.382709+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,89665629-076f-4d33-a829-16fa2c4e8d5a,2026-08-21 06:02:08.626082+00:00,XAU_USD,0.0,0.1,4552.23,0.0,-0.41,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-21 06:03:01.337759+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,5edd11d8-bdbc-4a18-9123-088a4174849e,2026-08-21 06:22:04.819256+00:00,XAU_USD,0.0,0.08,4553.07,0.0,0.92,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-21 06:35:41.233896+00:00,TARGET,0.08,BUY
S100 M3 Combo Scalper,ff27a271-3a0a-4d4b-b12e-98cc716e6b41,2026-08-21 06:41:03.859199+00:00,XAU_USD,0.0,0.07,4561.22,0.0,-0.19,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-21 07:53:06.723899+00:00,TIME_EXIT,0.07,BUY
S100 M3 Combo Scalper,577c93ea-7a62-484b-8ad9-f5ba2787d939,2026-08-21 08:31:05.927752+00:00,XAU_USD,0.0,0.1,4578.2,0.0,-0.12,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-21 08:39:37.368880+00:00,STOPLOSS,0.1,BUY
S99 MSS FVG Reversal,189e32f9-a9a0-4dc8-a896-80af1bd12a6d,2026-08-21 09:20:07.906996+00:00,XAU_USD,0.0,0.03,4592.48,0.0,-0.23,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-21 09:27:52.002423+00:00,STOPLOSS,0.03,BUY
S99 MSS FVG Reversal,33cac9c3-0118-43d8-ac93-b21cbd7ccf31,2026-08-21 12:46:03.811390+00:00,XAU_USD,0.0,0.0,0.0,4576.79,-0.15,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-21 12:48:07.141282+00:00,STOPLOSS,0.1,SELL
S100 M3 Combo Scalper,c9f8a0ef-6c11-4604-8a2c-0491e677d57c,2026-08-21 14:35:06.468066+00:00,XAU_USD,0.0,0.08,4590.98,0.0,-0.48,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-21 14:38:01.722464+00:00,STOPLOSS,0.08,BUY
S100 M3 Combo Scalper,871b8120-03e6-4e19-acc5-7869c24c585d,2026-08-21 14:56:09.540491+00:00,XAU_USD,0.0,0.06,4586.03,0.0,0.9,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-21 15:23:39.106532+00:00,TARGET,0.06,BUY
S100 M3 Combo Scalper,a5aa6189-ccef-4295-88e7-ac8c11728077,2026-08-21 15:42:04.482574+00:00,XAU_USD,0.0,0.08,4608.65,0.0,0.92,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-21 16:21:09.314845+00:00,TARGET,0.08,BUY
S100 M3 Combo Scalper,af9470f0-937a-4b63-9ad4-e73f36d07139,2026-08-24 01:06:15.466759+00:00,XAU_USD,0.0,0.04,4625.66,0.0,-0.36,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-24 01:20:44.002349+00:00,STOPLOSS,0.04,BUY
S100 M3 Combo Scalper,ad584d4f-876a-49f0-b1ab-4c7a6a070949,2026-08-24 02:31:05.618906+00:00,XAU_USD,0.0,0.1,4652.31,0.0,-0.17,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-24 02:33:32.038494+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,1a2dd3df-5b3a-4305-99a1-c0aa15a1a9c7,2026-08-24 03:03:04.018126+00:00,XAU_USD,0.0,0.08,4638.84,0.0,-0.24,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-24 03:06:44.405611+00:00,STOPLOSS,0.08,BUY
S100 M3 Combo Scalper,dc202455-e106-4054-b7eb-7f58e3cf8f35,2026-08-24 03:21:04.744200+00:00,XAU_USD,0.0,0.1,4635.75,0.0,1.0,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-24 03:26:05.516695+00:00,TARGET,0.1,BUY
S100 M3 Combo Scalper,764a635b-937c-42e0-8ca1-a85bd1b35db0,2026-08-24 03:57:03.801951+00:00,XAU_USD,0.0,0.06,4641.32,0.0,-0.39,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-24 04:06:37.704570+00:00,STOPLOSS,0.06,BUY
S100 M3 Combo Scalper,ee383551-3f1b-47e2-bbc4-b39049803900,2026-08-24 05:09:04.773568+00:00,XAU_USD,0.0,0.1,4641.08,0.0,-0.27,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-24 05:22:31.506720+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,9fc9691d-e194-4619-aab0-073b16105b9a,2026-08-24 06:22:03.506335+00:00,XAU_USD,0.0,0.1,4653.33,0.0,-0.17,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-24 06:22:23.874576+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,157e0aff-ed13-43b2-b635-b99b66622bbc,2026-08-24 07:02:06.132580+00:00,XAU_USD,0.0,0.05,4648.52,0.0,-0.33,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-24 07:30:33.456384+00:00,STOPLOSS,0.05,BUY
S100 M3 Combo Scalper,97be0228-ee41-4b7a-930f-09f25c796e5f,2026-08-24 07:39:04.630747+00:00,XAU_USD,0.0,0.1,4644.26,0.0,-0.23,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-24 07:41:36.589006+00:00,STOPLOSS,0.1,BUY
S99 MSS FVG Reversal,7063c556-ef65-4113-aef1-685e6be6790c,2026-08-24 07:52:02.999620+00:00,XAU_USD,0.0,0.0,0.0,4636.56,-0.34,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-24 08:07:20.045102+00:00,STOPLOSS,0.04,SELL
S100 M3 Combo Scalper,ab7b8713-976d-4f1d-b3ee-7200da9acb76,2026-08-24 08:02:03.529846+00:00,XAU_USD,0.0,0.1,4637.69,0.0,-0.15,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-24 08:12:02.261143+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,7a713505-8117-4427-8d6b-d1b3f99c9d9e,2026-08-24 08:50:04.736087+00:00,XAU_USD,0.0,0.08,4643.67,0.0,-0.38,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-24 08:56:55.278020+00:00,STOPLOSS,0.08,BUY
S99 MSS FVG Reversal,14946cd6-4667-4317-958b-2b8d4afa4965,2026-08-24 11:47:09.165732+00:00,XAU_USD,0.0,0.1,4651.88,0.0,-0.12,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-24 11:48:30.351120+00:00,STOPLOSS,0.1,BUY
S99 MSS FVG Reversal,e806383a-c1e0-48be-aa3c-d29ed79d3448,2026-08-24 13:18:03.759150+00:00,XAU_USD,0.0,0.1,4673.49,0.0,-0.37,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-24 13:21:54.443455+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,ebd986f9-7f71-480b-9fe8-c162fc752e55,2026-08-24 13:38:06.604218+00:00,XAU_USD,0.0,0.1,4671.75,0.0,-0.18,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-24 13:38:28.386158+00:00,STOPLOSS,0.1,BUY
S99 MSS FVG Reversal,4d9649ee-fef7-4c29-8849-1133438d3c32,2026-08-24 14:43:05.860902+00:00,XAU_USD,0.0,0.1,4671.2,0.0,-0.34,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-24 14:49:46.169528+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,3b52247a-0a2e-4076-b8b7-2b148124780c,2026-08-24 15:01:05.745489+00:00,XAU_USD,0.0,0.08,4668.08,0.0,-0.23,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-24 15:40:28.345988+00:00,STOPLOSS,0.08,BUY
S100 M3 Combo Scalper,13a27a99-781c-4c9c-8d4b-e88fb77d0bdf,2026-08-25 02:15:04.829169+00:00,XAU_USD,0.0,0.0,0.0,4641.12,-0.39,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-25 02:18:29.757619+00:00,STOPLOSS,0.05,SELL
S100 M3 Combo Scalper,17a40c4a-ecf4-4681-b4eb-f5dd0dcc4e28,2026-08-25 03:51:03.693854+00:00,XAU_USD,0.0,0.0,0.0,4633.31,-0.35,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-25 04:12:52.513059+00:00,STOPLOSS,0.1,SELL
S100 M3 Combo Scalper,9cd90a00-fbd5-45c2-ae2a-0237c83f73cd,2026-08-25 04:39:07.918940+00:00,XAU_USD,0.0,0.0,0.0,4627.22,-0.35,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-25 05:05:05.934798+00:00,STOPLOSS,0.1,SELL
S100 M3 Combo Scalper,af0a183d-886c-4254-ab0a-e987e6a566a4,2026-08-26 02:38:08.332543+00:00,XAU_USD,0.0,0.1,4660.19,0.0,0.73,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-26 02:41:46.328018+00:00,TARGET,0.1,BUY
S100 M3 Combo Scalper,804624a6-f0b2-4938-9c38-fb455613b39d,2026-08-26 02:49:03.964111+00:00,XAU_USD,0.0,0.1,4666.44,0.0,-0.19,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-26 02:52:05.554128+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,e729d568-fc10-49f7-8cea-7b30ebc1ef78,2026-08-26 04:42:23.805869+00:00,XAU_USD,0.0,0.0,0.0,4641.14,-0.15,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-26 05:02:35.193902+00:00,STOPLOSS,0.1,SELL
S100 M3 Combo Scalper,04614e4f-74e2-403c-8bdc-d7b81a6df4a8,2026-08-26 05:41:06.339984+00:00,XAU_USD,0.0,0.0,0.0,4643.81,0.95,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-26 06:16:48.499711+00:00,TARGET,0.09,SELL
S99 MSS FVG Reversal,8b89f2d4-61f9-40bf-a308-d1a81084d0c0,2026-08-26 06:32:05.450735+00:00,XAU_USD,0.0,0.0,0.0,4629.84,-0.27,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-26 06:41:40.057736+00:00,STOPLOSS,0.1,SELL
S100 M3 Combo Scalper,7258c04f-1f2c-49d8-93df-e4ed9c030810,2026-08-26 07:33:07.467334+00:00,XAU_USD,0.0,0.0,0.0,4633.89,-0.12,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-26 07:33:53.537658+00:00,STOPLOSS,0.1,SELL
S100 M3 Combo Scalper,a89611a0-dfce-40ef-b269-568749290905,2026-08-26 07:58:06.497462+00:00,XAU_USD,0.0,0.0,0.0,4628.91,0.58,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-26 08:15:28.365564+00:00,TARGET,0.1,SELL
S99 MSS FVG Reversal,0f6b9019-30ee-470b-93f7-64f20da8be4c,2026-08-26 12:11:04.008751+00:00,XAU_USD,0.0,0.1,4625.85,0.0,0.49,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-26 12:30:03.038630+00:00,TARGET,0.1,BUY
S99 MSS FVG Reversal,2f73e711-b026-41e6-86fa-c1b02a6598ce,2026-08-26 15:11:03.497205+00:00,XAU_USD,0.0,0.0,0.0,4599.16,0.53,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-26 15:13:57.754716+00:00,TARGET,0.06,SELL
S100 M3 Combo Scalper,a5848f62-fdf7-4eb1-a561-b2e323f803f3,2026-08-26 15:19:07.202060+00:00,XAU_USD,0.0,0.0,0.0,4593.22,-0.15,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-26 15:28:36.480659+00:00,STOPLOSS,0.06,SELL
S100 M3 Combo Scalper,e801171e-fcf2-482c-a168-3548faa62d64,2026-08-27 01:09:03.251747+00:00,XAU_USD,0.0,0.07,4615.4,0.0,0.92,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-27 01:38:24.345830+00:00,TARGET,0.07,BUY
S100 M3 Combo Scalper,6591b014-fb1d-4655-95f8-1268ed5c0cd2,2026-08-27 01:43:05.153439+00:00,XAU_USD,0.0,0.06,4625.66,0.0,0.27,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-27 02:55:06.107318+00:00,TIME_EXIT,0.06,BUY
S100 M3 Combo Scalper,36eab484-0ef8-464d-af30-50194f316c44,2026-08-27 03:19:03.053338+00:00,XAU_USD,0.0,0.1,4633.69,0.0,-0.29,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-27 03:40:28.443341+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,df637b28-1561-4c10-8f05-293c6b83ab48,2026-08-27 05:59:06.853681+00:00,XAU_USD,0.0,0.0,0.0,4605.78,-0.32,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-27 06:21:32.295626+00:00,STOPLOSS,0.08,SELL
S99 MSS FVG Reversal,f282050f-43b8-424e-be69-3103e568cbd7,2026-08-27 13:43:04.974052+00:00,XAU_USD,0.0,0.0,0.0,4581.62,0.53,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-27 13:48:21.497569+00:00,TARGET,0.05,SELL
S100 M3 Combo Scalper,edb79f3c-ec33-4fde-ad5e-03548914a89c,2026-08-27 15:28:05.030641+00:00,XAU_USD,0.0,0.0,0.0,4592.34,-0.23,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-27 15:28:47.292139+00:00,STOPLOSS,0.1,SELL
S100 M3 Combo Scalper,6b7156e1-fe3c-40b9-9961-c4732f47fcca,2026-08-28 01:49:04.036766+00:00,XAU_USD,0.0,0.0,0.0,4580.15,-0.3,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-28 01:51:01.927817+00:00,STOPLOSS,0.09,SELL
S100 M3 Combo Scalper,7a8fd91c-20bb-465a-9526-dae2a3e9b4ff,2026-08-28 01:56:05.156951+00:00,XAU_USD,0.0,0.0,0.0,4577.76,-0.38,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-28 02:24:47.660963+00:00,STOPLOSS,0.06,SELL
S100 M3 Combo Scalper,dc3253bc-e8ad-4984-832d-ef0e74b6bb3d,2026-08-28 03:16:07.299196+00:00,XAU_USD,0.0,0.0,0.0,4586.75,-0.11,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-28 03:18:14.844143+00:00,STOPLOSS,0.1,SELL
S100 M3 Combo Scalper,a93ec402-d569-4cbb-8134-8b671fd7b62b,2026-08-28 03:42:08.103656+00:00,XAU_USD,0.0,0.0,0.0,4581.56,-0.33,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-28 04:25:49.151383+00:00,STOPLOSS,0.1,SELL
S100 M3 Combo Scalper,3e229982-1581-4c3c-bb96-4f39f5ca7b1e,2026-08-28 04:43:03.978003+00:00,XAU_USD,0.0,0.0,0.0,4579.26,-0.22,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-28 04:48:29.521926+00:00,STOPLOSS,0.1,SELL
S100 M3 Combo Scalper,a36fa8bc-f240-4800-ada9-6be0aecff914,2026-08-31 01:04:07.568066+00:00,XAU_USD,0.0,0.0,0.0,4458.01,0.84,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-31 01:11:35.020724+00:00,TARGET,0.04,SELL
S100 M3 Combo Scalper,6ec14a64-00e9-425d-9737-9c935a9d86d2,2026-08-31 01:15:06.175599+00:00,XAU_USD,0.0,0.0,0.0,4444.7,-0.28,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-31 01:22:42.612689+00:00,STOPLOSS,0.03,SELL
S100 M3 Combo Scalper,68bcfe3b-a069-4d5d-a886-7f38f56b8a14,2026-08-31 01:56:05.108419+00:00,XAU_USD,0.0,0.0,0.0,4444.98,0.93,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-31 02:02:13.994204+00:00,TARGET,0.06,SELL
S100 M3 Combo Scalper,ec8bfae2-b335-4ab8-b3c6-6bcd33eecbe3,2026-08-31 02:09:08.027017+00:00,XAU_USD,0.0,0.0,0.0,4431.33,0.82,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-31 02:40:51.789597+00:00,TARGET,0.03,SELL
S100 M3 Combo Scalper,62bca73e-d38e-4c95-a064-d28b0b670671,2026-08-31 04:36:06.943546+00:00,XAU_USD,0.0,0.0,0.0,4418.0,-0.22,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-31 04:37:14.509713+00:00,STOPLOSS,0.1,SELL
S100 M3 Combo Scalper,2613490a-4529-4d87-adb8-f159573a2176,2026-08-31 06:19:22.687200+00:00,XAU_USD,0.0,0.0,0.0,4436.21,-0.28,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-31 06:39:08.016282+00:00,STOPLOSS,0.1,SELL
S99 MSS FVG Reversal,fc8c6174-febe-4d08-bf5f-26da1237c9a4,2026-08-31 06:52:03.605983+00:00,XAU_USD,0.0,0.1,4438.09,0.0,-0.22,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-31 07:14:44.925024+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,3c151154-a3ee-4ae3-bd40-3114dda40335,2026-08-31 07:31:05.634554+00:00,XAU_USD,0.0,0.1,4444.24,0.0,-0.37,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-31 08:12:07.439665+00:00,STOPLOSS,0.1,BUY
S99 MSS FVG Reversal,9c30f5a5-6d07-4000-bcbf-9a4ef0ec053d,2026-08-31 10:12:05.631035+00:00,XAU_USD,0.0,0.1,4447.11,0.0,0.36,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-31 10:14:06.574432+00:00,TARGET,0.1,BUY
S100 M3 Combo Scalper,2e0c70e3-a099-4ed8-be2f-da332bb7f1b7,2026-08-31 13:17:06.771068+00:00,XAU_USD,0.0,0.09,4442.75,0.0,-0.36,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-31 13:32:27.115433+00:00,STOPLOSS,0.09,BUY
S99 MSS FVG Reversal,5752864f-86c0-4ac6-9ce5-85c8091695d3,2026-08-31 14:18:08.355739+00:00,XAU_USD,0.0,0.0,0.0,4429.49,0.59,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-31 14:20:44.283151+00:00,TARGET,0.09,SELL
S100 M3 Combo Scalper,a299d1f1-229b-4db3-8300-059a90bac93b,2026-08-31 14:55:05.155504+00:00,XAU_USD,0.0,0.0,0.0,4432.28,-0.39,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-08-31 14:56:44.796418+00:00,STOPLOSS,0.1,SELL
S100 M3 Combo Scalper,19bea29e-db96-4efa-a99e-c27d861b077c,2026-09-01 02:49:04.397095+00:00,XAU_USD,0.0,0.0,0.0,4435.87,-0.13,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-09-01 02:53:21.406958+00:00,STOPLOSS,0.1,SELL
S100 M3 Combo Scalper,edb04876-c75a-4cd4-ac1a-d2c1314d1c60,2026-09-01 03:28:04.048235+00:00,XAU_USD,0.0,0.0,0.0,4435.8,-0.26,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-09-01 03:41:28.702497+00:00,STOPLOSS,0.1,SELL
S100 M3 Combo Scalper,da3ec626-d1e1-4eda-a928-9e556fcf1368,2026-09-01 04:18:03.544512+00:00,XAU_USD,0.0,0.0,0.0,4433.64,0.8,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-09-01 04:50:59.770528+00:00,TARGET,0.1,SELL
S100 M3 Combo Scalper,0fdf1ad9-102c-4770-bd7c-1f0f3166d53d,2026-09-01 06:12:04.087229+00:00,XAU_USD,0.0,0.0,0.0,4434.44,0.47,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-09-01 07:24:06.218069+00:00,TIME_EXIT,0.08,SELL
S100 M3 Combo Scalper,47c90d3f-5834-4f39-a4ba-85d4f046b0f0,2026-09-01 07:39:07.109648+00:00,XAU_USD,0.0,0.0,0.0,4421.4,1.06,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-09-01 08:04:07.460582+00:00,TARGET,0.1,SELL
S100 M3 Combo Scalper,eaf13efd-4774-4827-abd7-08ebc9b0593e,2026-09-01 08:14:06.349580+00:00,XAU_USD,0.0,0.0,0.0,4406.22,0.92,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-09-01 08:23:34.835155+00:00,TARGET,0.06,SELL
S99 MSS FVG Reversal,1181d9df-12c0-445e-a00e-2dae2effa7bd,2026-09-01 08:41:02.434372+00:00,XAU_USD,0.0,0.0,0.0,4380.68,0.69,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-09-01 09:02:59.020608+00:00,TARGET,0.05,SELL
S99 MSS FVG Reversal,a8199dcd-5f23-46a0-80ad-78d759e1a3f0,2026-09-01 13:23:06.322349+00:00,XAU_USD,0.0,0.0,0.0,4335.06,-0.37,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-09-01 13:25:59.404569+00:00,STOPLOSS,0.1,SELL
S100 M3 Combo Scalper,85d805fe-f743-4429-ba71-4cb1025a0826,2026-09-02 01:16:09.122486+00:00,XAU_USD,0.0,0.0,0.0,4325.06,0.81,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-09-02 01:34:13.046222+00:00,TARGET,0.05,SELL
S100 M3 Combo Scalper,0ab9861e-f386-43e0-ad3b-be0149cc829e,2026-09-02 01:49:06.433783+00:00,XAU_USD,0.0,0.0,0.0,4307.17,1.07,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-09-02 01:52:09.176114+00:00,TARGET,0.07,SELL
S100 M3 Combo Scalper,63b9a46a-bf37-45c8-8579-c7e2f8cae59f,2026-09-02 02:07:07.246609+00:00,XAU_USD,0.0,0.0,0.0,4300.8,-0.34,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-09-02 02:21:07.231644+00:00,STOPLOSS,0.06,SELL
S100 M3 Combo Scalper,ccd42ffc-8145-4037-bac5-197d3c5592ae,2026-09-02 03:02:06.486217+00:00,XAU_USD,0.0,0.0,0.0,4303.63,0.9,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-09-02 03:20:45.363654+00:00,TARGET,0.1,SELL
S100 M3 Combo Scalper,5b5cce77-a854-4b53-b81b-7268ab308647,2026-09-02 03:40:06.067945+00:00,XAU_USD,0.0,0.0,0.0,4291.2,-0.36,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-09-02 03:47:10.392325+00:00,STOPLOSS,0.1,SELL
S100 M3 Combo Scalper,e024b6aa-9c59-4789-9061-886d378d50b0,2026-09-02 06:47:06.880904+00:00,XAU_USD,0.0,0.1,4321.41,0.0,-0.12,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-09-02 06:47:54.976508+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,b8c4b4e2-dc31-4246-9578-9979e06af217,2026-09-02 08:43:04.764913+00:00,XAU_USD,0.0,0.1,4323.9,0.0,-0.21,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-09-02 08:44:31.338603+00:00,STOPLOSS,0.1,BUY
S99 MSS FVG Reversal,c82fb066-6eb4-4aa2-b1b6-d54d804c42e0,2026-09-02 09:31:05.642761+00:00,XAU_USD,0.0,0.0,0.0,4309.48,-0.36,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-09-02 11:10:58.135446+00:00,STOPLOSS,0.07,SELL
S100 M3 Combo Scalper,7b42c291-e988-488f-a657-bd233f0a8e20,2026-09-03 01:42:05.290964+00:00,XAU_USD,0.0,0.1,4404.62,0.0,-0.38,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-09-03 01:44:02.114661+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,5a88df53-6adb-479e-a470-156f513eb603,2026-09-03 02:00:08.398193+00:00,XAU_USD,0.0,0.07,4410.77,0.0,0.9,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-09-03 03:04:19.443963+00:00,TARGET,0.07,BUY
S100 M3 Combo Scalper,3268a60c-8aaa-4c96-b106-b2ebaa3c5578,2026-09-03 03:37:07.895703+00:00,XAU_USD,0.0,0.1,4430.21,0.0,-0.3,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-09-03 03:44:32.806023+00:00,STOPLOSS,0.1,BUY
S100 M3 Combo Scalper,0d0c2bf5-bb13-407e-87b9-e8d4b9820490,2026-09-03 04:14:06.870698+00:00,XAU_USD,0.0,0.09,4432.13,0.0,-0.36,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-09-03 05:15:51.999777+00:00,STOPLOSS,0.09,BUY
S100 M3 Combo Scalper,e54b1bb7-1df6-46d6-aa62-49fbca8807ce,2026-09-03 05:37:05.595839+00:00,XAU_USD,0.0,0.09,4426.87,0.0,0.89,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-09-03 05:50:22.389282+00:00,TARGET,0.09,BUY
S99 MSS FVG Reversal,cf4d4034-126f-41d3-b388-307a675f32c0,2026-09-03 06:36:08.983750+00:00,XAU_USD,0.0,0.0,0.0,4424.33,-0.21,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-09-03 06:45:17.369813+00:00,STOPLOSS,0.1,SELL
S100 M3 Combo Scalper,305a0db2-8039-425f-88d6-dbfbbce6add1,2026-09-03 06:48:25.353838+00:00,XAU_USD,0.0,0.09,4427.52,0.0,-0.39,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-09-03 06:53:14.987619+00:00,STOPLOSS,0.09,BUY
S100 M3 Combo Scalper,0d21efda-3421-4aa3-964e-c3ef6801e4a4,2026-09-03 07:09:03.339443+00:00,XAU_USD,0.0,0.1,4424.7,0.0,-0.2,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-09-03 07:13:32.115641+00:00,STOPLOSS,0.1,BUY
S99 MSS FVG Reversal,533ee503-8efd-4cb3-be3d-86b88bf0e594,2026-09-03 08:11:08.021715+00:00,XAU_USD,0.0,0.06,4434.26,0.0,-0.31,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-09-03 09:45:32.260498+00:00,STOPLOSS,0.06,BUY
S100 M3 Combo Scalper,fd64e241-ae25-4036-a1cd-bdaa4639a73a,2026-09-03 08:52:07.601848+00:00,XAU_USD,0.0,0.1,4434.98,0.0,-0.11,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-09-03 09:21:31.970351+00:00,STOPLOSS,0.1,BUY
S99 MSS FVG Reversal,9cd8c192-714d-40c6-b972-310dd053f101,2026-09-03 09:51:06.958189+00:00,XAU_USD,0.0,0.0,0.0,4430.16,0.23,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-09-03 09:52:07.638739+00:00,TARGET,0.1,SELL
S100 M3 Combo Scalper,a2d1e9e7-9302-4f96-8c15-d5636235c142,2026-09-04 01:31:07.457720+00:00,XAU_USD,0.0,0.0,0.0,4471.7,-0.36,43e48e58-aec5-468e-9fb7-db36a6c846a1,2026-09-04 01:37:31.655959+00:00,STOPLOSS,0.07,SELL
