module,gate,model,cost,split,n_total,n_aligned,n_against,n_none,n_missing,admitted_frac,base_n,base_pf,base_pts,base_meanR,base_wr,al_n,al_pf,al_pts,al_meanR,al_wr,ag_n,ag_pf,ag_pts,ag_meanR,ag_wr,dR,p_flip,dR_lo,dR_hi,pf_lo,pf_hi,pts_lo,pts_hi,p_perm,sanity_flag
s93_fvg_scalp,B6,q,0.45,TRAIN,293,77,196,20,0,0.263,293,0.975,-17.4,-0.075,43.3,77,1.154,27.1,0.0519,48.1,196,0.887,-52.7,-0.1123,41.8,0.1642,0.28,-0.3071,0.3101,0.701,1.304,-104.2,86.1,,
s93_fvg_scalp,C2,q,0.45,TRAIN,293,125,161,0,7,0.427,293,0.975,-17.4,-0.075,43.3,125,0.939,-17.0,0.0122,47.2,161,1.02,7.8,-0.1277,41.0,0.1399,0.3615,-0.2984,0.2969,0.706,1.331,-107.0,97.3,,
s93_fvg_scalp,B1_utc,q,0.45,TRAIN,293,107,121,65,0,0.365,293,0.975,-17.4,-0.075,43.3,107,0.813,-47.3,-0.0575,43.9,121,0.912,-25.9,-0.1661,39.7,0.1086,0.5465,-0.3322,0.3491,0.603,1.195,-120.5,47.2,,
s93_fvg_scalp,B2_lb2,q,0.45,TRAIN,293,132,161,0,0,0.451,293,0.975,-17.4,-0.075,43.3,132,0.848,-48.4,-0.1792,39.4,161,1.083,31.1,0.0104,46.6,-0.1896,0.2115,-0.3044,0.2996,0.702,1.316,-111.8,98.1,,
s93_fvg_scalp,B2_lb5,q,0.45,TRAIN,293,137,156,0,0,0.468,293,0.975,-17.4,-0.075,43.3,137,0.896,-35.4,-0.1086,41.6,156,1.051,18.0,-0.0455,44.9,-0.063,0.6945,-0.3097,0.305,0.692,1.301,-115.5,95.7,,
s93_fvg_scalp,B3_db0.05,q,0.45,TRAIN,293,173,93,18,9,0.59,293,0.975,-17.4,-0.075,43.3,173,1.05,20.6,-0.0329,45.1,93,0.961,-8.1,-0.1118,41.9,0.0789,0.604,-0.3082,0.2976,0.725,1.363,-91.6,100.1,,
s93_fvg_scalp,B3_db0.10,q,0.45,TRAIN,293,161,81,42,9,0.549,293,0.975,-17.4,-0.075,43.3,161,1.029,11.4,-0.0736,43.5,81,1.047,8.3,-0.0473,44.4,-0.0263,0.866,-0.3243,0.3213,0.723,1.427,-85.7,104.7,,
s93_fvg_scalp,B5_w2,q,0.45,TRAIN,293,124,167,2,0,0.423,293,0.975,-17.4,-0.075,43.3,124,0.755,-75.1,-0.1783,39.5,167,1.145,55.3,-0.001,46.1,-0.1773,0.2385,-0.2866,0.2826,0.702,1.302,-114.1,93.4,,
s93_fvg_scalp,B1,q,0.45,TEST,200,80,98,22,0,0.4,200,1.271,216.4,0.0566,46.0,80,1.156,47.3,0.014,45.0,98,1.373,144.5,0.1665,50.0,-0.1525,0.4105,-0.3404,0.3714,0.857,1.859,-56.9,247.1,,
s93_fvg_scalp,B2,q,0.45,TEST,200,81,119,0,0,0.405,200,1.271,216.4,0.0566,46.0,81,1.114,36.7,0.1054,48.1,119,1.377,179.7,0.0234,44.5,0.0821,0.6405,-0.3635,0.3256,0.877,1.772,-56.5,259.5,,
s93_fvg_scalp,B3,q,0.45,TEST,200,136,64,0,0,0.68,200,1.271,216.4,0.0566,46.0,136,1.325,180.4,0.0519,45.6,64,1.149,36.0,0.0667,46.9,-0.0148,0.9305,-0.3408,0.361,0.876,1.839,-58.3,272.7,,
s93_fvg_scalp,B4,q,0.45,TEST,200,88,94,18,0,0.44,200,1.271,216.4,0.0566,46.0,88,1.253,75.6,-0.0135,43.2,94,1.221,94.8,0.0979,47.9,-0.1114,0.55,-0.3587,0.3506,0.826,1.783,-76.3,232.2,,
s93_fvg_scalp,B5,q,0.45,TEST,200,99,101,0,0,0.495,200,1.271,216.4,0.0566,46.0,99,1.173,65.5,-0.0273,42.4,101,1.36,150.9,0.1389,49.5,-0.1662,0.335,-0.3273,0.3457,0.898,1.82,-45.6,266.8,,
s93_fvg_scalp,B6,q,0.45,TEST,200,50,131,19,0,0.25,200,1.271,216.4,0.0566,46.0,50,1.276,51.8,0.0932,48.0,131,1.39,196.1,0.1306,48.9,-0.0373,0.8285,-0.3376,0.3308,0.947,1.909,-19.2,267.2,,
s93_fvg_scalp,C2,q,0.45,TEST,200,101,99,0,0,0.505,200,1.271,216.4,0.0566,46.0,101,1.215,81.9,-0.0092,43.6,99,1.323,134.5,0.1238,48.5,-0.133,0.441,-0.3339,0.3279,0.895,1.788,-48.4,266.6,,
s93_fvg_scalp,B1_utc,q,0.45,TEST,200,82,89,29,0,0.41,200,1.271,216.4,0.0566,46.0,82,1.387,113.7,0.0595,46.3,89,1.093,36.4,0.1242,48.3,-0.0647,0.735,-0.3812,0.3405,0.874,1.734,-49.5,204.4,,
s93_fvg_scalp,B2_lb2,q,0.45,TEST,200,77,123,0,0,0.385,200,1.271,216.4,0.0566,46.0,77,1.346,97.3,0.12,49.4,123,1.231,119.1,0.017,43.9,0.103,0.544,-0.3362,0.3256,0.889,1.775,-51.0,261.0,,
s93_fvg_scalp,B2_lb5,q,0.45,TEST,200,80,120,0,0,0.4,200,1.271,216.4,0.0566,46.0,80,1.183,59.8,0.0915,47.5,120,1.333,156.6,0.0334,45.0,0.0581,0.7435,-0.3502,0.36,0.892,1.841,-49.1,275.1,,
s93_fvg_scalp,B3_db0.05,q,0.45,TEST,200,129,57,14,0,0.645,200,1.271,216.4,0.0566,46.0,129,1.306,164.6,0.0565,45.7,57,1.131,28.9,0.0344,45.6,0.0221,0.908,-0.3484,0.3527,0.863,1.805,-60.8,251.5,,
s93_fvg_scalp,B3_db0.10,q,0.45,TEST,200,114,50,36,0,0.57,200,1.271,216.4,0.0566,46.0,114,1.249,122.4,0.031,44.7,50,1.278,50.3,0.092,48.0,-0.061,0.77,-0.3958,0.3742,0.825,1.87,-66.5,241.2,,
s93_fvg_scalp,B5_w2,q,0.45,TEST,200,107,93,0,0,0.535,200,1.271,216.4,0.0566,46.0,107,1.234,91.3,-0.0154,43.0,93,1.307,125.1,0.1395,49.5,-0.155,0.372,-0.3493,0.3552,0.874,1.813,-59.0,270.3,,
s93_fvg_scalp,B1,q,0.7,ALL,493,202,238,53,0,0.41,493,1.049,75.8,-0.0891,44.4,202,0.988,-7.1,-0.0772,45.0,238,1.05,38.7,-0.0945,44.1,0.0173,0.903,-0.2351,0.2381,0.772,1.321,-167.4,202.1,0.878,
s93_fvg_scalp,B2,q,0.7,ALL,493,214,279,0,0,0.434,493,1.049,75.8,-0.0891,44.4,214,0.932,-45.6,-0.1216,43.5,279,1.136,121.4,-0.0642,45.2,-0.0574,0.6415,-0.2207,0.2282,0.811,1.329,-157.6,233.1,0.63,
s93_fvg_scalp,B3,q,0.7,ALL,493,322,171,0,0,0.653,493,1.049,75.8,-0.0891,44.4,322,1.101,105.6,-0.077,44.7,171,0.942,-29.9,-0.112,43.9,0.035,0.767,-0.2177,0.227,0.818,1.313,-156.1,223.0,0.732,
s93_fvg_scalp,B4,q,0.7,ALL,493,214,226,53,0,0.434,493,1.049,75.8,-0.0891,44.4,214,1.076,47.3,-0.0422,46.3,226,1.064,48.8,-0.0837,44.7,0.0415,0.7335,-0.2299,0.2488,0.821,1.356,-129.0,227.5,0.726,
s93_fvg_scalp,B5,q,0.7,ALL,493,231,262,0,0,0.469,493,1.049,75.8,-0.0891,44.4,231,0.996,-2.7,-0.0817,44.6,262,1.093,78.5,-0.0956,44.3,0.0139,0.907,-0.2263,0.2179,0.815,1.326,-153.2,229.9,0.878,
s93_fvg_scalp,B6,q,0.7,ALL,493,127,327,39,0,0.258,493,1.049,75.8,-0.0891,44.4,127,1.124,47.1,0.0001,48.0,327,1.061,61.7,-0.0834,44.6,0.0835,0.459,-0.2243,0.222,0.841,1.348,-119.2,221.2,0.542,
s93_fvg_scalp,C2,q,0.7,ALL,493,226,260,0,7,0.458,493,1.049,75.8,-0.0891,44.4,226,1.012,8.4,-0.0669,45.6,260,1.092,77.3,-0.0975,43.8,0.0305,0.791,-0.2343,0.2345,0.82,1.346,-148.3,236.5,0.792,
s93_fvg_scalp,B1_utc,q,0.7,ALL,493,189,210,94,0,0.383,493,1.049,75.8,-0.0891,44.4,189,1.033,19.2,-0.0758,45.0,210,0.941,-42.0,-0.1085,43.3,0.0327,0.8155,-0.2509,0.247,0.762,1.254,-170.6,144.2,,
s93_fvg_scalp,B2_lb2,q,0.7,ALL,493,209,284,0,0,0.424,493,1.049,75.8,-0.0891,44.4,209,0.995,-3.4,-0.1401,43.1,284,1.085,79.2,-0.0516,45.4,-0.0885,0.428,-0.2166,0.2231,0.815,1.326,-154.1,231.3,,
s93_fvg_scalp,B2_lb5,q,0.7,ALL,493,217,276,0,0,0.44,493,1.049,75.8,-0.0891,44.4,217,0.957,-29.9,-0.1031,43.8,276,1.123,105.6,-0.0781,44.9,-0.025,0.8335,-0.2283,0.22,0.81,1.321,-166.6,230.9,,
s93_fvg_scalp,B3_db0.05,q,0.7,ALL,493,302,150,32,9,0.613,493,1.049,75.8,-0.0891,44.4,302,1.111,109.7,-0.0596,45.4,150,0.963,-16.7,-0.1279,43.3,0.0683,0.573,-0.2297,0.2289,0.829,1.353,-134.5,231.9,,
s93_fvg_scalp,B3_db0.10,q,0.7,ALL,493,275,131,78,9,0.558,493,1.049,75.8,-0.0891,44.4,275,1.071,65.0,-0.0952,44.0,131,1.069,25.9,-0.0647,45.8,-0.0305,0.796,-0.2546,0.244,0.805,1.387,-138.6,225.6,,
s93_fvg_scalp,B5_w2,q,0.7,ALL,493,231,260,2,0,0.469,493,1.049,75.8,-0.0891,44.4,231,0.943,-41.6,-0.1717,41.1,260,1.14,115.4,-0.017,47.3,-0.1547,0.183,-0.2229,0.2274,0.805,1.33,-164.6,227.8,,
s93_fvg_scalp,B1,q,0.7,TRAIN,293,122,140,31,0,0.416,293,0.876,-90.6,-0.1576,43.3,122,0.884,-34.4,-0.1065,45.1,140,0.781,-81.3,-0.2452,40.0,0.1388,0.3835,-0.3246,0.3131,0.57,1.135,-157.7,39.5,0.364,
s93_fvg_scalp,B2,q,0.7,TRAIN,293,133,160,0,0,0.454,293,0.876,-90.6,-0.1576,43.3,133,0.815,-62.0,-0.231,40.6,160,0.928,-28.6,-0.0965,45.6,-0.1345,0.3925,-0.3074,0.2972,0.629,1.181,-146.2,61.4,0.334,
s93_fvg_scalp,B3,q,0.7,TRAIN,293,186,107,0,0,0.635,293,0.876,-90.6,-0.1576,43.3,186,0.914,-40.8,-0.1398,44.1,107,0.809,-49.8,-0.1885,42.1,0.0488,0.734,-0.2859,0.287,0.637,1.167,-144.1,56.4,0.742,
s93_fvg_scalp,B4,q,0.7,TRAIN,293,126,132,35,0,0.43,293,0.876,-90.6,-0.1576,43.3,126,0.98,-6.3,-0.0262,48.4,132,0.93,-22.5,-0.1837,42.4,0.1575,0.357,-0.3093,0.3226,0.667,1.307,-116.1,83.5,0.28,
s93_fvg_scalp,B5,q,0.7,TRAIN,293,132,161,0,0,0.451,293,0.876,-90.6,-0.1576,43.3,132,0.864,-43.5,-0.0871,46.2,161,0.886,-47.1,-0.2153,41.0,0.1282,0.4395,-0.3035,0.3323,0.624,1.192,-149.6,62.0,0.348,
s93_fvg_scalp,B6,q,0.7,TRAIN,293,77,196,20,0,0.263,293,0.876,-90.6,-0.1576,43.3,77,1.042,7.8,-0.0311,48.1,196,0.795,-101.7,-0.1956,41.8,0.1645,0.286,-0.3042,0.2965,0.613,1.162,-142.9,48.9,0.39,
s93_fvg_scalp,C2,q,0.7,TRAIN,293,125,161,0,7,0.427,293,0.876,-90.6,-0.1576,43.3,125,0.838,-48.3,-0.0751,47.2,161,0.922,-32.5,-0.2069,41.0,0.1318,0.4,-0.304,0.3029,0.624,1.19,-143.5,62.5,0.378,
s93_fvg_scalp,B1_utc,q,0.7,TRAIN,293,107,121,65,0,0.365,293,0.876,-90.6,-0.1576,43.3,107,0.724,-74.0,-0.144,43.9,121,0.82,-56.2,-0.2463,39.7,0.1023,0.5755,-0.3409,0.3361,0.544,1.057,-145.0,15.0,,
s93_fvg_scalp,B2_lb2,q,0.7,TRAIN,293,132,161,0,0,0.451,293,0.876,-90.6,-0.1576,43.3,132,0.76,-81.4,-0.2634,39.4,161,0.977,-9.2,-0.0708,46.6,-0.1927,0.2195,-0.2986,0.3032,0.62,1.178,-150.1,59.5,,
s93_fvg_scalp,B2_lb5,q,0.7,TRAIN,293,137,156,0,0,0.468,293,0.876,-90.6,-0.1576,43.3,137,0.807,-69.6,-0.1898,41.6,156,0.944,-21.0,-0.1292,44.9,-0.0606,0.689,-0.2946,0.3154,0.636,1.182,-143.1,60.7,,
s93_fvg_scalp,B3_db0.05,q,0.7,TRAIN,293,173,93,18,9,0.59,293,0.876,-90.6,-0.1576,43.3,173,0.948,-22.7,-0.1147,45.1,93,0.857,-31.3,-0.1966,41.9,0.0819,0.581,-0.3168,0.3141,0.646,1.251,-126.4,70.9,,
s93_fvg_scalp,B3_db0.10,q,0.7,TRAIN,293,161,81,42,9,0.549,293,0.876,-90.6,-0.1576,43.3,161,0.93,-28.9,-0.1551,43.5,81,0.936,-12.0,-0.1306,44.4,-0.0245,0.8895,-0.325,0.3118,0.645,1.273,-117.0,71.8,,
s93_fvg_scalp,B5_w2,q,0.7,TRAIN,293,124,167,2,0,0.423,293,0.876,-90.6,-0.1576,43.3,124,0.674,-106.1,-0.2647,39.5,167,1.034,13.5,-0.081,46.1,-0.1837,0.238,-0.3038,0.3006,0.618,1.18,-152.1,59.7,,
s93_fvg_scalp,B1,q,0.7,TEST,200,80,98,22,0,0.4,200,1.202,166.4,0.0112,46.0,80,1.087,27.3,-0.0325,45.0,98,1.301,120.0,0.1209,50.0,-0.1534,0.4235,-0.3582,0.3404,0.809,1.739,-79.3,218.4,0.388,
s93_fvg_scalp,B2,q,0.7,TEST,200,81,119,0,0,0.405,200,1.202,166.4,0.0112,46.0,81,1.05,16.4,0.0581,48.1,119,1.304,150.0,-0.0207,44.5,0.0787,0.6595,-0.3481,0.3423,0.828,1.72,-77.3,247.0,0.626,
s93_fvg_scalp,B3,q,0.7,TEST,200,136,64,0,0,0.68,200,1.202,166.4,0.0112,46.0,136,1.255,146.4,0.0089,45.6,64,1.08,20.0,0.016,46.9,-0.0071,0.969,-0.3435,0.3568,0.824,1.706,-80.8,241.9,0.976,
s93_fvg_scalp,B4,q,0.7,TEST,200,88,94,18,0,0.44,200,1.202,166.4,0.0112,46.0,88,1.172,53.6,-0.0652,43.2,94,1.161,71.3,0.0567,47.9,-0.1219,0.5055,-0.3653,0.3484,0.789,1.716,-92.7,219.9,0.51,
s93_fvg_scalp,B5,q,0.7,TEST,200,99,101,0,0,0.495,200,1.202,166.4,0.0112,46.0,99,1.104,40.8,-0.0745,42.4,101,1.291,125.6,0.0952,49.5,-0.1697,0.324,-0.3444,0.3499,0.839,1.687,-73.1,238.9,0.344,
s93_fvg_scalp,B6,q,0.7,TEST,200,50,131,19,0,0.25,200,1.202,166.4,0.0112,46.0,50,1.202,39.3,0.0482,48.0,131,1.315,163.4,0.0845,48.9,-0.0364,0.847,-0.358,0.3395,0.884,1.796,-46.9,244.6,0.848,
s93_fvg_scalp,C2,q,0.7,TEST,200,101,99,0,0,0.505,200,1.202,166.4,0.0112,46.0,101,1.143,56.7,-0.0567,43.6,99,1.256,109.7,0.0806,48.5,-0.1373,0.429,-0.3368,0.3411,0.839,1.713,-75.5,243.2,0.46,
s93_fvg_scalp,B1_utc,q,0.7,TEST,200,82,89,29,0,0.41,200,1.202,166.4,0.0112,46.0,82,1.305,93.2,0.0132,46.3,89,1.035,14.1,0.0787,48.3,-0.0656,0.7195,-0.3598,0.3632,0.816,1.636,-73.0,185.7,,
s93_fvg_scalp,B2_lb2,q,0.7,TEST,200,77,123,0,0,0.385,200,1.202,166.4,0.0112,46.0,77,1.268,78.0,0.0714,49.4,123,1.166,88.4,-0.0265,43.9,0.0979,0.5745,-0.3355,0.337,0.842,1.709,-73.1,241.1,,
s93_fvg_scalp,B2_lb5,q,0.7,TEST,200,80,120,0,0,0.4,200,1.202,166.4,0.0112,46.0,80,1.118,39.8,0.0455,47.5,120,1.26,126.6,-0.0116,45.0,0.0571,0.741,-0.3366,0.3594,0.837,1.696,-74.7,247.2,,
s93_fvg_scalp,B3_db0.05,q,0.7,TEST,200,129,57,14,0,0.645,200,1.202,166.4,0.0112,46.0,129,1.238,132.4,0.0144,45.7,57,1.064,14.6,-0.0157,45.6,0.0301,0.8615,-0.3441,0.3519,0.829,1.692,-76.7,224.2,,
s93_fvg_scalp,B3_db0.10,q,0.7,TEST,200,114,50,36,0,0.57,200,1.202,166.4,0.0112,46.0,114,1.185,93.9,-0.0106,44.7,50,1.202,37.8,0.042,48.0,-0.0526,0.783,-0.3862,0.3619,0.787,1.726,-85.4,213.4,,
s93_fvg_scalp,B5_w2,q,0.7,TEST,200,107,93,0,0,0.535,200,1.202,166.4,0.0112,46.0,107,1.159,64.6,-0.064,43.0,93,1.243,101.8,0.0978,49.5,-0.1618,0.356,-0.3499,0.3404,0.847,1.699,-70.9,239.9,,
s97_snap_scalper_m5,B1,mid,0.75,ALL,730,413,264,53,0,0.566,730,2.016,586.9,0.093,82.7,413,2.048,371.1,0.119,84.0,264,1.827,166.7,0.0453,80.3,0.0737,0.1695,-0.1064,0.1018,1.485,2.76,154.4,384.2,,
s97_snap_scalper_m5,B2,mid,0.75,ALL,730,131,599,0,0,0.179,730,2.016,586.9,0.093,82.7,131,1.558,65.6,0.0969,82.4,599,2.132,521.3,0.0921,82.8,0.0048,0.9305,-0.0961,0.0956,1.566,2.684,182.9,412.5,,
s97_snap_scalper_m5,B3,mid,0.75,ALL,730,329,401,0,0,0.451,730,2.016,586.9,0.093,82.7,329,2.91,400.9,0.1168,84.2,401,1.506,186.0,0.0734,81.5,0.0434,0.3645,-0.094,0.0919,1.525,2.773,176.4,412.7,,
s97_snap_scalper_m5,B4,mid,0.75,ALL,730,439,236,55,0,0.601,730,2.016,586.9,0.093,82.7,439,1.925,362.3,0.1039,82.7,236,2.626,229.7,0.1232,85.6,-0.0193,0.709,-0.0952,0.0941,1.578,3.019,177.7,414.7,,
s97_snap_scalper_m5,B5,mid,0.75,ALL,730,444,286,0,0,0.608,730,2.016,586.9,0.093,82.7,444,2.175,441.9,0.1304,84.7,286,1.718,145.0,0.0348,79.7,0.0956,0.056,-0.0968,0.0965,1.513,2.745,172.7,409.2,,
s97_snap_scalper_m5,B6,mid,0.75,ALL,730,167,534,29,0,0.229,730,2.016,586.9,0.093,82.7,167,3.193,247.0,0.1227,83.2,534,1.717,322.1,0.0835,82.4,0.0392,0.456,-0.1011,0.1021,1.519,2.877,171.8,405.7,,al
s97_snap_scalper_m5,C2,mid,0.75,ALL,730,524,192,0,14,0.718,730,2.016,586.9,0.093,82.7,524,2.068,459.8,0.1172,84.0,192,2.032,137.1,0.0591,80.7,0.0581,0.231,-0.0915,0.0962,1.564,2.901,185.3,421.2,,
s97_snap_scalper_m5,B1_utc,mid,0.75,ALL,730,396,186,148,0,0.542,730,2.016,586.9,0.093,82.7,396,2.386,418.6,0.1412,85.9,186,1.907,145.5,0.0507,78.5,0.0905,0.106,-0.1096,0.1117,1.625,3.186,172.3,395.4,,
s97_snap_scalper_m5,B2_lb2,mid,0.75,ALL,730,188,542,0,0,0.258,730,2.016,586.9,0.093,82.7,188,1.568,97.2,0.1087,83.5,542,2.204,489.7,0.0875,82.5,0.0212,0.6605,-0.0984,0.1034,1.51,2.919,169.1,425.9,,
s97_snap_scalper_m5,B2_lb5,mid,0.75,ALL,730,111,619,0,0,0.152,730,2.016,586.9,0.093,82.7,111,1.84,65.5,0.0265,80.2,619,2.043,521.3,0.1049,83.2,-0.0784,0.1295,-0.1,0.1071,1.504,2.831,171.6,414.9,,
s97_snap_scalper_m5,B3_db0.05,mid,0.75,ALL,730,281,335,89,25,0.385,730,2.016,586.9,0.093,82.7,281,3.283,380.8,0.1499,85.8,335,1.482,156.6,0.0863,82.1,0.0635,0.1775,-0.0897,0.0987,1.541,3.106,157.1,385.0,,al
s97_snap_scalper_m5,B3_db0.10,mid,0.75,ALL,730,232,290,183,25,0.318,730,2.016,586.9,0.093,82.7,232,3.424,331.2,0.1672,86.2,290,1.535,156.0,0.107,83.1,0.0602,0.2405,-0.0983,0.1033,1.537,3.262,138.9,353.3,,al
s97_snap_scalper_m5,B5_w2,mid,0.75,ALL,730,440,285,5,0,0.603,730,2.016,586.9,0.093,82.7,440,1.942,367.6,0.1041,83.6,285,2.188,220.0,0.0801,81.4,0.024,0.635,-0.0977,0.098,1.512,2.772,171.5,411.8,,
s97_snap_scalper_m5,B1,mid,0.75,TRAIN,498,291,169,38,0,0.584,498,1.725,201.8,0.0389,82.3,291,2.276,173.1,0.0894,84.5,169,1.09,12.0,-0.0649,77.5,0.1543,0.0135,-0.1252,0.1193,1.236,2.408,35.3,150.8,,
s97_snap_scalper_m5,B2,mid,0.75,TRAIN,498,74,424,0,0,0.149,498,1.725,201.8,0.0389,82.3,74,1.506,17.6,0.0264,82.4,424,1.756,184.1,0.0411,82.3,-0.0147,0.811,-0.111,0.1128,1.308,2.411,47.9,155.8,,
s97_snap_scalper_m5,B3,mid,0.75,TRAIN,498,220,278,0,0,0.442,498,1.725,201.8,0.0389,82.3,220,1.903,108.4,0.048,82.7,278,1.59,93.4,0.0317,82.0,0.0162,0.785,-0.1142,0.1092,1.273,2.35,44.7,154.4,,
s97_snap_scalper_m5,B4,mid,0.75,TRAIN,498,295,160,43,0,0.592,498,1.725,201.8,0.0389,82.3,295,1.798,124.6,0.0586,83.1,160,2.044,93.4,0.0633,84.4,-0.0047,0.94,-0.1158,0.1193,1.387,2.64,52.1,162.0,,
s97_snap_scalper_m5,B5,mid,0.75,TRAIN,498,298,200,0,0,0.598,498,1.725,201.8,0.0389,82.3,298,2.255,183.7,0.0922,85.2,200,1.137,18.1,-0.0405,78.0,0.1327,0.0245,-0.1144,0.1166,1.289,2.419,43.3,158.8,,
s97_snap_scalper_m5,B6,mid,0.75,TRAIN,498,113,364,21,0,0.227,498,1.725,201.8,0.0389,82.3,113,2.13,63.2,0.0641,82.3,364,1.575,125.1,0.026,81.9,0.0382,0.5635,-0.125,0.1243,1.221,2.439,36.0,152.0,,
s97_snap_scalper_m5,C2,mid,0.75,TRAIN,498,357,127,0,14,0.717,498,1.725,201.8,0.0389,82.3,357,1.955,178.5,0.0714,84.0,127,1.433,33.3,-0.0095,79.5,0.0809,0.171,-0.1153,0.1139,1.324,2.533,47.3,165.0,,
s97_snap_scalper_m5,B1_utc,mid,0.75,TRAIN,498,278,98,122,0,0.558,498,1.725,201.8,0.0389,82.3,278,2.096,158.8,0.0877,84.9,98,1.227,18.0,-0.0766,75.5,0.1643,0.0125,-0.1245,0.1385,1.293,2.636,36.9,142.5,,
s97_snap_scalper_m5,B2_lb2,mid,0.75,TRAIN,498,108,390,0,0,0.217,498,1.725,201.8,0.0389,82.3,108,2.119,51.6,0.0824,86.1,390,1.647,150.2,0.0268,81.3,0.0556,0.307,-0.109,0.113,1.284,2.362,45.8,158.6,,
s97_snap_scalper_m5,B2_lb5,mid,0.75,TRAIN,498,75,423,0,0,0.151,498,1.725,201.8,0.0389,82.3,75,1.157,7.1,-0.0647,77.3,423,1.835,194.7,0.0573,83.2,-0.1219,0.0355,-0.114,0.115,1.28,2.4,44.0,156.5,,
s97_snap_scalper_m5,B3_db0.05,mid,0.75,TRAIN,498,184,221,68,25,0.369,498,1.725,201.8,0.0389,82.3,184,2.294,114.9,0.0897,84.8,221,1.777,93.3,0.0526,83.3,0.0371,0.5365,-0.1132,0.1109,1.458,2.833,56.1,151.9,,
s97_snap_scalper_m5,B3_db0.10,mid,0.75,TRAIN,498,149,183,141,25,0.299,498,1.725,201.8,0.0389,82.3,149,2.771,110.0,0.1152,85.9,183,1.974,94.2,0.0779,84.7,0.0373,0.551,-0.1233,0.1257,1.594,3.485,54.4,148.1,,
s97_snap_scalper_m5,B5_w2,mid,0.75,TRAIN,498,316,177,5,0,0.635,498,1.725,201.8,0.0389,82.3,316,1.896,154.5,0.0666,83.9,177,1.464,48.0,-0.0052,79.7,0.0719,0.221,-0.118,0.1139,1.279,2.4,42.9,156.0,,
s97_snap_scalper_m5,B1,mid,0.75,TEST,232,122,95,15,0,0.526,232,2.286,385.1,0.209,83.6,122,1.907,198.0,0.1895,82.8,95,3.277,154.6,0.2411,85.3,-0.0517,0.5445,-0.1588,0.1679,1.447,4.403,79.8,275.9,,
s97_snap_scalper_m5,B2,mid,0.75,TEST,232,57,175,0,0,0.246,232,2.286,385.1,0.209,83.6,57,1.58,48.0,0.1884,82.5,175,2.555,337.2,0.2157,84.0,-0.0273,0.724,-0.1517,0.1496,1.536,3.61,92.8,288.1,,
s97_snap_scalper_m5,B3,mid,0.75,TEST,232,109,123,0,0,0.47,232,2.286,385.1,0.209,83.6,109,4.252,292.5,0.2557,87.2,123,1.442,92.6,0.1676,80.5,0.0881,0.238,-0.1562,0.1457,1.464,4.106,89.3,296.5,,al
s97_snap_scalper_m5,B4,mid,0.75,TEST,232,144,76,12,0,0.621,232,2.286,385.1,0.209,83.6,144,2.01,237.7,0.1967,81.9,76,3.63,136.3,0.2493,88.2,-0.0526,0.533,-0.1548,0.1703,1.477,4.515,84.8,291.1,,
s97_snap_scalper_m5,B5,mid,0.75,TEST,232,146,86,0,0,0.629,232,2.286,385.1,0.209,83.6,146,2.124,258.2,0.2083,83.6,86,2.817,126.9,0.2101,83.7,-0.0017,0.98,-0.1569,0.1591,1.471,4.387,88.6,299.5,,
s97_snap_scalper_m5,B6,mid,0.75,TEST,232,54,170,8,0,0.233,232,2.286,385.1,0.209,83.6,54,4.242,183.8,0.2452,85.2,170,1.85,197.0,0.2066,83.5,0.0385,0.5915,-0.1376,0.1375,1.508,4.14,92.0,290.7,,
s97_snap_scalper_m5,C2,mid,0.75,TEST,232,167,65,0,0,0.72,232,2.286,385.1,0.209,83.6,167,2.155,281.3,0.2151,83.8,65,2.855,103.8,0.1933,83.1,0.0218,0.7755,-0.1569,0.1515,1.482,4.234,89.5,296.2,,
s97_snap_scalper_m5,B1_utc,mid,0.75,TEST,232,118,88,26,0,0.509,232,2.286,385.1,0.209,83.6,118,2.654,259.8,0.2673,88.1,88,2.571,127.5,0.1924,81.8,0.0749,0.3315,-0.1569,0.1421,1.647,5.284,98.2,290.3,,
s97_snap_scalper_m5,B2_lb2,mid,0.75,TEST,232,80,152,0,0,0.345,232,2.286,385.1,0.209,83.6,80,1.365,45.6,0.1442,80.0,152,2.945,339.5,0.2431,85.5,-0.0989,0.224,-0.16,0.1564,1.426,4.413,82.7,302.5,,
s97_snap_scalper_m5,B2_lb5,mid,0.75,TEST,232,36,196,0,0,0.155,232,2.286,385.1,0.209,83.6,36,2.781,58.4,0.2164,86.1,196,2.225,326.7,0.2076,83.2,0.0087,0.9185,-0.1675,0.159,1.461,4.371,88.2,293.1,,
s97_snap_scalper_m5,B3_db0.05,mid,0.75,TEST,232,97,114,21,0,0.418,232,2.286,385.1,0.209,83.6,97,4.411,265.9,0.264,87.6,114,1.309,63.3,0.1518,79.8,0.1122,0.1525,-0.15,0.1554,1.34,4.13,57.0,268.0,,
s97_snap_scalper_m5,B3_db0.10,mid,0.75,TEST,232,83,107,42,0,0.358,232,2.286,385.1,0.209,83.6,83,3.968,221.3,0.2605,86.7,107,1.317,61.8,0.1569,80.4,0.1036,0.2285,-0.1618,0.1655,1.236,4.007,39.5,238.7,,
