signal_at,side,entry_price,stop_loss,take_profit,reason,status,rejection_reason,position_id
2026-06-12 11:59:14.832498+00:00,SELL,4209.08,4210.5,4206.24,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-12 13:40:16.735412+00:00,SELL,4209.1,4210.5,4206.31,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-12 13:41:19.909309+00:00,SELL,4207.34,4210.5,4201.02,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-12 14:56:01.179275+00:00,SELL,4207.36,4210.5,4201.08,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-12 14:58:07.670107+00:00,SELL,4205.95,4210.5,4196.86,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-12 14:59:10.988567+00:00,SELL,4206.76,4210.5,4199.27,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-12 15:00:14.143121+00:00,SELL,4207.6,4210.5,4201.8,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-12 15:02:19.953713+00:00,SELL,4206.53,4210.5,4198.6,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-12 15:03:02.173759+00:00,SELL,4208.77,4210.5,4205.31,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-12 15:08:16.892813+00:00,SELL,4207.31,4210.5,4200.94,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-12 15:09:20.025823+00:00,SELL,4206.98,4210.5,4199.93,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-12 15:10:02.252312+00:00,SELL,4210.03,4210.5,4209.1,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-12 15:11:05.773273+00:00,SELL,4208.72,4210.5,4205.15,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-12 15:14:15.570277+00:00,SELL,4209.08,4210.5,4206.24,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-15 07:06:12.037245+00:00,SELL,4310.61,4313.18,4305.47,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-15 07:09:21.203724+00:00,SELL,4311.73,4313.18,4308.84,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-15 07:11:06.402167+00:00,SELL,4312.76,4313.18,4311.92,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-15 07:12:09.826898+00:00,SELL,4312.16,4313.18,4310.12,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-15 07:13:13.072791+00:00,SELL,4310.5,4313.18,4305.14,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-15 07:14:16.716458+00:00,SELL,4312.69,4313.18,4311.71,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-15 07:56:03.265070+00:00,BUY,4323.13,4320.46,4328.47,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 07:57:06.833744+00:00,BUY,4322.27,4320.46,4325.89,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 07:58:10.183710+00:00,BUY,4321.57,4320.46,4323.8,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 07:59:13.470977+00:00,BUY,4323.44,4320.46,4329.41,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 08:00:16.971213+00:00,BUY,4324.65,4320.46,4333.02,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 08:01:20.479419+00:00,BUY,4323.24,4320.46,4328.8,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 08:02:02.853278+00:00,BUY,4323.89,4320.46,4330.75,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 08:03:06.193369+00:00,BUY,4322.18,4320.46,4325.62,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 10:46:11.948001+00:00,BUY,4338.01,4335.06,4343.89,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 10:48:18.351641+00:00,BUY,4338.66,4335.06,4345.86,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 10:49:21.553557+00:00,BUY,4339.35,4335.06,4347.94,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 10:50:03.965464+00:00,BUY,4338.67,4335.06,4345.89,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 10:52:10.389374+00:00,BUY,4339.78,4335.06,4349.23,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 10:55:19.438836+00:00,BUY,4339.77,4335.06,4349.18,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 10:56:02.911604+00:00,BUY,4337.36,4335.06,4341.96,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 10:57:06.418408+00:00,BUY,4337.59,4335.06,4342.65,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 10:58:09.992981+00:00,BUY,4338.37,4335.06,4344.99,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 10:59:13.636056+00:00,BUY,4338.35,4335.06,4344.94,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:00:17.054403+00:00,BUY,4337.94,4335.06,4343.7,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:01:20.534412+00:00,BUY,4338.31,4335.06,4344.81,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:02:03.352056+00:00,BUY,4337.52,4335.06,4342.45,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:03:06.744481+00:00,BUY,4337.91,4335.06,4343.61,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:04:10.117537+00:00,BUY,4337.81,4335.06,4343.3,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:05:13.666663+00:00,BUY,4338.18,4335.06,4344.4,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:06:17.001371+00:00,BUY,4337.82,4335.06,4343.35,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:07:20.277603+00:00,BUY,4338.16,4335.06,4344.37,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:08:02.706813+00:00,BUY,4339.06,4335.06,4347.06,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:09:06.434810+00:00,BUY,4338.23,4335.06,4344.56,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:10:09.810454+00:00,BUY,4338.73,4335.06,4346.07,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:11:13.058582+00:00,BUY,4338.6,4335.06,4345.66,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:12:16.766376+00:00,BUY,4338.44,4335.06,4345.2,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:13:20.168244+00:00,BUY,4338.02,4335.06,4343.95,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:14:02.710386+00:00,BUY,4337.59,4335.06,4342.65,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:15:06.196717+00:00,BUY,4339.09,4335.06,4347.15,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:16:09.811291+00:00,BUY,4338.09,4335.06,4344.13,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:17:13.099082+00:00,BUY,4337.34,4335.06,4341.88,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:18:16.510492+00:00,BUY,4338.75,4335.06,4346.13,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:19:19.807785+00:00,BUY,4338.23,4335.06,4344.58,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:20:02.106394+00:00,BUY,4337.99,4335.06,4343.86,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:21:05.334117+00:00,BUY,4339.18,4335.06,4347.42,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:22:09.015283+00:00,BUY,4337.31,4335.06,4341.81,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:23:12.400076+00:00,BUY,4336.88,4335.06,4340.52,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:24:15.920300+00:00,BUY,4337.75,4335.06,4343.13,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:25:19.233766+00:00,BUY,4337.51,4335.06,4342.39,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:26:22.808084+00:00,BUY,4337.98,4335.06,4343.81,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:27:05.263011+00:00,BUY,4337.52,4335.06,4342.45,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:28:08.650204+00:00,BUY,4338.34,4335.06,4344.9,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:29:11.910218+00:00,BUY,4337.96,4335.06,4343.76,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:46:19.528383+00:00,BUY,4338.59,4335.06,4345.63,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:47:01.918531+00:00,BUY,4336.89,4335.06,4340.53,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:53:20.312301+00:00,BUY,4336.58,4335.06,4339.62,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:54:02.608489+00:00,BUY,4336.52,4335.06,4339.45,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:56:08.720339+00:00,BUY,4336.16,4335.06,4338.37,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 11:59:17.529197+00:00,BUY,4335.71,4335.06,4337.01,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 12:00:20.771989+00:00,BUY,4335.84,4335.06,4337.38,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 12:01:03.250477+00:00,BUY,4335.51,4335.06,4336.39,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 12:02:06.679645+00:00,BUY,4335.97,4335.06,4337.79,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 12:03:09.898394+00:00,BUY,4336.02,4335.06,4337.95,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 12:04:13.265126+00:00,BUY,4337.16,4335.06,4341.37,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 12:05:16.612433+00:00,BUY,4337.91,4335.06,4343.61,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 12:06:20.100416+00:00,BUY,4337.82,4335.06,4343.34,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 12:07:02.543945+00:00,BUY,4337.52,4335.06,4342.45,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 12:08:05.917312+00:00,BUY,4337.82,4335.06,4343.35,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 12:09:09.167131+00:00,BUY,4336.49,4335.06,4339.36,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 12:10:12.547162+00:00,BUY,4335.82,4335.06,4337.35,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 12:12:18.880179+00:00,BUY,4337.3,4335.06,4341.78,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 12:13:01.212084+00:00,BUY,4337.4,4335.06,4342.09,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 12:14:04.416254+00:00,BUY,4336.77,4335.06,4340.19,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 12:27:01.734476+00:00,BUY,4337.44,4335.06,4342.21,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 12:28:04.995700+00:00,BUY,4337.15,4335.06,4341.34,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 12:29:08.231380+00:00,BUY,4336.13,4335.06,4338.27,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 12:31:14.473708+00:00,SELL,4337.4,4339.65,4332.9,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-15 14:01:07.706729+00:00,BUY,4355.22,4352.48,4360.69,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 14:03:13.635989+00:00,BUY,4355.59,4352.48,4361.81,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 14:24:08.717679+00:00,BUY,4354.88,4352.48,4359.67,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 14:39:07.327413+00:00,BUY,4354.84,4352.48,4359.56,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 14:44:00.855833+00:00,BUY,4355.4,4352.48,4361.24,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 15:02:13.529247+00:00,BUY,4355.22,4352.48,4360.7,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 15:04:20.275992+00:00,BUY,4353.22,4352.48,4354.7,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 15:05:02.652317+00:00,BUY,4355.27,4352.48,4360.85,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 15:06:05.998531+00:00,BUY,4354.84,4352.48,4359.55,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 15:08:13.225588+00:00,BUY,4355.99,4352.48,4363.03,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 15:09:16.668899+00:00,BUY,4355.33,4352.48,4361.03,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 15:10:20.151126+00:00,BUY,4355.78,4352.48,4362.4,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 15:11:02.947444+00:00,BUY,4354.34,4352.48,4358.05,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 15:17:20.993667+00:00,BUY,4355.85,4352.48,4362.59,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 15:18:03.459730+00:00,BUY,4353.57,4352.48,4355.77,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 15:19:06.822720+00:00,BUY,4353.46,4352.48,4355.42,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 15:22:15.978390+00:00,BUY,4352.98,4352.48,4353.99,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 15:23:20.049476+00:00,BUY,4353.55,4352.48,4355.68,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 15:24:02.463638+00:00,BUY,4355.44,4352.48,4361.35,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 15:28:16.632657+00:00,BUY,4355.45,4352.48,4361.41,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 15:29:19.874602+00:00,BUY,4354.45,4352.48,4358.39,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 15:30:02.408727+00:00,BUY,4354.56,4352.48,4358.71,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 15:31:08.285147+00:00,BUY,4354.17,4352.48,4357.55,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 15:32:12.163227+00:00,BUY,4353.86,4352.48,4356.62,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 15:33:15.909376+00:00,BUY,4353.06,4352.48,4354.21,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 15:36:03.911014+00:00,BUY,4352.87,4352.48,4353.65,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 15:37:07.220194+00:00,BUY,4353.14,4352.48,4354.45,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 15:39:13.662021+00:00,BUY,4354.27,4352.48,4357.86,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 15:40:17.162495+00:00,BUY,4354.03,4352.48,4357.15,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 15:41:00.790663+00:00,BUY,4354.78,4352.48,4359.38,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 15:42:04.429641+00:00,BUY,4355.31,4352.48,4360.98,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 15:43:07.702927+00:00,BUY,4355.89,4352.48,4362.7,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 15:54:20.495238+00:00,BUY,4355.65,4352.48,4361.99,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-15 15:55:03.118355+00:00,BUY,4355.09,4352.48,4360.31,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-16 07:06:11.595956+00:00,SELL,4326.78,4327.83,4324.68,OB_BIAS_SELL,PLACED,,
2026-06-16 07:12:06.783349+00:00,SELL,4326.42,4327.83,4323.6,OB_BIAS_SELL,PLACED,,
2026-06-16 07:37:09.065964+00:00,BUY,4326.79,4323.89,4332.59,OB_BIAS_BUY,PLACED,,
2026-06-16 07:46:12.356089+00:00,BUY,4327.55,4323.89,4334.85,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-16 07:47:15.215546+00:00,BUY,4327.25,4323.89,4333.97,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-16 07:48:18.265432+00:00,BUY,4327.73,4323.89,4335.4,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-16 08:40:06.591142+00:00,BUY,4339.2,4337.45,4342.72,OB_BIAS_BUY,PLACED,,
2026-06-16 09:47:06.784770+00:00,BUY,4340.91,4338.11,4346.53,OB_BIAS_BUY,PLACED,,
2026-06-16 11:10:14.836202+00:00,BUY,4341.31,4338.11,4347.7,OB_BIAS_BUY,PLACED,,
2026-06-16 11:17:13.112211+00:00,BUY,4339.78,4338.11,4343.14,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-16 11:18:16.270348+00:00,BUY,4339.88,4338.11,4343.42,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-16 11:19:19.114682+00:00,BUY,4340.15,4338.11,4344.22,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-16 11:20:00.912022+00:00,BUY,4339.36,4338.11,4341.88,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-16 11:21:03.746918+00:00,BUY,4340.8,4338.11,4346.18,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-16 11:22:06.487945+00:00,BUY,4339.88,4338.11,4343.42,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-16 11:23:09.338220+00:00,BUY,4339.35,4338.11,4341.82,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-16 11:24:12.294993+00:00,BUY,4339.95,4338.11,4343.65,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-16 11:25:15.562207+00:00,BUY,4340.12,4338.11,4344.16,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-16 11:26:18.082919+00:00,BUY,4340.99,4338.11,4346.77,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-16 11:27:20.852933+00:00,BUY,4340.73,4338.11,4345.96,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-16 11:28:02.971026+00:00,BUY,4340.88,4338.11,4346.41,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-16 11:32:14.197432+00:00,BUY,4340.62,4338.11,4345.66,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-16 11:33:16.915878+00:00,BUY,4339.78,4338.11,4343.12,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-16 11:34:19.832615+00:00,BUY,4338.88,4338.11,4340.42,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-16 11:35:01.541378+00:00,BUY,4339.62,4338.11,4342.64,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-16 11:36:04.121202+00:00,BUY,4340.8,4338.11,4346.17,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-16 11:37:06.916569+00:00,BUY,4339.62,4338.11,4342.66,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-16 11:40:15.652779+00:00,BUY,4338.94,4338.11,4340.6,OB_BIAS_BUY,PLACED,,
2026-06-16 11:46:11.344208+00:00,BUY,4339.07,4338.11,4340.99,OB_BIAS_BUY,PLACED,,
2026-06-16 11:52:08.139911+00:00,BUY,4340.48,4338.11,4345.21,OB_BIAS_BUY,PLACED,,
2026-06-16 11:58:04.147892+00:00,BUY,4338.48,4338.11,4339.22,OB_BIAS_BUY,PLACED,,
2026-06-16 12:04:04.593964+00:00,BUY,4341.03,4338.11,4346.89,OB_BIAS_BUY,PLACED,,
2026-06-16 12:20:10.695818+00:00,BUY,4340.7,4338.29,4345.53,OB_BIAS_BUY,REJECTED,open_position_cap,
2026-06-16 12:21:13.522429+00:00,BUY,4341.6,4338.29,4348.23,OB_BIAS_BUY,REJECTED,metaapi_rejection,
2026-06-16 12:23:19.837528+00:00,BUY,4339.16,4338.29,4340.9,OB_BIAS_BUY,PLACED,,
2026-06-16 12:29:16.443737+00:00,BUY,4339.66,4338.29,4342.4,OB_BIAS_BUY,PLACED,,
2026-06-16 13:18:21.124357+00:00,BUY,4341.08,4338.29,4346.66,OB_BIAS_BUY,PLACED,,
2026-06-16 13:33:08.494283+00:00,BUY,4339.41,4338.29,4341.65,OB_BIAS_BUY,PLACED,,
2026-06-16 13:38:19.314659+00:00,BUY,4338.44,4338.11,4339.11,OB_BIAS_BUY,PLACED,,
2026-06-16 13:44:02.077579+00:00,BUY,4338.44,4338.11,4339.1,OB_BIAS_BUY,PLACED,,
2026-06-16 14:39:14.927079+00:00,SELL,4324.08,4326.4,4319.44,OB_BIAS_SELL,PLACED,,
2026-06-16 14:45:12.742431+00:00,SELL,4326.1,4326.4,4325.49,OB_BIAS_SELL,PLACED,,
2026-06-16 14:51:10.104496+00:00,SELL,4325.23,4326.4,4322.89,OB_BIAS_SELL,PLACED,,
2026-06-16 14:57:07.211954+00:00,SELL,4321.85,4326.4,4312.76,OB_BIAS_SELL,PLACED,,
2026-06-16 15:03:06.419749+00:00,SELL,4323.98,4326.4,4319.14,OB_BIAS_SELL,PLACED,,
2026-06-16 15:09:04.401535+00:00,SELL,4322.94,4326.4,4316.01,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-16 15:10:07.778624+00:00,SELL,4323.94,4326.4,4319.02,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-16 15:11:10.306114+00:00,SELL,4324.62,4326.4,4321.06,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-16 15:12:13.045966+00:00,SELL,4325.77,4326.4,4324.5,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-16 15:13:15.827653+00:00,SELL,4323.79,4326.4,4318.57,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-16 15:14:18.731758+00:00,SELL,4325.32,4326.4,4323.18,OB_BIAS_SELL,PLACED,,
2026-06-16 15:21:19.760949+00:00,SELL,4325.53,4326.4,4323.81,OB_BIAS_SELL,PLACED,,
2026-06-16 15:27:17.668902+00:00,SELL,4324.22,4326.4,4319.85,OB_BIAS_SELL,PLACED,,
2026-06-16 15:33:16.676392+00:00,SELL,4325.87,4326.4,4324.81,OB_BIAS_SELL,PLACED,,
2026-06-16 15:40:20.279054+00:00,SELL,4323.52,4326.4,4317.77,OB_BIAS_SELL,PLACED,,
2026-06-16 15:47:21.316052+00:00,SELL,4322.38,4326.4,4314.33,OB_BIAS_SELL,PLACED,,
2026-06-16 15:55:05.111268+00:00,SELL,4334.45,4336.42,4330.52,OB_BIAS_SELL,REJECTED,metaapi_rejection,
2026-06-17 07:14:18.440577+00:00,SELL,4329.16,4330.38,4326.73,OB_BIAS_SELL,PLACED,,
2026-06-17 07:31:05.979807+00:00,SELL,4329.26,4332.88,4322.02,OB_BIAS_SELL,PLACED,,
2026-06-17 07:37:04.264388+00:00,SELL,4326.92,4330.38,4320.0,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-17 07:40:14.356908+00:00,SELL,4328.88,4330.38,4325.86,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-17 07:41:17.792482+00:00,SELL,4331.06,4332.88,4327.41,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-17 07:42:20.905117+00:00,SELL,4330.48,4332.88,4325.68,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-17 07:43:03.373529+00:00,SELL,4329.23,4329.64,4328.4,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-17 07:44:06.641780+00:00,SELL,4329.02,4329.64,4327.78,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-17 07:45:09.722886+00:00,SELL,4330.11,4332.88,4324.58,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-17 08:45:18.392793+00:00,SELL,4320.98,4324.76,4313.42,OB_BIAS_SELL,PLACED,,
2026-06-17 08:52:17.379349+00:00,SELL,4321.41,4324.76,4314.72,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-17 08:53:19.986057+00:00,SELL,4323.13,4324.76,4319.87,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-17 08:54:01.835657+00:00,SELL,4322.38,4324.76,4317.62,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-17 08:55:04.780788+00:00,SELL,4323.01,4324.76,4319.49,OB_BIAS_SELL,PLACED,,
2026-06-17 09:00:19.345869+00:00,SELL,4325.27,4328.38,4319.05,OB_BIAS_SELL,PLACED,,
2026-06-17 09:06:15.113336+00:00,SELL,4323.48,4324.76,4320.93,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-17 09:07:17.909906+00:00,SELL,4323.4,4324.76,4320.69,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-17 09:08:20.414422+00:00,SELL,4322.62,4324.76,4318.34,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-17 09:09:02.160257+00:00,SELL,4324.05,4324.76,4322.61,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-17 09:10:05.010130+00:00,SELL,4322.64,4324.76,4318.39,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-17 09:11:07.596832+00:00,SELL,4321.98,4324.76,4316.41,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-17 09:12:10.098938+00:00,SELL,4321.7,4324.76,4315.58,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-17 09:13:12.591631+00:00,SELL,4323.42,4324.76,4320.74,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-17 09:14:15.095634+00:00,SELL,4324.04,4324.76,4322.6,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-17 09:15:17.546466+00:00,SELL,4325.34,4328.38,4319.26,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-17 09:17:02.460790+00:00,SELL,4326.45,4328.38,4322.6,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-17 09:18:05.117172+00:00,SELL,4326.42,4328.38,4322.5,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-17 09:19:07.619945+00:00,SELL,4326.76,4328.38,4323.51,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-17 09:20:10.282694+00:00,SELL,4326.6,4328.38,4323.05,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-17 09:21:13.172185+00:00,SELL,4326.74,4328.38,4323.46,OB_BIAS_SELL,REJECTED,open_position_cap,
2026-06-17 09:22:16.383643+00:00,SELL,4325.98,4328.38,4321.19,OB_BIAS_SELL,REJECTED,open_position_cap,
